Sentence_id	Prior_Emotion	Sentence	Temporal_Distance	Intensity	Duration	Gender	City	Country	Worker_id	Time	Angst	Ekel	Freude	Scham	Schuld	Traurigkeit	Wut
248	Scham	Ich fühlte ..., weil ich vergessen hatte, dass ich vorbeikommen wollte und er vergeblich gewartet hatte	M	Mi	Ms	Fl	nan	AUT	24	11/23/2018 16:42:27	0	0	0	0	5	0	0
259	Scham	Ich fühlte ..., als ich an eine Hauswand pinkelte und gesehen wurde.	J	I	Epm	Ml	Neuhausen	DEU	38	11/26/2018 17:41:31	0	0	0	5	0	0	0
221	Scham	Ich fühlte ... über das Auftreten der Mannschaft bei der WM	M	I	Tol	Ml	nan	DEU	31	11/21/2018 17:59:48	0	0	1	1	0	0	3
89	Ekel	Ich fühlte ..., als ich zuletzt eine größere Spinne gesehen habe.	J	Mi	Epm	Ml	nan	DEU	20	11/21/2018 20:22:43	1	4	0	0	0	0	0
294	Schuld	Ich fühlte ..., als ich erfuhr das wegen meinem Versagen uns allen in der Arbeit ein freier Tag gestrichen wurde.	M	I	Ms	Ml	Munich	DEU	28	11/22/2018 21:50:06	0	0	0	0	3	0	2
413	Wut	Ich fühlte ..., als ich hörte, wie viele Tier- und Pflanzenarten jeden Tag von diesem Planeten für immer verschwinden.	T	S	Tol	Ml	Neuhausen	DEU	38	11/22/2018 15:41:46	1	0	0	0	0	3	1
143	Freude	Ich fühle ..., wenn ich mit meinen kleinen Kindern rumtobe	T	S	Ms	Ml	nan	DEU	5	11/21/2018 08:35:21	0	0	5	0	0	0	0
395	Wut	Ich fühle ..., wenn ich in der Straßenbahn angerempelt wurde.	T	S	Epm	Fl	nan	DEU	50	11/22/2018 08:56:37	1	0	0	0	0	0	4
312	Schuld	Ich fühle ..., dass ich noch fast überhaupt nicht für meine Rente vorgesorgt habe.	T	S	Tol	Ml	nan	DEU	22	11/25/2018 20:36:12	1	0	0	1	3	0	0
377	Traurigkeit	Ich fühlte ..., als mein Sohn einen Eintrag aus der Schule mit nach Hause gebracht hat	W	Mi	Ms	Ml	nan	DEU	22	11/25/2018 20:38:37	0	0	0	1	0	2	2
245	Scham	Ich fühlte ..., als ich mal wieder den Diätplan ignoriert hatte	T	Mi	Epm	Ml	nan	DEU	31	11/22/2018 17:45:35	0	0	0	1	3	0	1
189	Freude	Ich fühlte ..., als ich erfahren habe, dass es meinem Vater wieder besser geht	W	S	Tol	Ml	nan	DEU	22	11/25/2018 20:30:51	0	0	5	0	0	0	0
79	Ekel	Ich fühlte ..., als die Spinne sich vor meiner Nase abseilte	T	I	Epm	Fl	Berlin	DEU	37	11/21/2018 15:33:54	1	4	0	0	0	0	0
436	Wut	Ich fühlte ..., als mir die versprochene Gehaltserhöhung nicht genehmigt wurde.	J	S	Tol	Fl	Dresden	DEU	50	11/26/2018 14:24:38	0	0	0	0	0	0	5
211	Scham	Ich fühle ..., wenn ich in der Öffentlichkeit niesen muss und dabei mir Rotze aus der Nase läuft	M	S	Epm	Ml	nan	DEU	5	11/21/2018 08:33:51	0	1	0	4	0	0	0
110	Ekel	Ich fühlte ..., als ich sah, dass die Marmelade im Glas verschimmelt war.	W	Mi	Es	Ml	nan	DEU	22	11/25/2018 20:26:36	0	5	0	0	0	0	0
382	Traurigkeit	Ich fühlte ..., als ich an die Zukunft das Landes dachte	W	I	Ms	Ml	nan	DEU	31	11/28/2018 18:01:32	1	0	0	0	0	2	2
228	Scham	Ich fühlte ..., als mir ein teures Glas vom Tisch gefallen ist.	J	N	Epm	Ml	nan	DEU	20	11/24/2018 01:30:05	0	0	0	0	3	0	2
414	Wut	Ich fühlte ..., als der Telefonterror kein Ende nahm	T	Mi	Es	Ml	nan	DEU	31	11/22/2018 17:18:28	1	0	0	0	0	0	4
117	Ekel	Ich fühlte ..., weil ich noch nie bei einer Operation zugesehen hatte und überall Blut war	M	I	Ms	Fl	nan	AUT	24	11/23/2018 16:27:15	0	5	0	0	0	0	0
247	Scham	Ich fühlte ..., als ich in Gedanken versunken in die Damentoilette platzte.	J	Mi	Epm	Ml	Munich	DEU	28	11/22/2018 21:52:30	0	0	0	5	0	0	0
101	Ekel	Ich fühlte ..., als ich einen Bericht über San Francisco im Internet gesehen hatte	W	Mi	Epm	Ml	nan	DEU	31	11/22/2018 17:42:16	0	1	4	0	0	0	0
237	Scham	Ich fühlte ..., als ich mich das erste Mal bei einem Arztbesuch komplett vor einer Ärztin ausziehen musste.	J	I	Epm	Ml	nan	DEU	28	11/22/2018 21:54:15	0	0	0	5	0	0	0
385	Traurigkeit	Ich fühlte ..., als mein Verein eine 3 zu 1 Führung verspielte	T	I	Ms	Ml	nan	DEU	31	11/28/2018 20:45:32	0	0	0	0	0	3	2
170	Freude	Ich fühlte ..., als ich einen lange nicht mehr gesehenen Freund zufällig traf.	M	Mi	Epm	Ml	nan	DEU	48	11/22/2018 23:56:50	0	0	5	0	0	0	0
43	Angst	Ich fühlte ..., als beim letzten Flug in den Urlaub die Maschine notlanden musste.	M	S	Tol	Ml	Frechen	DEU	19	11/25/2018 09:15:07	5	0	0	0	0	0	0
349	Traurigkeit	Ich fühlte ..., als eine Katze von mir vor unserem Haus überfahren wurde.	J	S	Tol	Ml	Neuhausen	DEU	38	11/22/2018 15:38:31	0	0	0	0	2	2	1
321	Schuld	Ich fühlte ..., weil ich meinen kranken Vater öfters allein gelassen habe.	M	I	Tol	Ml	nan	DEU	28	11/28/2018 20:55:46	0	0	0	0	5	0	0
235	Scham	Ich fühlte ..., als die Mannschaft bei der WM so versagt hat	M	I	Tol	Ml	nan	DEU	31	11/22/2018 17:43:04	0	0	0	1	0	1	3
54	Angst	ich fühlte ..., als ich spät abends relativ weit von meiner Wohnung entfernt parken, und im Dunklen nach Hause gehen musste.	W	I	Epm	Fl	Lostau	DEU	3	11/24/2018 07:38:41	4	0	0	0	0	0	1
56	Angst	Ich fühlte ..., als auf einen Weihnachtsmarkt in Berlin ein Terroranschlag verübt wurde.	J	S	Tol	Ml	nan	DEU	48	11/25/2018 11:35:22	2	0	0	0	0	1	2
341	Traurigkeit	Ich fühlte ..., als meine Frau eine Kürettage hatte.	M	S	Tol	Ml	nan	AUT	43	11/26/2018 06:28:45	1	1	0	1	1	1	0
368	Traurigkeit	Ich fühlte ..., als einer meiner besten Freunde viel zu früh verstorben ist.	W	S	Tol	Ml	Frechen	DEU	19	11/26/2018 16:59:18	0	0	0	0	0	5	0
269	Schuld	Ich fühlte ..., ab dem Tag wo ich merkte das ich vielleicht nicht der beste Sohn für meine Eltern war.	J	I	Tol	Ml	Ingolstadt	DEU	28	11/21/2018 06:42:14	0	0	0	2	3	0	0
402	Wut	Ich fühlte ..., als ich herausfand das mein Meister mich benachteiligt hat.	M	I	Ms	Ml	nan	DEU	28	11/21/2018 18:06:00	0	0	0	0	0	0	5
51	Angst	Ich fühlte ..., weil ich meinen Vater telefonisch nicht erreichen konnte.	M	S	Ms	Fl	Dresden	DEU	50	11/23/2018 12:59:03	5	0	0	0	0	0	0
28	Angst	Ich fühlte ..., als mich im Schnee verlaufen habe	J	I	Es	Ml	Düsseldorf	DEU	23	11/23/2018 16:35:32	5	0	0	0	0	0	0
325	Schuld	Ich fühlte ..., weil ich meinem Freund bei einer Schlägerei nicht geholfen habe und einfach davon gerannt bin.	J	I	Tol	Ml	nan	DEU	28	11/28/2018 21:24:12	0	0	0	3	2	0	0
432	Wut	Ich fühle ..., wenn ich an die Zukunft des Landes denke	M	I	Tol	Ml	nan	DEU	31	11/25/2018 14:39:53	3	0	0	0	0	0	2
26	Angst	Ich fühlte ..., als ich nachts Geräusche auf der Terrasse hörte. Zum Glück waren es nur miteinander kämpfende Katzen.	W	Mi	Epm	Ml	Gelsenkirchen	DEU	48	11/22/2018 23:17:22	5	0	0	0	0	0	0
165	Freude	Ich fühlte ..., als mich meine Frau in der Nacht aufgeweckt hat und mir gesagt hat, dass der Schwangerschaftstest positiv ist.	J	S	Tol	Ml	nan	AUT	43	11/26/2018 06:51:57	0	0	5	0	0	0	0
50	Angst	Ich fühlte ..., als ich daran dachte wie knapp ich einem Unfall entkommen bin.	M	I	Es	Ml	Munich	DEU	28	11/22/2018 22:08:59	1	0	3	0	1	0	0
381	Traurigkeit	Ich fühlte ..., als mein Sohn eine schlechte Note mit nach Hause gebracht hat	T	I	Ms	Ml	nan	DEU	22	11/28/2018 17:55:36	0	0	0	0	0	2	3
147	Freude	Ich fühlte ... als ich einen Freund nach langer Zeit wieder gesehen habe.	M	I	Es	Ml	Vienna	AUT	10	11/22/2018 13:24:33	0	0	5	0	0	0	0
308	Schuld	Ich fühlte ..., als ich von meiner Vorgesetzten ein Email erhalten habe, dass ich zu viele Gutstunden habe - ich konnte nämlich meine Arbeit nicht in der vorgegebenen Zeit erledigen.	T	Mi	Epm	Ml	nan	AUT	43	11/27/2018 06:44:37	0	0	1	1	0	0	3
342	Traurigkeit	Ich fühlte ..., als der späte Ausgleich fiel	T	I	Epm	Ml	nan	DEU	31	11/21/2018 17:53:30	0	0	1	0	0	2	2
389	Wut	Ich fühlte ..., als Donald Trump zum Präsident der Vereinigten Staaten gewählt wurde	J	I	Tol	Ml	Krefeld	DEU	12	11/20/2018 19:31:57	0	0	1	0	0	0	4
169	Freude	Ich fühlte ..., weil es meinem Vater gesundheitlich wieder besser ging.	W	S	Tol	Ml	nan	DEU	28	11/22/2018 21:58:14	0	0	5	0	0	0	0
185	Freude	Ich fühlte ..., als ich nach der Geburt meines Sohnes, ihn das erste Mal in den Armen hielt	J	S	Tol	Fl	nan	AUT	24	11/23/2018 16:38:52	0	0	5	0	0	0	0
6	Angst	Ich fühlte ..., als mein Sohn mit ins Krankenhaus eingeliefert wurde und dort eine schwere Infektion behandelt wurde.	T	I	Tol	Ml	Gelsenkirchen	DEU	48	11/20/2018 21:46:27	5	0	0	0	0	0	0
403	Wut	Ich fühlte ..., als mir mein Fahrradsattel geklaut wurde.	J	Mi	Es	Ml	Dortmund	DEU	20	11/21/2018 20:16:54	0	0	0	0	0	0	5
353	Traurigkeit	Ich fühlte ..., als ich erfahren habe dass meine Frau fremdgegangen ist.	W	S	Tol	Ml	nan	DEU	22	11/25/2018 20:37:21	1	0	0	0	0	1	3
142	Freude	Ich fühlte ..., als meine Frau mir gesagt hat, dass sie wieder schwanger ist.	M	S	Tol	Ml	nan	AUT	43	11/21/2018 07:00:45	0	0	5	0	0	0	0
346	Traurigkeit	Ich fühlte ..., als ich einen traurigen Song im Radio hörte.	J	I	Epm	Fl	Dresden	DEU	50	11/22/2018 08:56:13	0	0	0	0	0	5	0
276	Schuld	Ich fühlte ..., als ich zu spät zu einem Termin kam, weil ich mich morgens mal wieder verzettelt hatte.	W	Mi	Es	Fl	nan	DEU	3	11/24/2018 07:58:01	0	0	0	1	4	0	0
397	Wut	Ich fühlte ..., als mir an einem Geldautomaten vor einigen Jahren Geld gestohlen wurde.	J	I	Es	Ml	Greven	DEU	20	11/24/2018 01:11:24	0	0	0	0	0	0	5
232	Scham	Ich fühlte ..., als ich fremdgegangen bin.	W	S	Tol	Ml	nan	DEU	22	11/25/2018 20:32:10	0	0	0	0	5	0	0
74	Ekel	Ich fühlte ..., wenn ich sah wie andere in einem Restaurant ungeniert am Tisch in der Nase bohrten.	W	Mi	Epm	Ml	Ingolstadt	DEU	28	11/21/2018 06:32:16	0	5	0	0	0	0	0
157	Freude	Ich fühlte ..., als ich mit meinem Sohn rumgetobt bin	T	S	Es	Ml	Voerde	DEU	5	11/22/2018 09:20:33	0	0	5	0	0	0	0
300	Schuld	Ich fühlte ..., als ich durch einen fahrlässigen Fehler einem anderen einen größeren finanziellen Schaden zugefügt habe.	J	I	Tol	Ml	Frechen	DEU	19	11/25/2018 09:10:38	0	0	0	0	5	0	0
338	Traurigkeit	Ich fühlte ..., als mir ein Monitor gestohlen wurde.	J	Mi	Epm	Ml	Greven	DEU	20	11/24/2018 01:09:52	0	0	0	0	0	0	5
299	Schuld	Ich fühlte ..., ich meine Mutter angelogen habe.	J	Mi	Es	Fl	Havelberg	DEU	37	11/24/2018 16:37:13	0	0	0	2	3	0	0
159	Freude	Ich fühlte ..., als ich zum Geburtstag einen Wunschpullover geschenkt bekommen habe.	M	S	Tol	Ml	Neuhausen	DEU	38	11/22/2018 15:27:10	0	0	5	0	0	0	0
252	Scham	Ich fühlte ..., als ich das Geburtstagsgeschenk für meinen Sohn zu spät bestellte, sodass es erst nach seinem Geburtstag eintraf.	M	Mi	Tol	Ml	Gelsenkirchen	DEU	48	11/25/2018 12:02:37	0	0	0	0	5	0	0
16	Angst	Ich fühlte ..., als ich in einen Autounfall verwickelt war.	T	S	Ms	Ml	Frechen	DEU	19	11/25/2018 08:55:12	1	0	0	0	4	0	0
371	Traurigkeit	Ich fühlte ..., als mein Hund gestorben ist	M	I	Tol	Ml	Kassel	DEU	42	11/26/2018 19:39:27	0	0	0	0	0	5	0
84	Ekel	Ich fühle ..., wenn ich Niere oder Leber rieche.	M	I	Epm	Ml	Düsseldorf	DEU	23	11/24/2018 15:18:31	1	4	0	0	0	0	0
244	Scham	Ich fühlte ..., als in meiner Gemeinde ein Nichtsesshafter verprügelt wurde.	J	S	Tol	Ml	Neuhausen	DEU	38	11/22/2018 15:35:13	0	0	0	2	0	0	3
137	Freude	Ich fühlte ..., als mein Sohn seine Verlobte heiratete	J	S	Tol	Fl	nan	AUT	24	11/20/2018 18:20:31	0	0	5	0	0	0	0
246	Scham	Ich fühlte ..., als ich furzen musste als eine Freundin dabei war und diese es mitbekommen hat	W	I	Epm	Ml	nan	DEU	5	11/22/2018 19:35:04	0	0	0	5	0	0	0
171	Freude	Ich fühlte ..., weil meine Freundin mich überraschend besuchte.	M	I	Ms	Fl	nan	DEU	50	11/23/2018 13:01:49	0	0	5	0	0	0	0
359	Traurigkeit	Ich fühlte ..., als ich vom Tod eines Bekannten erfuhr.	M	S	Tol	Ml	Gelsenkirchen	DEU	48	11/23/2018 00:03:52	0	0	0	0	0	5	0
125	Ekel	Ich fühlte ..., als ich das Grünkohlgericht sah, und vor allem roch	W	S	Es	Ml	Düsseldorf	DEU	31	11/26/2018 13:28:35	0	4	1	0	0	0	0
124	Ekel	Ich fühlte ..., als ich die Arbeit in einem Schlachthof beobachten musste.	M	I	Es	Ml	Frechen	DEU	19	11/26/2018 19:58:36	0	5	0	0	0	0	0
104	Ekel	Ich fühlte ..., weil ein großer Teil essen im Kühlschrank verschimmelt war.	M	I	Epm	Fl	Dresden	DEU	50	11/23/2018 13:00:34	0	4	0	0	1	0	0
366	Traurigkeit	Ich fühlte ..., als mein Lieblingsverein den Ausgleich fing	T	S	Ms	Ml	Düsseldorf	DEU	31	11/26/2018 13:13:05	0	0	1	0	0	1	3
210	Scham	Ich fühlte ..., als ich meinen Sohn in der Straßenbahn maßregeln musste.	W	Mi	Epm	Ml	nan	AUT	43	11/21/2018 07:01:10	0	0	0	3	0	1	1
184	Freude	Ich fühlte ..., weil ich einen schönen Abend mit meiner Familie verbringen konnte.	M	S	Ms	Fl	nan	DEU	50	11/23/2018 13:03:04	0	0	5	0	0	0	0
379	Traurigkeit	Ich fühlte ..., als sich ein ehemaliger Klassenkamerad umgebracht hat.	J	I	Tol	Ml	Neuhausen	DEU	38	11/26/2018 17:38:16	0	0	0	0	0	5	0
297	Schuld	Ich fühlte ..., als ich vergessen hatte die Blumen einer Freundin zu gießen, während sie in Urlaub war.	M	Mi	Ms	Fl	nan	DEU	3	11/24/2018 07:49:31	0	0	0	1	4	0	0
264	Scham	Ich fühlte ..., als ich wieder die Diät durchbrochen hatte	T	Mi	Epm	Ml	nan	DEU	31	11/28/2018 15:38:51	0	0	0	2	3	0	0
298	Schuld	Ich fühlte ..., als ich mich geprügelt habe	J	Mi	Es	Ml	Krefeld	DEU	42	11/24/2018 08:19:17	0	0	0	2	2	0	1
445	Wut	Ich fühlte ..., als ich auf der Rückfahrt fast von einem Auto abgeräumt wurde	W	S	Epm	Ml	nan	DEU	31	11/28/2018 21:44:46	3	0	0	0	0	0	2
240	Scham	Ich fühlte ..., als sich ein Freund bei einer Party völlig danebenbenommen hat, und ich nichts tun konnte.	W	I	Ms	Fl	nan	DEU	3	11/24/2018 07:42:17	0	0	0	4	0	0	1
238	Scham	Ich fühlte ..., weil ich auf ihren Geburtstag vergessen hatte	J	I	Ms	Fl	nan	AUT	24	11/23/2018 16:41:25	0	0	0	3	1	1	0
25	Angst	Ich fühlte ..., als mein Auto von der Strasse abkam.	M	I	Es	Ml	Neuhausen	DEU	38	11/22/2018 15:43:08	5	0	0	0	0	0	0
250	Scham	Ich fühlte ..., als ich vor vielen fremden Menschen eine Präsentation halten musste, auf die ich nicht gut vorbereitet war.	J	S	Ms	Fl	Lostau	DEU	3	11/24/2018 07:42:20	2	0	0	3	0	0	0
388	Wut	Ich fühlte ..., weil ein guter Bekannter versuchte, meine Freundin an zu machen.	M	I	Ms	Ml	Oberboihingen	DEU	38	11/20/2018 18:59:39	0	0	0	0	0	0	5
293	Schuld	Ich fühlte ..., als Ich einen Arbeitskollegen blöd von der Seite angemacht haben, weil ich n schlechten Tag hatte	W	Mi	Es	Ml	Voerde	DEU	5	11/22/2018 19:34:25	0	0	0	1	3	0	1
190	Freude	Ich fühlte ..., als ich die Jobzusage für meinen aktuellen Job erhalten habe.	J	I	Ms	Ml	nan	AUT	43	11/26/2018 06:57:00	0	0	5	0	0	0	0
407	Wut	Ich fühlte ..., als ich bestohlen wurde.	M	I	Ms	Ml	Vienna	AUT	10	11/22/2018 13:34:07	0	0	0	0	0	0	5
352	Traurigkeit	Ich fühlte ..., als ich von der schweren Krankheit meiner Mutter erfuhr.	M	I	Tol	Ml	Frechen	DEU	19	11/25/2018 09:06:08	1	0	0	0	0	4	0
206	Scham	Ich fühlte ..., als ich auf den Geburtstag meiner besten Freundin vergaß	J	I	Ms	Fl	nan	AUT	24	11/20/2018 18:21:48	0	0	0	2	3	0	0
426	Wut	Ich fühlte ..., als ein rücksichtsloser Autofahrer durch ein gefährliches Überholmanöver fast einen Unfall verursacht hat.	M	I	Epm	Ml	Frechen	DEU	19	11/26/2018 16:57:35	1	0	0	0	0	0	4
291	Schuld	Ich fühlte ..., als mir beim Grillen das Grillgut verbrannt ist.	J	Mi	Epm	Ml	Neuhausen	DEU	38	11/22/2018 15:37:39	0	0	0	0	3	0	2
406	Wut	Ich fühlte ..., weil ich von 3 Männern verprügelt wurde	M	S	Tol	Ml	Voerde	DEU	5	11/22/2018 09:18:01	3	0	0	0	0	1	1
80	Ekel	Ich fühlte ..., als ich eine Geburt im Fernsehen sah.	M	Mi	Epm	Ml	Vienna	AUT	10	11/22/2018 13:20:29	1	2	2	0	0	0	0
270	Schuld	Ich fühle ..., wenn ich meine Kinder zu stark angemeckert oder angeschrien habe.	T	I	Epm	Ml	Wesel	DEU	5	11/21/2018 08:33:03	0	0	0	3	2	0	0
285	Schuld	Ich fühlte ..., als ein Freund durch meine Unachtsamkeit mit dem Fahrrad schwer gestürzt ist.	J	S	Tol	Ml	Neuhausen	DEU	38	11/22/2018 15:36:23	0	0	0	0	4	1	0
151	Freude	Ich fühlte ..., als ich eine deutliche Gehaltserhöhung bekam.	M	S	Tol	Ml	nan	DEU	22	11/25/2018 20:29:09	0	0	5	0	0	0	0
29	Angst	Ich fühlte ..., weil ein großer Hund auf mich zugerannt kam, und weit und breit kein Herrchen in Sicht war.	W	I	Epm	Fl	Lostau	DEU	3	11/24/2018 07:57:59	5	0	0	0	0	0	0
140	Freude	Ich fühlte ..., als ich von meinem Sohn ein selbstgemaltes Bild geschenkt bekam.	T	I	Ms	Ml	Gelsenkirchen	DEU	48	11/20/2018 21:49:51	0	0	5	0	0	0	0
219	Scham	Ich fühlte ..., als ich erwischt wurde wie ich einen Auffahrunfall verursacht habe	J	I	Tol	Ml	Frechen		19	11/25/2018 09:02:15	0	0	0	0	5	0	0
260	Scham	Ich fühlte ..., als ich in der Schule eine schlechte Note schrieb.	J	N	Epm	Ml	Dortmund	DEU	20	11/26/2018 19:12:58	0	0	0	3	0	1	1
135	Freude	Ich fühlte ..., dass ich Geburtstag hatte.	M	I	Tol	Fl	Dresden	DEU	50	11/20/2018 14:02:53	0	0	5	0	0	0	0
351	Traurigkeit	Ich fühlte ..., als ich meinen Kater abgeben musste, weil ich beruflich zu viel reise.	J	S	Tol	Fl	Lostau	DEU	3	11/24/2018 07:49:33	0	0	0	0	1	4	0
287	Schuld	Ich fühlte ..., als ich den Mixer meiner Freundin kaputtgemacht habe.	M	I	Ms	Fl	Lostau	DEU	3	11/24/2018 07:42:23	0	0	0	0	5	0	0
49	Angst	Ich fühlte ..., weil ich beim Shoppen meine Kinder verloren hatte und sie erst nach langem Suchen gefunden habe	M	S	Es	Ml	Voerde	DEU	5	11/22/2018 19:38:51	3	0	0	1	1	0	0
127	Ekel	Ich fühlte ..., als ich im Sommer die Biotonne öffnete und unzählig viel ekelhafte Würmer sah.	M	I	Epm	Ml	nan	DEU	19	11/26/2018 17:17:19	0	5	0	0	0	0	0
42	Angst	Ich fühlte ..., weil meine Oma krank war	M	I	Tol	Ml	Krefeld	DEU	42	11/24/2018 08:18:54	3	0	0	0	0	2	0
400	Wut	Ich fühlte ..., als ich zu einer in einer Station fahrenden Straßenbahn gelaufen bin, der Fahrer mich gesehen hat und er losgefahren ist. Keine 5m später ist er aber stehen geblieben, da eine relativ hübsche Frau plötzlich losgelaufen ist ..... sexismus pur.	M	Mi	Es	Ml	nan	AUT	43	11/26/2018 06:26:38	0	0	0	0	0	0	5
4	Angst	Ich fühlte ..., als mein Auto von der Strasse kam und es anfing, sich zu überschlagen.	J	I	Ms	Ml	nan	DEU	38	11/20/2018 18:50:54	5	0	0	0	0	0	0
108	Ekel	Ich fühlte ..., als ich Schimmel auf dem Brot gesehen habe.	W	Mi	Epm	Ml	Krefeld	DEU	42	11/24/2018 08:18:59	0	5	0	0	0	0	0
226	Scham	Ich fühlte ..., als ich mich nach viel Alkohol übergeben habe.	M	Mi	Es	Ml	nan	DEU	38	11/22/2018 15:31:52	0	3	0	2	0	0	0
141	Freude	Ich fühlte ... ab dem Tag wo ich erfuhr das mein lang ersehnter Urlaub endlich genehmigt wurde.	M	I	Tol	Ml	Ingolstadt	DEU	28	11/21/2018 06:37:02	0	0	5	0	0	0	0
376	Traurigkeit	Ich fühle ..., weil meine Mutter schon vor zwei Jahren von uns gegangen ist und sie mir noch immer so sehr fehlt.	T	S	Tol	Ml	Altlußheim	DEU	28	11/25/2018 18:47:18	0	0	0	0	0	5	0
274	Schuld	Ich fühlte ..., als ich etwas kaputt gemacht habe und nicht sagen wollte dass ich es war.	M	I	Ms	Ml	nan	AUT	10	11/22/2018 13:29:10	0	0	0	2	3	0	0
288	Schuld	Ich fühlte ..., als ich den Wagen meiner Frau geschrottet habe	J	I	Ms	Ml	nan	DEU	42	11/24/2018 08:19:15	0	0	0	1	4	0	0
282	Schuld	Ich fühlte ..., weil ich nichts für Kinder in Not spenden konnte.	J	I	Epm	Fl	Dresden	DEU	50	11/22/2018 08:55:17	0	0	0	2	2	1	0
58	Angst	Ich fühlte ..., als ich mit falscher Bereifung auf der Autobahn in Aquaplaning geraten bin. Das Auto war damals kaum unter Kontrolle zu halten, da ich etwas zu schnell unterwegs war.	J	I	Epm	Ml	nan	AUT	43	11/26/2018 06:57:03	4	0	0	0	1	0	0
434	Wut	Ich fühlte ... auf die Bundeskanzlerin für den Satz Wir schaffen das	M	S	Tol	Ml	nan	DEU	22	11/25/2018 20:40:43	0	0	0	0	0	1	4
273	Schuld	Ich fühlte ..., weil ich meiner Freundin nicht sofort helfen konnte.	M	I	Ms	Fl	nan	DEU	50	11/22/2018 08:54:54	0	0	0	0	4	0	1
36	Angst	Ich fühlte ..., weil ich mit meinem Rad unterwegs war und fast von einem Auto angefahren wurde	W	S	Es	Ml	Voerde	DEU	5	11/22/2018 19:39:37	3	0	0	0	0	0	2
72	Ekel	Ich fühlte ..., als ich aus Versehen schlechte Milch getrunken habe	W	Mi	Es	Ml	nan	DEU	12	11/20/2018 19:29:31	0	5	0	0	0	0	0
96	Ekel	Ich fühlte ..., als ich mit Freunden im Restaurant war, und alle fast blutige Steaks aßen.	T	I	Es	Fl	nan	DEU	3	11/24/2018 07:58:08	0	5	0	0	0	0	0
441	Wut	Ich fühlte ..., als ich merkte dass im Supermarkt eine Kiste Cola zu viel berechnet wurde	T	S	Es	Ml	nan	DEU	22	11/28/2018 17:54:20	0	0	0	0	0	0	5
166	Freude	Ich fühlte ..., als ich mein Abiturzeugnis in Händen hielt.	J	I	Tol	Ml	Neuhausen	DEU	38	11/22/2018 15:29:21	0	0	5	0	0	0	0
239	Scham	Ich fühlte ..., als ich mal beim Einkaufen meinen Geldbeutel vergessen habe.	J	Mi	Epm	Ml	Greven	DEU	20	11/24/2018 00:34:06	0	0	0	2	0	0	3
225	Scham	Ich fühlte ..., als jemand mich ansprach und ich nicht wusste was ich antworten soll.	W	Mi	Epm	Ml	Vienna	AUT	10	11/22/2018 13:27:59	0	0	0	5	0	0	0
93	Ekel	Ich fühlte ..., als ich in Hundekot getreten bin.	W	I	Epm	Ml	Vienna	AUT	10	11/22/2018 13:17:59	0	5	0	0	0	0	0
271	Schuld	Ich fühlte ..., wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe.	W	N	Epm	Ml	Freital	DEU	41	11/21/2018 09:56:26	0	0	0	0	4	0	1
154	Freude	Ich fühlte ..., als ich letzten Monat mein Gehalt bekam.	W	Mi	Epm	A	Dortmund	DEU	20	11/21/2018 20:19:55	0	0	5	0	0	0	0
314	Schuld	Ich fühlte ..., als ich meiner Freundin nicht helfen wollte.	J	I	Ms	Fl	Dresden	DEU	50	11/26/2018 14:23:19	0	0	0	2	3	0	0
82	Ekel	Ich fühlte ..., als ich mich zuletzt vor einigen Jahren übergeben musste.	J	N	Epm	Ml	Greven	DEU	20	11/24/2018 00:59:02	0	4	0	1	0	0	0
144	Freude	Ich fühlte ..., als ich ein Stück Schokolade aß.	T	N	Epm	Ml	nan	DEU	41	11/21/2018 09:55:17	0	0	5	0	0	0	0
329	Traurigkeit	Ich fühlte ..., als meine Katze gestorben ist	M	I	Tol	Ml	Krefeld	DEU	12	11/20/2018 19:31:35	0	0	0	0	0	5	0
265	Schuld	Ich fühlte ..., als ich mal wieder einen Anwender zu frühzeitig angelegt hatte	T	Mi	Epm	Ml	Düsseldorf	DEU	31	11/20/2018 14:02:46	0	0	0	0	4	0	1
304	Schuld	Ich fühlte ..., weil ich manchmal zu geizig bin um armen Menschen etwas zu spenden.	W	Mi	Ms	Ml	Freiburg	DEU	28	11/26/2018 14:23:50	0	0	0	3	2	0	0
32	Angst	Ich fühlte ..., als ich ein Ticket für Schwarzfahren bekam, weil ich mein Fahrschein vergessen hatte.	W	S	Tol	Ml	nan	DEU	22	11/25/2018 20:22:03	0	0	0	2	2	0	1
408	Wut	Ich fühlte ..., als G. Busch den Irak überfiel.	J	I	Tol	Ml	Neuhausen	DEU	38	11/22/2018 15:41:07	0	0	0	0	0	0	5
138	Freude	Ich fühlte ..., als ich wusste, dass ich meinen Traumjob gefunden hatte.	J	S	Tol	Ml	Oberboihingen	DEU	38	11/20/2018 18:53:16	0	0	5	0	0	0	0
217	Scham	Ich fühlte ..., weil ich längere Zeit nicht beim Zahnarzt war.	M	Mi	Epm	Ml	nan	DEU	20	11/24/2018 01:00:12	0	0	0	1	4	0	0
976	Traurigkeit	Ich fühlte ..., als der Hund meiner Eltern gestorben ist.	M	I	Tol	Ml	Stuttgart	DEU	36	1/10/2019 20:11:26	0	0	0	0	0	5	0
