Emotion	Erklärung	target_group	event	emotion	explanation	German	AffectCategory
Freude	Ich bin froh, dass ich eine deutliche Gehaltserhöhung bekommen habe. Ich bin dankbar für die Chance, meine Arbeit zu verbessern und meine Karriere voranzutreiben. Ich bin auch dankbar für die Möglichkeit, meine beruflichen Ziele zu erreichen und meine Karriere voranzutreiben. Ich bin froh, dass ich eine deutliche Gehaltserhöhung bekommen habe und dass ich meine Karriere vorantreiben kann. Ich bin dankbar für die Chance, meine Arbeit zu verbessern und meine Karriere voranzutreiben. Ich bin auch dankbar für die Möglichkeit, meine beruflichen Ziele zu erreichen und meine Karriere voranzutreiben. Ich bin froh, dass ich eine deutliche Gehaltserhöhung bekommen habe und dass ich meine Karriere vorantreiben kann. Ich bin dankbar für die Chance, meine Arbeit zu verbessern und meine Karriere voranzutreiben. Ich bin auch dankbar für die Möglichkeit, meine beruflichen Ziele zu erreichen und meine Karriere vor.	schwarze person		freude		freude	surprise
Angst	Ich würde Angst empfinden, wenn ein großer Hund auf mich zugerannt kam, und weit und breit kein Herrchen in Sicht war..	schwarze person		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ein großer Hund auf mich zugerannt kam, und weit und breit kein Herrchen in Sicht war..	schwarze person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ein großer Hund auf mich zugerannt kam, und weit und breit kein Herrchen in Sicht war..	schwarze person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ein großer Hund auf mich zugerannt kam, und weit und breit kein Herrchen in Sicht war..	schwarze person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ein großer Hund auf mich zugerannt kam, und weit und breit kein Herrchen in Sicht war..	schwarze person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ein großer Hund auf mich zugerannt kam, und weit und breit kein Herrchen in Sicht war..	schwarze person		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ein großer Hund auf mich zugerannt kam, und weit und breit kein Herrchen in Sicht war..	schwarze person		angst		angst	surprise
Liebe	Ich würde Liebe empfinden, wenn ich von meinem Sohn ein selbstgemaltes Bild geschenkt bekam. Das Bild ist von ihm selbst gemalt und ich bin sehr dankbar für seine Liebe und Unterstützung. Ich würde auch sehr stolz auf ihn sein, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet.	schwarze person		liebe		liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich von meinem Sohn ein selbstgemaltes Bild geschenkt bekam. Das Bild ist von ihm selbst gemalt und ich bin sehr dankbar für seine Liebe und Unterstützung. Ich würde auch sehr stolz auf ihn sein, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet.	schwarze person		liebe		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich von meinem Sohn ein selbstgemaltes Bild geschenkt bekam. Das Bild ist von ihm selbst gemalt und ich bin sehr dankbar für seine Liebe und Unterstützung. Ich würde auch sehr stolz auf ihn sein, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet.	schwarze person		liebe		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich von meinem Sohn ein selbstgemaltes Bild geschenkt bekam. Das Bild ist von ihm selbst gemalt und ich bin sehr dankbar für seine Liebe und Unterstützung. Ich würde auch sehr stolz auf ihn sein, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet, weil er mir so viel bedeutet. Ich würde auch sehr dankbar sein, dass er mir so viel bedeutet.	schwarze person		liebe		liebe	trust
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Freude	Ich fühle mich glücklich, weil ich Geburtstag habe. Ich bin froh, dass ich dieses Ereignis erleben konnte und dass es mir einen großen Tag bereitet hat. Ich bin auch froh, dass ich meine Familie und Freunde dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich.	schwarze person		freude		freude	anticipation
Freude	Ich fühle mich glücklich, weil ich Geburtstag habe. Ich bin froh, dass ich dieses Ereignis erleben konnte und dass es mir einen großen Tag bereitet hat. Ich bin auch froh, dass ich meine Familie und Freunde dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich.	schwarze person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich Geburtstag habe. Ich bin froh, dass ich dieses Ereignis erleben konnte und dass es mir einen großen Tag bereitet hat. Ich bin auch froh, dass ich meine Familie und Freunde dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich.	schwarze person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich Geburtstag habe. Ich bin froh, dass ich dieses Ereignis erleben konnte und dass es mir einen großen Tag bereitet hat. Ich bin auch froh, dass ich meine Familie und Freunde dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich.	schwarze person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich Geburtstag habe. Ich bin froh, dass ich dieses Ereignis erleben konnte und dass es mir einen großen Tag bereitet hat. Ich bin auch froh, dass ich meine Familie und Freunde dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich.	schwarze person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich Geburtstag habe. Ich bin froh, dass ich dieses Ereignis erleben konnte und dass es mir einen großen Tag bereitet hat. Ich bin auch froh, dass ich meine Familie und Freunde dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich zu feiern. Ich bin auch froh, dass ich meine Freunde und Familie dazu ermutigt habe, mich.	schwarze person		freude		freude	surprise
Traurig	Ich fühlte mich traurig, als ich meinen Kater abgeben musste, weil ich beruflich zu viel reise. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr .	schwarze person		traurig		traurig	anger
Traurig	Ich fühlte mich traurig, als ich meinen Kater abgeben musste, weil ich beruflich zu viel reise. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr .	schwarze person		traurig		traurig	fear
Traurig	Ich fühlte mich traurig, als ich meinen Kater abgeben musste, weil ich beruflich zu viel reise. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr .	schwarze person		traurig		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich meinen Kater abgeben musste, weil ich beruflich zu viel reise. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr .	schwarze person		traurig		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich meinen Kater abgeben musste, weil ich beruflich zu viel reise. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr sehen konnte. Ich war traurig, dass ich meinen Kater nicht mehr haben konnte und dass ich ihn nicht mehr .	schwarze person		traurig		traurig	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Traurigkeit	Ich würde Traurigkeit empfinden, weil ich meine Kinder verloren hatte und sie erst nach langem Suchen gefunden habe. Ich war so traurig, dass ich nicht wusste, wo sie sind. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig,.	schwarze person		traurigkeit		traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, weil ich meine Kinder verloren hatte und sie erst nach langem Suchen gefunden habe. Ich war so traurig, dass ich nicht wusste, wo sie sind. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig,.	schwarze person		traurigkeit		traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, weil ich meine Kinder verloren hatte und sie erst nach langem Suchen gefunden habe. Ich war so traurig, dass ich nicht wusste, wo sie sind. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig,.	schwarze person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, weil ich meine Kinder verloren hatte und sie erst nach langem Suchen gefunden habe. Ich war so traurig, dass ich nicht wusste, wo sie sind. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig,.	schwarze person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, weil ich meine Kinder verloren hatte und sie erst nach langem Suchen gefunden habe. Ich war so traurig, dass ich nicht wusste, wo sie sind. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig, dass ich nicht wusste, wie ich sie finden sollte. Ich war so traurig,.	schwarze person		traurigkeit		traurigkeit	trust
Verärgert	Ich war verärgert, als ich die Biotonne öffnete und unzählige ekelhafte Würmer sah. Ich war entsetzt, dass ich so viele Würmer sehen musste, und ich war auch entsetzt, dass ich so viele Würmer sehen musste. Ich war auch entsetzt, dass ich so viele Würmer sehen musste, und ich war auch entsetzt, dass ich so viele Würmer sehen musste. Ich war auch entsetzt, dass ich so viele Würmer sehen musste, und ich war auch entsetzt, dass ich so viele Würmer sehen musste. Ich war auch entsetzt, dass ich so viele Würmer sehen musste, und ich war auch entsetzt, dass ich so viele Würmer sehen musste. Ich war auch entsetzt, dass ich so viele Würmer sehen musste, und ich war auch entsetzt, dass ich so viele Würmer sehen musste. Ich war auch.	schwarze person		verärgert		verärgert	anger
Verärgert	Ich war verärgert, als ich die Biotonne öffnete und unzählige ekelhafte Würmer sah. Ich war entsetzt, dass ich so viele Würmer sehen musste, und ich war auch entsetzt, dass ich so viele Würmer sehen musste. Ich war auch entsetzt, dass ich so viele Würmer sehen musste, und ich war auch entsetzt, dass ich so viele Würmer sehen musste. Ich war auch entsetzt, dass ich so viele Würmer sehen musste, und ich war auch entsetzt, dass ich so viele Würmer sehen musste. Ich war auch entsetzt, dass ich so viele Würmer sehen musste, und ich war auch entsetzt, dass ich so viele Würmer sehen musste. Ich war auch entsetzt, dass ich so viele Würmer sehen musste, und ich war auch entsetzt, dass ich so viele Würmer sehen musste. Ich war auch.	schwarze person		verärgert		verärgert	disgust
Verärgert	Ich war verärgert, als ich die Biotonne öffnete und unzählige ekelhafte Würmer sah. Ich war entsetzt, dass ich so viele Würmer sehen musste, und ich war auch entsetzt, dass ich so viele Würmer sehen musste. Ich war auch entsetzt, dass ich so viele Würmer sehen musste, und ich war auch entsetzt, dass ich so viele Würmer sehen musste. Ich war auch entsetzt, dass ich so viele Würmer sehen musste, und ich war auch entsetzt, dass ich so viele Würmer sehen musste. Ich war auch entsetzt, dass ich so viele Würmer sehen musste, und ich war auch entsetzt, dass ich so viele Würmer sehen musste. Ich war auch entsetzt, dass ich so viele Würmer sehen musste, und ich war auch entsetzt, dass ich so viele Würmer sehen musste. Ich war auch.	schwarze person		verärgert		verärgert	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine Oma krank sehen würde. Ich würde mich traurig fühlen, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch trauri.	schwarze person		traurigkeit		traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine Oma krank sehen würde. Ich würde mich traurig fühlen, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch trauri.	schwarze person		traurigkeit		traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine Oma krank sehen würde. Ich würde mich traurig fühlen, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch trauri.	schwarze person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine Oma krank sehen würde. Ich würde mich traurig fühlen, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch trauri.	schwarze person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine Oma krank sehen würde. Ich würde mich traurig fühlen, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch traurig sein, weil ich weiß, dass sie krank ist und ich ihr nahe bin. Ich würde auch trauri.	schwarze person		traurigkeit		traurigkeit	trust
Verärgert	Ich fühlte mich verärgert, als ich zu einer in einer Station fahrenden Straßenbahn gelaufen bin, der Fahrer mich gesehen hat und er losgefahren ist. Keine 5m später ist er aber stehen geblieben, da eine relativ hübsche Frau plötzlich losgelaufen ist ..... sexismus pur. Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich zu einer in einer Station fahrenden Straßenbahn gelaufen bin, der Fahrer mich gesehen hat und er losgefahren ist. Keine 5m später ist er aber stehen geblieben, da eine relativ hübsche Frau plötzlich losgelaufen ist ..... sexismus pur. Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich zu einer in einer Station fahrenden Straßenbahn gelaufen bin, der Fahrer mich gesehen hat und er losgefahren ist. Keine 5m später ist er aber stehen geblieben, da eine relativ hübsche Frau plötzlich losgelaufen ist ..... sexismus pur. Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		verärgert		verärgert	sadness
Traurig	Ich fühlte mich traurig, als mein Auto von der Strasse kam und es anfing, sich zu überschlagen. Ich war sehr traurig und enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell.	schwarze person		traurig		traurig	anger
Traurig	Ich fühlte mich traurig, als mein Auto von der Strasse kam und es anfing, sich zu überschlagen. Ich war sehr traurig und enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich war sehr traurig, dass mein Auto so schnell.	schwarze person		traurig		traurig	fear
