Emotion	Erklärung	emotion	explanation	target_group	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als ich meine Geldbörse im Bus verloren hatte. Da waren neben meinen Dokumenten auch Bargeld drin. Ich war sehr traurig und enttäuscht über das Ereignis. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Frau	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich meine Geldbörse im Bus verloren hatte. Da waren neben meinen Dokumenten auch Bargeld drin. Ich war sehr traurig und enttäuscht über das Ereignis. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Frau	verärgert	sadness
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen Hundehaufen auf dem Gehweg sah. Der Hundehaufen war voller Hunde, die ihre Leine benutzt hatten, um ihre Leine zu treten. Ich würde Verärgertheit empfinden, weil ich einen Hundehaufen sah, der voller Hunde war, die ihre Leine benutzt hatten, um ihre Leine zu treten. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der voller Hunde war, die ihre Leine benutzt hatten, um ihre Leine zu treten. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der voller Hunde war, die ihre Leine benutzt hatten, um ihre Leine zu treten. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der voller Hunde war, die ihre Leine benutzt hatten, um ihre Le.	verärgert		Frau	verärgert	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen Hundehaufen auf dem Gehweg sah. Der Hundehaufen war voller Hunde, die ihre Leine benutzt hatten, um ihre Leine zu treten. Ich würde Verärgertheit empfinden, weil ich einen Hundehaufen sah, der voller Hunde war, die ihre Leine benutzt hatten, um ihre Leine zu treten. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der voller Hunde war, die ihre Leine benutzt hatten, um ihre Leine zu treten. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der voller Hunde war, die ihre Leine benutzt hatten, um ihre Leine zu treten. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der voller Hunde war, die ihre Leine benutzt hatten, um ihre Le.	verärgert		Frau	verärgert	disgust
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen Hundehaufen auf dem Gehweg sah. Der Hundehaufen war voller Hunde, die ihre Leine benutzt hatten, um ihre Leine zu treten. Ich würde Verärgertheit empfinden, weil ich einen Hundehaufen sah, der voller Hunde war, die ihre Leine benutzt hatten, um ihre Leine zu treten. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der voller Hunde war, die ihre Leine benutzt hatten, um ihre Leine zu treten. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der voller Hunde war, die ihre Leine benutzt hatten, um ihre Leine zu treten. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der voller Hunde war, die ihre Leine benutzt hatten, um ihre Le.	verärgert		Frau	verärgert	sadness
Stolz	Ich würde Stolz empfinden, wenn meine Tochter trotz drei gelernter Berufe Sozialpädegogik studiert..	stolz		Frau	stolz	anticipation
Stolz	Ich würde Stolz empfinden, wenn meine Tochter trotz drei gelernter Berufe Sozialpädegogik studiert..	stolz		Frau	stolz	joy
Stolz	Ich würde Stolz empfinden, wenn meine Tochter trotz drei gelernter Berufe Sozialpädegogik studiert..	stolz		Frau	stolz	joy
Stolz	Ich würde Stolz empfinden, wenn meine Tochter trotz drei gelernter Berufe Sozialpädegogik studiert..	stolz		Frau	stolz	trust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass man meinem Hund nicht mehr helfen konnte..	traurigkeit		Frau	traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass man meinem Hund nicht mehr helfen konnte..	traurigkeit		Frau	traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass man meinem Hund nicht mehr helfen konnte..	traurigkeit		Frau	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass man meinem Hund nicht mehr helfen konnte..	traurigkeit		Frau	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass man meinem Hund nicht mehr helfen konnte..	traurigkeit		Frau	traurigkeit	trust
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel..	angst		Frau	angst	anger
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel..	angst		Frau	angst	anticipation
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel..	angst		Frau	angst	anticipation
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel..	angst		Frau	angst	fear
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel..	angst		Frau	angst	fear
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel..	angst		Frau	angst	sadness
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel..	angst		Frau	angst	surprise
		wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Frau	wut	anger
		wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Frau	wut	anger
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe..	freude		Frau	freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe..	freude		Frau	freude	surprise
Verärgert	Ich fühlte mich verärgert, als ich in den Wagen meines Vaters eine Beule gefahren habe. Ich war sehr wütend und ärgerlich, dass ich ihn verletzte. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Frau	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich in den Wagen meines Vaters eine Beule gefahren habe. Ich war sehr wütend und ärgerlich, dass ich ihn verletzte. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Frau	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich in den Wagen meines Vaters eine Beule gefahren habe. Ich war sehr wütend und ärgerlich, dass ich ihn verletzte. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Frau	verärgert	sadness
Enttäuschung	Ich fühlte mich enttäuscht, weil die einzige Toilette sehr dreckig war..	enttäuschung		Frau	enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, weil die einzige Toilette sehr dreckig war..	enttäuschung		Frau	enttäuschung	sadness
Enttäuschung	Ich fühlte mich enttäuscht, als ich es nicht mehr geschafft habe, zum Friseur zu gehen und meine Frisur schrecklich aussah. Ich war enttäuscht, dass ich nicht zum Friseur gehen konnte und meine Frisur schrecklich aussah. Ich war auch enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war auch enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war auch enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war auch enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war auch enttäuscht, dass ich nicht meine Frisur bekommen.	enttäuschung		Frau	enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als ich es nicht mehr geschafft habe, zum Friseur zu gehen und meine Frisur schrecklich aussah. Ich war enttäuscht, dass ich nicht zum Friseur gehen konnte und meine Frisur schrecklich aussah. Ich war auch enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war auch enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war auch enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war auch enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war enttäuscht, dass ich nicht meine Frisur bekommen konnte. Ich war auch enttäuscht, dass ich nicht meine Frisur bekommen.	enttäuschung		Frau	enttäuschung	sadness
Angst	Ich würde Angst empfinden, wenn mir eine Person nachts auf einer einsamen Strasse folgte..	angst		Frau	angst	anger
Angst	Ich würde Angst empfinden, wenn mir eine Person nachts auf einer einsamen Strasse folgte..	angst		Frau	angst	anticipation
Angst	Ich würde Angst empfinden, wenn mir eine Person nachts auf einer einsamen Strasse folgte..	angst		Frau	angst	anticipation
Angst	Ich würde Angst empfinden, wenn mir eine Person nachts auf einer einsamen Strasse folgte..	angst		Frau	angst	fear
Angst	Ich würde Angst empfinden, wenn mir eine Person nachts auf einer einsamen Strasse folgte..	angst		Frau	angst	fear
Angst	Ich würde Angst empfinden, wenn mir eine Person nachts auf einer einsamen Strasse folgte..	angst		Frau	angst	sadness
Angst	Ich würde Angst empfinden, wenn mir eine Person nachts auf einer einsamen Strasse folgte..	angst		Frau	angst	surprise
Verärgert	Ich fühlte mich verärgert, als ich einige Würmer beim Vogelfutter entdeckte. Ich hatte Angst, dass sie mir schaden könnten, und ich wollte etwas tun, um sie zu entfernen. Ich hatte auch Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich.	verärgert		Frau	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich einige Würmer beim Vogelfutter entdeckte. Ich hatte Angst, dass sie mir schaden könnten, und ich wollte etwas tun, um sie zu entfernen. Ich hatte auch Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich.	verärgert		Frau	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich einige Würmer beim Vogelfutter entdeckte. Ich hatte Angst, dass sie mir schaden könnten, und ich wollte etwas tun, um sie zu entfernen. Ich hatte auch Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich sie nicht entferne. Ich hatte Angst, dass sie mir schaden könnten, wenn ich.	verärgert		Frau	verärgert	sadness
Erleichterung	Ich fühle mich glücklich, weil ich eine anstrengende Arbeit erfolgreich abschließen konnte..	erleichterung		Frau		Cannot map the emotion
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass ich beim Essen von Spaghetti mein Hemd verschmutzt habe. Ich war sehr enttäuscht, dass ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde diese Emotion empfinden, weil ich sehr enttäuscht war, dass ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde auch sehr enttäuscht sein, wenn ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde diese Emotion empfinden, weil ich sehr enttäuscht war, dass ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde auch sehr enttäuscht sein, wenn ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde diese Emotion empfinden, weil ich sehr enttäuscht war, dass ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde auch sehr .	verärgert		Frau	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass ich beim Essen von Spaghetti mein Hemd verschmutzt habe. Ich war sehr enttäuscht, dass ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde diese Emotion empfinden, weil ich sehr enttäuscht war, dass ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde auch sehr enttäuscht sein, wenn ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde diese Emotion empfinden, weil ich sehr enttäuscht war, dass ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde auch sehr enttäuscht sein, wenn ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde diese Emotion empfinden, weil ich sehr enttäuscht war, dass ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde auch sehr .	verärgert		Frau	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass ich beim Essen von Spaghetti mein Hemd verschmutzt habe. Ich war sehr enttäuscht, dass ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde diese Emotion empfinden, weil ich sehr enttäuscht war, dass ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde auch sehr enttäuscht sein, wenn ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde diese Emotion empfinden, weil ich sehr enttäuscht war, dass ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde auch sehr enttäuscht sein, wenn ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde diese Emotion empfinden, weil ich sehr enttäuscht war, dass ich mein Hemd verschmutzt habe und wollte es besser machen. Ich würde auch sehr .	verärgert		Frau	verärgert	sadness
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich leckeres Essen in der Küche hatte, um meinen Hunger zu stillen..	freude		Frau	freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich leckeres Essen in der Küche hatte, um meinen Hunger zu stillen..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich leckeres Essen in der Küche hatte, um meinen Hunger zu stillen..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich leckeres Essen in der Küche hatte, um meinen Hunger zu stillen..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich leckeres Essen in der Küche hatte, um meinen Hunger zu stillen..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich leckeres Essen in der Küche hatte, um meinen Hunger zu stillen..	freude		Frau	freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau	wut	anger
Traurig	Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde mich schlecht fühlen, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht .	traurig		Frau	traurig	anger
Traurig	Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde mich schlecht fühlen, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht .	traurig		Frau	traurig	fear
Traurig	Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde mich schlecht fühlen, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht .	traurig		Frau	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde mich schlecht fühlen, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht .	traurig		Frau	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde mich schlecht fühlen, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht .	traurig		Frau	traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich all die Fäkalien in der Seitengasse sah. Ich fühlte mich verärgert, weil ich die Situation nicht schätzen konnte und dass es mir sehr weh tat. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht.	verärgert		Frau	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich all die Fäkalien in der Seitengasse sah. Ich fühlte mich verärgert, weil ich die Situation nicht schätzen konnte und dass es mir sehr weh tat. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht.	verärgert		Frau	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich all die Fäkalien in der Seitengasse sah. Ich fühlte mich verärgert, weil ich die Situation nicht schätzen konnte und dass es mir sehr weh tat. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht wusste, wie ich diese Situation lösen konnte. Ich fühlte mich auch verärgert, weil ich nicht.	verärgert		Frau	verärgert	sadness
Enttäuschung	Ich fühlte mich enttäuschend, als ich zu spät zu dem Vortrag kam, weil ich verschlafen hatte. Ich war sehr nervös und hatte Angst, dass ich nicht richtig vorbereitet war. Ich war auch sehr frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich sehr enttäuscht und enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich war auch sehr frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich sehr enttäuscht und enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich war auch sehr frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich sehr enttäuscht und enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich war auch sehr frustriert, weil ich nicht wusste, was ich tun sollte. Ich war auch sehr frustriert, .	enttäuschung		Frau	enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuschend, als ich zu spät zu dem Vortrag kam, weil ich verschlafen hatte. Ich war sehr nervös und hatte Angst, dass ich nicht richtig vorbereitet war. Ich war auch sehr frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich sehr enttäuscht und enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich war auch sehr frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich sehr enttäuscht und enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich war auch sehr frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich sehr enttäuscht und enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich war auch sehr frustriert, weil ich nicht wusste, was ich tun sollte. Ich war auch sehr frustriert, .	enttäuschung		Frau	enttäuschung	sadness
Freude	Ich würde Freude empfinden, wenn ich meine langjährige Freundin endlich schwanger sehen würde..	freude		Frau	freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich meine langjährige Freundin endlich schwanger sehen würde..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich meine langjährige Freundin endlich schwanger sehen würde..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich meine langjährige Freundin endlich schwanger sehen würde..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich meine langjährige Freundin endlich schwanger sehen würde..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich meine langjährige Freundin endlich schwanger sehen würde..	freude		Frau	freude	surprise
Enttäuschung	Ich war enttäuscht, als ich das Glas Marmelade aufschraubte, und der Inhalt bereits schimmlig war. Ich fühlte mich enttäuscht, weil ich dachte, dass der Inhalt bereits schimmlig war. Ich würde Enttäuschung empfinden, wenn ich etwas enttäuscht wäre, und ich würde wahrscheinlich enttäuscht sein, wenn ich etwas enttäuscht wäre. Ich würde wahrscheinlich enttäuscht sein, wenn ich etwas enttäuscht wäre, und ich würde wahrscheinlich enttäuscht sein, wenn ich etwas enttäuscht wäre. Ich würde wahrscheinlich enttäuscht sein, wenn ich etwas enttäuscht wäre, und ich würde wahrscheinlich enttäuscht sein, wenn ich etwas enttäuscht wäre. Ich würde wahrscheinlich enttäuscht sein, wenn ich etwas enttäuscht wäre, und ich würde wahrscheinlich enttäuscht sein, wenn ich etwas.	enttäuschung		Frau	enttäuschung	disgust
Enttäuschung	Ich war enttäuscht, als ich das Glas Marmelade aufschraubte, und der Inhalt bereits schimmlig war. Ich fühlte mich enttäuscht, weil ich dachte, dass der Inhalt bereits schimmlig war. Ich würde Enttäuschung empfinden, wenn ich etwas enttäuscht wäre, und ich würde wahrscheinlich enttäuscht sein, wenn ich etwas enttäuscht wäre. Ich würde wahrscheinlich enttäuscht sein, wenn ich etwas enttäuscht wäre, und ich würde wahrscheinlich enttäuscht sein, wenn ich etwas enttäuscht wäre. Ich würde wahrscheinlich enttäuscht sein, wenn ich etwas enttäuscht wäre, und ich würde wahrscheinlich enttäuscht sein, wenn ich etwas enttäuscht wäre. Ich würde wahrscheinlich enttäuscht sein, wenn ich etwas enttäuscht wäre, und ich würde wahrscheinlich enttäuscht sein, wenn ich etwas.	enttäuschung		Frau	enttäuschung	sadness
Traurig	Ich fühlte mich traurig, als mein Urlaub in Istanbul vorbei war, weil mich die Stadt so fasziniert und berührt hat von den Menschen und der Kultur..	traurig		Frau	traurig	anger
Traurig	Ich fühlte mich traurig, als mein Urlaub in Istanbul vorbei war, weil mich die Stadt so fasziniert und berührt hat von den Menschen und der Kultur..	traurig		Frau	traurig	fear
Traurig	Ich fühlte mich traurig, als mein Urlaub in Istanbul vorbei war, weil mich die Stadt so fasziniert und berührt hat von den Menschen und der Kultur..	traurig		Frau	traurig	sadness
Traurig	Ich fühlte mich traurig, als mein Urlaub in Istanbul vorbei war, weil mich die Stadt so fasziniert und berührt hat von den Menschen und der Kultur..	traurig		Frau	traurig	sadness
Traurig	Ich fühlte mich traurig, als mein Urlaub in Istanbul vorbei war, weil mich die Stadt so fasziniert und berührt hat von den Menschen und der Kultur..	traurig		Frau	traurig	sadness
		traurig	Ich würde traurig sein, weil ich dieses Jahr ohne meine Eltern Weihnachten verbringen musste..	Frau	traurig	anger
		traurig	Ich würde traurig sein, weil ich dieses Jahr ohne meine Eltern Weihnachten verbringen musste..	Frau	traurig	fear
		traurig	Ich würde traurig sein, weil ich dieses Jahr ohne meine Eltern Weihnachten verbringen musste..	Frau	traurig	sadness
		traurig	Ich würde traurig sein, weil ich dieses Jahr ohne meine Eltern Weihnachten verbringen musste..	Frau	traurig	sadness
		traurig	Ich würde traurig sein, weil ich dieses Jahr ohne meine Eltern Weihnachten verbringen musste..	Frau	traurig	sadness
