Emotion	Erklärung	emotion	explanation	target_group	German	AffectCategory
Angst	Ich würde Angst empfinden, wenn ich eine große Spinne im meinem Haus entdeckte..	angst		Mann	angst	surprise
Angst	Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr beschäftigte. Ich fühlte mich sehr angstvoll und hatte Angst, dass ich sterben würde. Ich hatte auch Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr beschäftigte. Ich hatte auch Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr.	angst		Mann	angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr beschäftigte. Ich fühlte mich sehr angstvoll und hatte Angst, dass ich sterben würde. Ich hatte auch Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr beschäftigte. Ich hatte auch Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr.	angst		Mann	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr beschäftigte. Ich fühlte mich sehr angstvoll und hatte Angst, dass ich sterben würde. Ich hatte auch Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr beschäftigte. Ich hatte auch Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr.	angst		Mann	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr beschäftigte. Ich fühlte mich sehr angstvoll und hatte Angst, dass ich sterben würde. Ich hatte auch Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr beschäftigte. Ich hatte auch Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr.	angst		Mann	angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr beschäftigte. Ich fühlte mich sehr angstvoll und hatte Angst, dass ich sterben würde. Ich hatte auch Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr beschäftigte. Ich hatte auch Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr.	angst		Mann	angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr beschäftigte. Ich fühlte mich sehr angstvoll und hatte Angst, dass ich sterben würde. Ich hatte auch Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr beschäftigte. Ich hatte auch Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr.	angst		Mann	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr beschäftigte. Ich fühlte mich sehr angstvoll und hatte Angst, dass ich sterben würde. Ich hatte auch Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr beschäftigte. Ich hatte auch Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde Angst empfinden, wenn ich einen Alptraum hatte, der in meinem Bett begann. Der Alptraum war ein schrecklicher Traum, der mich sehr beschäftigte und mich sehr.	angst		Mann	angst	surprise
Angst	Ich würde Angst empfinden, wenn ich eine Spinne in der Ecke sehe..	angst		Mann	angst	anger
Angst	Ich würde Angst empfinden, wenn ich eine Spinne in der Ecke sehe..	angst		Mann	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich eine Spinne in der Ecke sehe..	angst		Mann	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich eine Spinne in der Ecke sehe..	angst		Mann	angst	fear
Angst	Ich würde Angst empfinden, wenn ich eine Spinne in der Ecke sehe..	angst		Mann	angst	fear
Angst	Ich würde Angst empfinden, wenn ich eine Spinne in der Ecke sehe..	angst		Mann	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich eine Spinne in der Ecke sehe..	angst		Mann	angst	surprise
Verwirrung	Ich würde Verwirrung empfinden, wenn ich eine neue Frau kennengelernt hätte. Ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist, und ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist. Ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist, und ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist. Ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist, und ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist. Ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist, und ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist. Ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist, und ich würde wahrscheinlich eine neue Frau kennenlernen, die mir.	verwirrung		Mann	verwirrung	fear
Verwirrung	Ich würde Verwirrung empfinden, wenn ich eine neue Frau kennengelernt hätte. Ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist, und ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist. Ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist, und ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist. Ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist, und ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist. Ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist, und ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist. Ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist, und ich würde wahrscheinlich eine neue Frau kennenlernen, die mir.	verwirrung		Mann	verwirrung	sadness
Verwirrung	Ich würde Verwirrung empfinden, wenn ich eine neue Frau kennengelernt hätte. Ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist, und ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist. Ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist, und ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist. Ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist, und ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist. Ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist, und ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist. Ich würde wahrscheinlich eine neue Frau kennenlernen, die mir sehr ähnlich ist, und ich würde wahrscheinlich eine neue Frau kennenlernen, die mir.	verwirrung		Mann	verwirrung	surprise
Verwirrung	Ich fühlte mich verwirrt, als ich in einem Fahrstuhl zwischen zwei Etagen festhing. Der Fahrstuhl ohne Ersichtlichen Grund mit einmal stehen blieb. Ich war sehr verwirrt und fühlte mich sehr hilflos. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte.	verwirrung		Mann	verwirrung	fear
Verwirrung	Ich fühlte mich verwirrt, als ich in einem Fahrstuhl zwischen zwei Etagen festhing. Der Fahrstuhl ohne Ersichtlichen Grund mit einmal stehen blieb. Ich war sehr verwirrt und fühlte mich sehr hilflos. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte.	verwirrung		Mann	verwirrung	sadness
Verwirrung	Ich fühlte mich verwirrt, als ich in einem Fahrstuhl zwischen zwei Etagen festhing. Der Fahrstuhl ohne Ersichtlichen Grund mit einmal stehen blieb. Ich war sehr verwirrt und fühlte mich sehr hilflos. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte Angst, dass ich sterben könnte, wenn ich versuchte, den Fahrstuhl zu benutzen. Ich hatte.	verwirrung		Mann	verwirrung	surprise
Verärgert	Ich fühlte mich verärgert, als ich schlechte Milch getrunken habe. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde..	verärgert		Mann	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich schlechte Milch getrunken habe. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde..	verärgert		Mann	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich schlechte Milch getrunken habe. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde..	verärgert		Mann	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Mann	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Mann	wut	anger
Enttäuschung	Ich fühlte mich enttäuscht, als der Diätplan den Mittag nicht überlebt hat..	enttäuschung		Mann	enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als der Diätplan den Mittag nicht überlebt hat..	enttäuschung		Mann	enttäuschung	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		Mann	traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		Mann	traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		Mann	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		Mann	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		Mann	traurigkeit	trust
Verärgert	Ich würde Verärgertheit empfinden, wenn ich eine Pechsträhne beim Poker hatte, die die ganze Nacht anhielt. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich.	verärgert		Mann	verärgert	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich eine Pechsträhne beim Poker hatte, die die ganze Nacht anhielt. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich.	verärgert		Mann	verärgert	disgust
Verärgert	Ich würde Verärgertheit empfinden, wenn ich eine Pechsträhne beim Poker hatte, die die ganze Nacht anhielt. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich hatte eine Pechsträhne, die die ganze Nacht anhielt, und ich war sehr frustriert. Ich.	verärgert		Mann	verärgert	sadness
Enttäuschung	Ich fühlte mich enttäuscht, als meine Reha abgelehnt wurde. Ich hatte erwartet, dass die Entscheidung gerechtfertigt wäre, und ich war enttäuscht, dass sie nicht gerechtfertigt war. Ich fühlte mich enttäuscht, weil ich erwartet hatte, dass die Entscheidung gerechtfertigt wäre, und ich war enttäuscht, dass sie nicht gerechtfertigt war. Ich fühlte mich enttäuscht, weil ich erwartet hatte, dass die Entscheidung gerechtfertigt wäre, und ich war enttäuscht, dass sie nicht gerechtfertigt war. Ich fühlte mich enttäuscht, weil ich erwartet hatte, dass die Entscheidung gerechtfertigt wäre, und ich war enttäuscht, dass sie nicht gerechtfertigt war. Ich fühlte mich enttäuscht, weil ich erwartet hatte, dass die Entscheidung gerechtfertigt wäre, und ich war enttäuscht, dass sie nicht gerechtfertigt war.	enttäuschung		Mann	enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als meine Reha abgelehnt wurde. Ich hatte erwartet, dass die Entscheidung gerechtfertigt wäre, und ich war enttäuscht, dass sie nicht gerechtfertigt war. Ich fühlte mich enttäuscht, weil ich erwartet hatte, dass die Entscheidung gerechtfertigt wäre, und ich war enttäuscht, dass sie nicht gerechtfertigt war. Ich fühlte mich enttäuscht, weil ich erwartet hatte, dass die Entscheidung gerechtfertigt wäre, und ich war enttäuscht, dass sie nicht gerechtfertigt war. Ich fühlte mich enttäuscht, weil ich erwartet hatte, dass die Entscheidung gerechtfertigt wäre, und ich war enttäuscht, dass sie nicht gerechtfertigt war. Ich fühlte mich enttäuscht, weil ich erwartet hatte, dass die Entscheidung gerechtfertigt wäre, und ich war enttäuscht, dass sie nicht gerechtfertigt war.	enttäuschung		Mann	enttäuschung	sadness
		wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann	wut	anger
		wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann	wut	anger
Traurig	Ich fühlte mich traurig, als ich Silvester alleine gefeiert habe. Ich war traurig, dass ich alleine war und dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war.	traurig		Mann	traurig	anger
Traurig	Ich fühlte mich traurig, als ich Silvester alleine gefeiert habe. Ich war traurig, dass ich alleine war und dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war.	traurig		Mann	traurig	fear
Traurig	Ich fühlte mich traurig, als ich Silvester alleine gefeiert habe. Ich war traurig, dass ich alleine war und dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war.	traurig		Mann	traurig	sadness
Traurig	Ich fühlte mich traurig, als ich Silvester alleine gefeiert habe. Ich war traurig, dass ich alleine war und dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war.	traurig		Mann	traurig	sadness
Traurig	Ich fühlte mich traurig, als ich Silvester alleine gefeiert habe. Ich war traurig, dass ich alleine war und dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war.	traurig		Mann	traurig	sadness
Verärgert	Ich fühlte mich verärgert, als mein Freund mir ein geschmackloses Youtube-Video schickte. Das Video war sehr geschmacklos und ich fühlte mich sehr enttäuscht. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Mann	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mein Freund mir ein geschmackloses Youtube-Video schickte. Das Video war sehr geschmacklos und ich fühlte mich sehr enttäuscht. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Mann	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mein Freund mir ein geschmackloses Youtube-Video schickte. Das Video war sehr geschmacklos und ich fühlte mich sehr enttäuscht. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Mann	verärgert	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich die Nachricht erhalten hätte, dass die Mutter eines guten Freundes verstorben ist..	traurigkeit		Mann	traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich die Nachricht erhalten hätte, dass die Mutter eines guten Freundes verstorben ist..	traurigkeit		Mann	traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich die Nachricht erhalten hätte, dass die Mutter eines guten Freundes verstorben ist..	traurigkeit		Mann	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich die Nachricht erhalten hätte, dass die Mutter eines guten Freundes verstorben ist..	traurigkeit		Mann	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich die Nachricht erhalten hätte, dass die Mutter eines guten Freundes verstorben ist..	traurigkeit		Mann	traurigkeit	trust
Verärgert	Ich würde Verärgertheit empfinden, wenn ich in Hundescheiße getreten bin..	verärgert		Mann	verärgert	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich in Hundescheiße getreten bin..	verärgert		Mann	verärgert	disgust
Verärgert	Ich würde Verärgertheit empfinden, wenn ich in Hundescheiße getreten bin..	verärgert		Mann	verärgert	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn meine Lieblings-Oma gestorben ist. Sie war eine sehr nahe und liebevolle Person, und ich würde sie vermissen. Ich würde auch sehr traurig sein, wenn ich daran denke, wie sehr sie mir bedeutet hat. Ich würde auch sehr traurig sein, wenn ich daran denke, wie sehr sie mir bedeutet hat, und ich würde auch sehr traurig sein, wenn ich daran denke, wie sehr sie mir bedeutet hat, dass ich ihr nahe bin. Ich würde auch sehr traurig sein, wenn ich daran denke, wie sehr sie mir bedeutet hat, dass ich ihr nahe bin, und ich würde auch sehr traurig sein, wenn ich daran denke, wie sehr sie mir bedeutet hat, dass ich ihr nahe bin. Ich würde auch sehr traurig sein, wenn ich daran denke.	traurigkeit		Mann	traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn meine Lieblings-Oma gestorben ist. Sie war eine sehr nahe und liebevolle Person, und ich würde sie vermissen. Ich würde auch sehr traurig sein, wenn ich daran denke, wie sehr sie mir bedeutet hat. Ich würde auch sehr traurig sein, wenn ich daran denke, wie sehr sie mir bedeutet hat, und ich würde auch sehr traurig sein, wenn ich daran denke, wie sehr sie mir bedeutet hat, dass ich ihr nahe bin. Ich würde auch sehr traurig sein, wenn ich daran denke, wie sehr sie mir bedeutet hat, dass ich ihr nahe bin, und ich würde auch sehr traurig sein, wenn ich daran denke, wie sehr sie mir bedeutet hat, dass ich ihr nahe bin. Ich würde auch sehr traurig sein, wenn ich daran denke.	traurigkeit		Mann	traurigkeit	fear
