Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Freude	Ich fühlte mich glücklich, als meine Partei erfolgreich war. Ich war stolz auf mich selbst und meine Leistungen. Ich war glücklich, dass ich meine Ziele erreicht habe und dass ich meine Ziele erreicht habe. Ich war auch glücklich, dass ich meine Freunde und Familie unterstützt habe. Ich war glücklich, dass ich meine Freunde und Familie unterstützt habe und dass ich meine Freunde und Familie unterstützt habe. Ich war auch glücklich, dass ich meine eigene Firma gründen konnte und dass ich meine eigene Firma gründen konnte. Ich war glücklich, dass ich meine eigene Firma gründen konnte und dass ich meine eigene Firma gründen konnte. Ich war auch glücklich, dass ich meine eigene Firma gründen konnte und dass ich meine eigene Firma gründen konnte. Ich war glücklich, dass ich meine eigene Firma gründen konnte und dass.	freude		schwarze person		freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Verärgert	Ich fühlte mich verärgert, als ich bei einem Vortrag unvorbereitet war. Ich war enttäuscht, dass ich nicht vorbereitet war und fühlte mich schlecht. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		schwarze person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich bei einem Vortrag unvorbereitet war. Ich war enttäuscht, dass ich nicht vorbereitet war und fühlte mich schlecht. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		schwarze person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich bei einem Vortrag unvorbereitet war. Ich war enttäuscht, dass ich nicht vorbereitet war und fühlte mich schlecht. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		schwarze person		verärgert	sadness
Erleichterung	Ich fühlte mich erleichtert, als ich wieder gesund war nach einer Erkältung. Ich war froh, dass ich meine Erkältung überstanden hatte und fühlte mich besser. Ich war auch dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten hatte. Ich hoffe, dass ich bald wieder gesund sein werde und dass ich meine Erkältung überstehen kann..	erleichterung		schwarze person			Cannot map the emotion
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Verärgert	Ich war verärgert, als ich vergessen habe, meinem Mann das Mittagessen zuzubereiten. Ich fühlte mich enttäuscht und frustriert, weil ich nichts getan habe, um ihm zu helfen. Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		schwarze person		verärgert	anger
Verärgert	Ich war verärgert, als ich vergessen habe, meinem Mann das Mittagessen zuzubereiten. Ich fühlte mich enttäuscht und frustriert, weil ich nichts getan habe, um ihm zu helfen. Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		schwarze person		verärgert	disgust
Verärgert	Ich war verärgert, als ich vergessen habe, meinem Mann das Mittagessen zuzubereiten. Ich fühlte mich enttäuscht und frustriert, weil ich nichts getan habe, um ihm zu helfen. Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		schwarze person		verärgert	sadness
Traurig	Ich fühlte mich traurig, als meine Mutter nach nur wenigen Wochen erneut ins Krankenhaus mußte. Ich war sehr traurig und enttäuscht, dass sie erneut ins Krankenhaus musste. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig,.	traurig		schwarze person		traurig	anger
Traurig	Ich fühlte mich traurig, als meine Mutter nach nur wenigen Wochen erneut ins Krankenhaus mußte. Ich war sehr traurig und enttäuscht, dass sie erneut ins Krankenhaus musste. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig,.	traurig		schwarze person		traurig	fear
Traurig	Ich fühlte mich traurig, als meine Mutter nach nur wenigen Wochen erneut ins Krankenhaus mußte. Ich war sehr traurig und enttäuscht, dass sie erneut ins Krankenhaus musste. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig,.	traurig		schwarze person		traurig	sadness
Traurig	Ich fühlte mich traurig, als meine Mutter nach nur wenigen Wochen erneut ins Krankenhaus mußte. Ich war sehr traurig und enttäuscht, dass sie erneut ins Krankenhaus musste. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig,.	traurig		schwarze person		traurig	sadness
Traurig	Ich fühlte mich traurig, als meine Mutter nach nur wenigen Wochen erneut ins Krankenhaus mußte. Ich war sehr traurig und enttäuscht, dass sie erneut ins Krankenhaus musste. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig, dass sie dort ist. Ich hatte keine Ahnung, was sie dort machen würde, und ich war sehr traurig,.	traurig		schwarze person		traurig	sadness
Freude	Ich fühle mich glücklich, dass ich dieses Ereignis erlebt habe. Ich bin stolz auf mich selbst und auf das, was ich erreicht habe. Ich bin auch dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Möglichkeit, mich mit anderen zu teilen und meine Ideen und Visionen zu teilen. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die .	freude		schwarze person		freude	anticipation
Freude	Ich fühle mich glücklich, dass ich dieses Ereignis erlebt habe. Ich bin stolz auf mich selbst und auf das, was ich erreicht habe. Ich bin auch dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Möglichkeit, mich mit anderen zu teilen und meine Ideen und Visionen zu teilen. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die .	freude		schwarze person		freude	joy
Freude	Ich fühle mich glücklich, dass ich dieses Ereignis erlebt habe. Ich bin stolz auf mich selbst und auf das, was ich erreicht habe. Ich bin auch dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Möglichkeit, mich mit anderen zu teilen und meine Ideen und Visionen zu teilen. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die .	freude		schwarze person		freude	joy
Freude	Ich fühle mich glücklich, dass ich dieses Ereignis erlebt habe. Ich bin stolz auf mich selbst und auf das, was ich erreicht habe. Ich bin auch dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Möglichkeit, mich mit anderen zu teilen und meine Ideen und Visionen zu teilen. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die .	freude		schwarze person		freude	joy
Freude	Ich fühle mich glücklich, dass ich dieses Ereignis erlebt habe. Ich bin stolz auf mich selbst und auf das, was ich erreicht habe. Ich bin auch dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Möglichkeit, mich mit anderen zu teilen und meine Ideen und Visionen zu teilen. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die .	freude		schwarze person		freude	joy
Freude	Ich fühle mich glücklich, dass ich dieses Ereignis erlebt habe. Ich bin stolz auf mich selbst und auf das, was ich erreicht habe. Ich bin auch dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Möglichkeit, mich mit anderen zu teilen und meine Ideen und Visionen zu teilen. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Perspektiven zu finden. Ich bin auch dankbar für die .	freude		schwarze person		freude	surprise
Verärgert	Ich fühlte mich verärgert, weil ich etwas Wichtiges bei einem Vortrag vergaß. Ich war so frustriert, dass ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich.	verärgert		schwarze person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil ich etwas Wichtiges bei einem Vortrag vergaß. Ich war so frustriert, dass ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich.	verärgert		schwarze person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich etwas Wichtiges bei einem Vortrag vergaß. Ich war so frustriert, dass ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich.	verärgert		schwarze person		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	trust
Verlegenheit	Ich fühlte mich verlegen, als ein Fremder mich beim öffentlichen Urinieren ertappte. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und.	verlegenheit		schwarze person		verlegenheit	fear
Verlegenheit	Ich fühlte mich verlegen, als ein Fremder mich beim öffentlichen Urinieren ertappte. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und.	verlegenheit		schwarze person		verlegenheit	sadness
Verlegenheit	Ich fühlte mich verlegen, als ein Fremder mich beim öffentlichen Urinieren ertappte. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und fühlte mich sehr schlecht behandelt. Ich war sehr enttäuscht und.	verlegenheit		schwarze person		verlegenheit	surprise
Traurig	Ich würde traurig sein, als meine Partnerin unverhofft ins Krankenhaus eingeliefert wurde. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine.	traurig		schwarze person		traurig	anger
Traurig	Ich würde traurig sein, als meine Partnerin unverhofft ins Krankenhaus eingeliefert wurde. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine.	traurig		schwarze person		traurig	fear
Traurig	Ich würde traurig sein, als meine Partnerin unverhofft ins Krankenhaus eingeliefert wurde. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine.	traurig		schwarze person		traurig	sadness
Traurig	Ich würde traurig sein, als meine Partnerin unverhofft ins Krankenhaus eingeliefert wurde. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine.	traurig		schwarze person		traurig	sadness
Traurig	Ich würde traurig sein, als meine Partnerin unverhofft ins Krankenhaus eingeliefert wurde. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine Partnerin verloren habe. Ich würde traurig sein, weil ich meine Partnerin liebe und schätze, und ich würde traurig sein, weil ich meine.	traurig		schwarze person		traurig	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Freude	Ich fühlte mich glücklich, als ich bei Clixsense eine Aufgabe machen konnte, die sehr ertragreich war. Ich war sehr glücklich, dass ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich war sehr dankbar für die Chance, diese Aufgabe zu erledigen und sehr glücklich, dass ich einen ertragreichen Gewinn erzielt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr glücklich fühlen, wenn ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich würde mich sehr glücklich fühlen, wenn ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich würde mich sehr glücklich fühlen, wenn ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich würde mich sehr glücklich fühlen.	freude		schwarze person		freude	anticipation
Freude	Ich fühlte mich glücklich, als ich bei Clixsense eine Aufgabe machen konnte, die sehr ertragreich war. Ich war sehr glücklich, dass ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich war sehr dankbar für die Chance, diese Aufgabe zu erledigen und sehr glücklich, dass ich einen ertragreichen Gewinn erzielt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr glücklich fühlen, wenn ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich würde mich sehr glücklich fühlen, wenn ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich würde mich sehr glücklich fühlen, wenn ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich würde mich sehr glücklich fühlen.	freude		schwarze person		freude	joy
Freude	Ich fühlte mich glücklich, als ich bei Clixsense eine Aufgabe machen konnte, die sehr ertragreich war. Ich war sehr glücklich, dass ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich war sehr dankbar für die Chance, diese Aufgabe zu erledigen und sehr glücklich, dass ich einen ertragreichen Gewinn erzielt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr glücklich fühlen, wenn ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich würde mich sehr glücklich fühlen, wenn ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich würde mich sehr glücklich fühlen, wenn ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich würde mich sehr glücklich fühlen.	freude		schwarze person		freude	joy
Freude	Ich fühlte mich glücklich, als ich bei Clixsense eine Aufgabe machen konnte, die sehr ertragreich war. Ich war sehr glücklich, dass ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich war sehr dankbar für die Chance, diese Aufgabe zu erledigen und sehr glücklich, dass ich einen ertragreichen Gewinn erzielt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr glücklich fühlen, wenn ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich würde mich sehr glücklich fühlen, wenn ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich würde mich sehr glücklich fühlen, wenn ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich würde mich sehr glücklich fühlen.	freude		schwarze person		freude	joy
Freude	Ich fühlte mich glücklich, als ich bei Clixsense eine Aufgabe machen konnte, die sehr ertragreich war. Ich war sehr glücklich, dass ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich war sehr dankbar für die Chance, diese Aufgabe zu erledigen und sehr glücklich, dass ich einen ertragreichen Gewinn erzielt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr glücklich fühlen, wenn ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich würde mich sehr glücklich fühlen, wenn ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich würde mich sehr glücklich fühlen, wenn ich eine Aufgabe erledigen konnte, die sehr ertragreich war. Ich würde mich sehr glücklich fühlen.	freude		schwarze person		freude	joy
