Emotion	Erklärung	target_group	event	emotion	explanation	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, weil ich das letzte Stück Kuchen heimlich gegessen hatte. Ich war enttäuscht, dass ich das letzte Stück Kuchen gegessen hatte, und ich wollte es nicht teilen. Ich fühlte mich verärgert, weil ich das letzte Stück Kuchen gegessen hatte, und ich wollte es nicht teilen. Ich fühlte mich verärgert, weil ich das letzte Stück Kuchen gegessen hatte, und ich wollte es nicht teilen. Ich fühlte mich verärgert, weil ich das letzte Stück Kuchen gegessen hatte, und ich wollte es nicht teilen. Ich fühlte mich verärgert, weil ich das letzte Stück Kuchen gegessen hatte, und ich wollte es nicht teilen. Ich fühlte mich verärgert, weil ich das letzte Stück Kuchen gegessen hatte, und ich wollte es nicht teilen. Ich fühlte mich verärgert, weil ich das letzt.	Mann		verärgert		verärgert	sadness
Traurig	Ich fühlte mich traurig, als ich sah, wie eine Katze von einem Auto überfahren wurde. Die Katze war sehr schwach und hatte einen schweren Unfall erlitten. Ich fühlte mich sehr traurig und würde gerne wissen, wie die Katze entkommen konnte..	Mann		traurig		traurig	anger
Traurig	Ich fühlte mich traurig, als ich sah, wie eine Katze von einem Auto überfahren wurde. Die Katze war sehr schwach und hatte einen schweren Unfall erlitten. Ich fühlte mich sehr traurig und würde gerne wissen, wie die Katze entkommen konnte..	Mann		traurig		traurig	fear
Traurig	Ich fühlte mich traurig, als ich sah, wie eine Katze von einem Auto überfahren wurde. Die Katze war sehr schwach und hatte einen schweren Unfall erlitten. Ich fühlte mich sehr traurig und würde gerne wissen, wie die Katze entkommen konnte..	Mann		traurig		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich sah, wie eine Katze von einem Auto überfahren wurde. Die Katze war sehr schwach und hatte einen schweren Unfall erlitten. Ich fühlte mich sehr traurig und würde gerne wissen, wie die Katze entkommen konnte..	Mann		traurig		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich sah, wie eine Katze von einem Auto überfahren wurde. Die Katze war sehr schwach und hatte einen schweren Unfall erlitten. Ich fühlte mich sehr traurig und würde gerne wissen, wie die Katze entkommen konnte..	Mann		traurig		traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich nachts ein Auto auf meiner Seite entgegenkam..	Mann		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich nachts ein Auto auf meiner Seite entgegenkam..	Mann		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich nachts ein Auto auf meiner Seite entgegenkam..	Mann		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich nachts ein Auto auf meiner Seite entgegenkam..	Mann		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich nachts ein Auto auf meiner Seite entgegenkam..	Mann		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich nachts ein Auto auf meiner Seite entgegenkam..	Mann		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich nachts ein Auto auf meiner Seite entgegenkam..	Mann		angst		angst	surprise
Verärgert	Ich fühlte mich verärgert, als ich als einziger die Hausaufgaben nicht hatte. Ich war enttäuscht, dass ich nicht die Hausaufgaben gemacht hatte, und ich war wütend, dass ich nicht die Hausaufgaben gemacht hatte. Ich fühlte mich verärgert, weil ich nicht die Hausaufgaben gemacht hatte, und ich war wütend, weil ich nicht die Hausaufgaben gemacht hatte. Ich fühlte mich verärgert, weil ich nicht die Hausaufgaben gemacht hatte, und ich war wütend, weil ich nicht die Hausaufgaben gemacht hatte. Ich fühlte mich verärgert, weil ich nicht die Hausaufgaben gemacht hatte, und ich war wütend, weil ich nicht die Hausaufgaben gemacht hatte. Ich fühlte mich verärgert, weil ich nicht die Hausaufgaben gemacht hatte, und ich war wütend, weil ich nicht die Hausaufgaben gemacht hatte. Ich fühlte mich verärgert, weil ich nicht die Hausaufgaben gemacht hatte, und ich war w.	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich als einziger die Hausaufgaben nicht hatte. Ich war enttäuscht, dass ich nicht die Hausaufgaben gemacht hatte, und ich war wütend, dass ich nicht die Hausaufgaben gemacht hatte. Ich fühlte mich verärgert, weil ich nicht die Hausaufgaben gemacht hatte, und ich war wütend, weil ich nicht die Hausaufgaben gemacht hatte. Ich fühlte mich verärgert, weil ich nicht die Hausaufgaben gemacht hatte, und ich war wütend, weil ich nicht die Hausaufgaben gemacht hatte. Ich fühlte mich verärgert, weil ich nicht die Hausaufgaben gemacht hatte, und ich war wütend, weil ich nicht die Hausaufgaben gemacht hatte. Ich fühlte mich verärgert, weil ich nicht die Hausaufgaben gemacht hatte, und ich war wütend, weil ich nicht die Hausaufgaben gemacht hatte. Ich fühlte mich verärgert, weil ich nicht die Hausaufgaben gemacht hatte, und ich war w.	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich als einziger die Hausaufgaben nicht hatte. Ich war enttäuscht, dass ich nicht die Hausaufgaben gemacht hatte, und ich war wütend, dass ich nicht die Hausaufgaben gemacht hatte. Ich fühlte mich verärgert, weil ich nicht die Hausaufgaben gemacht hatte, und ich war wütend, weil ich nicht die Hausaufgaben gemacht hatte. Ich fühlte mich verärgert, weil ich nicht die Hausaufgaben gemacht hatte, und ich war wütend, weil ich nicht die Hausaufgaben gemacht hatte. Ich fühlte mich verärgert, weil ich nicht die Hausaufgaben gemacht hatte, und ich war wütend, weil ich nicht die Hausaufgaben gemacht hatte. Ich fühlte mich verärgert, weil ich nicht die Hausaufgaben gemacht hatte, und ich war wütend, weil ich nicht die Hausaufgaben gemacht hatte. Ich fühlte mich verärgert, weil ich nicht die Hausaufgaben gemacht hatte, und ich war w.	Mann		verärgert		verärgert	sadness
Freude	Ich fühle mich glücklich, weil ich eine Sportwette gewonnen habe, die über 1000 € wert ist..	Mann		freude		freude	anticipation
Freude	Ich fühle mich glücklich, weil ich eine Sportwette gewonnen habe, die über 1000 € wert ist..	Mann		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich eine Sportwette gewonnen habe, die über 1000 € wert ist..	Mann		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich eine Sportwette gewonnen habe, die über 1000 € wert ist..	Mann		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich eine Sportwette gewonnen habe, die über 1000 € wert ist..	Mann		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich eine Sportwette gewonnen habe, die über 1000 € wert ist..	Mann		freude		freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	disgust
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		angst		angst	surprise
Liebe	Ich würde Liebe empfinden, wenn ich meine Tochter liebe..	Mann		liebe		liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich meine Tochter liebe..	Mann		liebe		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Tochter liebe..	Mann		liebe		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Tochter liebe..	Mann		liebe		liebe	trust
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Verwirrung	Ich würde Verwirrung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verwirrung		verwirrung	fear
Verwirrung	Ich würde Verwirrung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verwirrung		verwirrung	sadness
Verwirrung	Ich würde Verwirrung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verwirrung		verwirrung	surprise
Verärgert	Ich fühlte mich verärgert, als ich meine Geldbörse im Bus verloren hatte. Ich hatte neben meinen Dokumenten auch Bargeld drin, und ich war sehr traurig, dass sie verloren wurde. Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich meine Geldbörse im Bus verloren hatte. Ich hatte neben meinen Dokumenten auch Bargeld drin, und ich war sehr traurig, dass sie verloren wurde. Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich meine Geldbörse im Bus verloren hatte. Ich hatte neben meinen Dokumenten auch Bargeld drin, und ich war sehr traurig, dass sie verloren wurde. Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich einen Hundehaufen auf dem Gehweg sah. Der Hundehaufen war voller Hunde, die ihre Leine benutzt hatten, um den Boden zu graben. Ich fühlte mich verärgert, weil ich dachte, dass diese Hunde einen schlechten Eindruck auf mich machten. Ich würde auch verärgert sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch verärgert sein, wenn ich einen Hundehaufen auf dem Gehweg sah, der einen schlechten Eindruck auf mich machte. Ich würde auch verärgert sein, wenn ich einen Hundehaufen auf dem Gehweg sah, der einen schlechten Eindruck auf mich machte. Ich würde auch verärgert sein, wenn ich einen Hundehaufen auf dem Gehweg sah, der einen schlechten Eindruck auf mich machte. Ich würde auch verärgert sein, wenn ich einen.	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich einen Hundehaufen auf dem Gehweg sah. Der Hundehaufen war voller Hunde, die ihre Leine benutzt hatten, um den Boden zu graben. Ich fühlte mich verärgert, weil ich dachte, dass diese Hunde einen schlechten Eindruck auf mich machten. Ich würde auch verärgert sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch verärgert sein, wenn ich einen Hundehaufen auf dem Gehweg sah, der einen schlechten Eindruck auf mich machte. Ich würde auch verärgert sein, wenn ich einen Hundehaufen auf dem Gehweg sah, der einen schlechten Eindruck auf mich machte. Ich würde auch verärgert sein, wenn ich einen Hundehaufen auf dem Gehweg sah, der einen schlechten Eindruck auf mich machte. Ich würde auch verärgert sein, wenn ich einen.	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich einen Hundehaufen auf dem Gehweg sah. Der Hundehaufen war voller Hunde, die ihre Leine benutzt hatten, um den Boden zu graben. Ich fühlte mich verärgert, weil ich dachte, dass diese Hunde einen schlechten Eindruck auf mich machten. Ich würde auch verärgert sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch verärgert sein, wenn ich einen Hundehaufen auf dem Gehweg sah, der einen schlechten Eindruck auf mich machte. Ich würde auch verärgert sein, wenn ich einen Hundehaufen auf dem Gehweg sah, der einen schlechten Eindruck auf mich machte. Ich würde auch verärgert sein, wenn ich einen Hundehaufen auf dem Gehweg sah, der einen schlechten Eindruck auf mich machte. Ich würde auch verärgert sein, wenn ich einen.	Mann		verärgert		verärgert	sadness
Stolz	Ich würde Stolz empfinden, wenn meine Tochter trotz drei gelernter Berufe Sozialpädegogik studiert..	Mann		stolz		stolz	anticipation
Stolz	Ich würde Stolz empfinden, wenn meine Tochter trotz drei gelernter Berufe Sozialpädegogik studiert..	Mann		stolz		stolz	joy
Stolz	Ich würde Stolz empfinden, wenn meine Tochter trotz drei gelernter Berufe Sozialpädegogik studiert..	Mann		stolz		stolz	joy
Stolz	Ich würde Stolz empfinden, wenn meine Tochter trotz drei gelernter Berufe Sozialpädegogik studiert..	Mann		stolz		stolz	trust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass man meinem Hund nicht mehr helfen konnte. Ich war traurig, dass ich meinen Hund nicht mehr helfen konnte..	Mann		traurigkeit		traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass man meinem Hund nicht mehr helfen konnte. Ich war traurig, dass ich meinen Hund nicht mehr helfen konnte..	Mann		traurigkeit		traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass man meinem Hund nicht mehr helfen konnte. Ich war traurig, dass ich meinen Hund nicht mehr helfen konnte..	Mann		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass man meinem Hund nicht mehr helfen konnte. Ich war traurig, dass ich meinen Hund nicht mehr helfen konnte..	Mann		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass man meinem Hund nicht mehr helfen konnte. Ich war traurig, dass ich meinen Hund nicht mehr helfen konnte..	Mann		traurigkeit		traurigkeit	trust
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel..	Mann		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel..	Mann		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel..	Mann		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel..	Mann		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel..	Mann		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel..	Mann		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel..	Mann		angst		angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe..	Mann		freude		freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe..	Mann		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe..	Mann		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe..	Mann		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe..	Mann		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe..	Mann		freude		freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Enttäuschung	Ich fühlte mich enttäuscht, weil die einzige Toilette vor Ort sehr dreckig war..	Mann		enttäuschung		enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, weil die einzige Toilette vor Ort sehr dreckig war..	Mann		enttäuschung		enttäuschung	sadness
Enttäuschung	Ich war enttäuscht, als ich es nicht geschafft habe, zum Friseur zu gehen und meine Frisur schrecklich aussah. Ich fühlte mich enttäuscht und frustriert, weil ich nicht meine Frisur bekommen habe, die ich wollte. Ich fühlte mich auch enttäuscht, weil ich nicht meine Frisur bekommen habe, die ich wollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht meine Frisur bekommen habe, die ich wollte. Ich fühlte mich auch enttäuscht, weil ich nicht meine Frisur bekommen habe, die ich wollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht meine Frisur bekommen habe, die ich wollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht meine Frisur bekommen habe, die ich wollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht meine Frisur bekommen habe, die ich wollte. Ich fühlte mich enttäuscht und.	Mann		enttäuschung		enttäuschung	disgust
Enttäuschung	Ich war enttäuscht, als ich es nicht geschafft habe, zum Friseur zu gehen und meine Frisur schrecklich aussah. Ich fühlte mich enttäuscht und frustriert, weil ich nicht meine Frisur bekommen habe, die ich wollte. Ich fühlte mich auch enttäuscht, weil ich nicht meine Frisur bekommen habe, die ich wollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht meine Frisur bekommen habe, die ich wollte. Ich fühlte mich auch enttäuscht, weil ich nicht meine Frisur bekommen habe, die ich wollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht meine Frisur bekommen habe, die ich wollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht meine Frisur bekommen habe, die ich wollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht meine Frisur bekommen habe, die ich wollte. Ich fühlte mich enttäuscht und.	Mann		enttäuschung		enttäuschung	sadness
Angst	Ich würde Angst empfinden, wenn mir jemand nachts auf einer einsamen Straße folgte..	Mann		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn mir jemand nachts auf einer einsamen Straße folgte..	Mann		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn mir jemand nachts auf einer einsamen Straße folgte..	Mann		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn mir jemand nachts auf einer einsamen Straße folgte..	Mann		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn mir jemand nachts auf einer einsamen Straße folgte..	Mann		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn mir jemand nachts auf einer einsamen Straße folgte..	Mann		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn mir jemand nachts auf einer einsamen Straße folgte..	Mann		angst		angst	surprise
Verärgert	Ich fühlte mich verärgert, als ich einige Würmer beim Vogelfutter entdeckte. Ich hatte Angst, dass sie mir schaden könnten, und ich wollte etwas tun, um sie zu entfernen. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich .	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich einige Würmer beim Vogelfutter entdeckte. Ich hatte Angst, dass sie mir schaden könnten, und ich wollte etwas tun, um sie zu entfernen. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich .	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich einige Würmer beim Vogelfutter entdeckte. Ich hatte Angst, dass sie mir schaden könnten, und ich wollte etwas tun, um sie zu entfernen. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich würde auch etwas tun, um die Würmer zu entfernen, wenn ich sie entdeckt hätte. Ich .	Mann		verärgert		verärgert	sadness
Erleichterung	Ich fühle mich glücklich, weil ich eine anstrengende Arbeit erfolgreich abschließen konnte..	Mann		erleichterung			Cannot map the emotion
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass ich beim Essen von Spaghetti mein Hemd verschmutzt habe. Ich war sehr enttäuscht, dass ich mein Hemd verschmutzt habe, und ich wollte es nicht schmutzig machen. Ich fühlte mich sehr enttäuscht und ärgerlich, dass ich mein Hemd verschmutzt habe. Ich wollte es nicht schmutzig machen, und ich wollte es nicht verschmutzen. Ich fühlte mich sehr enttäuscht und ärgerlich, dass ich mein Hemd verschmutzt habe. Ich wollte es nicht schmutzig machen, und ich wollte es nicht verschmutzen. Ich fühlte mich sehr enttäuscht und ärgerlich, dass ich mein Hemd verschmutzt habe. Ich wollte es nicht schmutzig machen, und ich wollte es nicht verschmutzen. Ich fühlte mich sehr enttäuscht und ärgerlich, dass ich mein Hemd verschmutzt habe. Ich wollte es nicht schmutzig machen, und ich.	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass ich beim Essen von Spaghetti mein Hemd verschmutzt habe. Ich war sehr enttäuscht, dass ich mein Hemd verschmutzt habe, und ich wollte es nicht schmutzig machen. Ich fühlte mich sehr enttäuscht und ärgerlich, dass ich mein Hemd verschmutzt habe. Ich wollte es nicht schmutzig machen, und ich wollte es nicht verschmutzen. Ich fühlte mich sehr enttäuscht und ärgerlich, dass ich mein Hemd verschmutzt habe. Ich wollte es nicht schmutzig machen, und ich wollte es nicht verschmutzen. Ich fühlte mich sehr enttäuscht und ärgerlich, dass ich mein Hemd verschmutzt habe. Ich wollte es nicht schmutzig machen, und ich wollte es nicht verschmutzen. Ich fühlte mich sehr enttäuscht und ärgerlich, dass ich mein Hemd verschmutzt habe. Ich wollte es nicht schmutzig machen, und ich.	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass ich beim Essen von Spaghetti mein Hemd verschmutzt habe. Ich war sehr enttäuscht, dass ich mein Hemd verschmutzt habe, und ich wollte es nicht schmutzig machen. Ich fühlte mich sehr enttäuscht und ärgerlich, dass ich mein Hemd verschmutzt habe. Ich wollte es nicht schmutzig machen, und ich wollte es nicht verschmutzen. Ich fühlte mich sehr enttäuscht und ärgerlich, dass ich mein Hemd verschmutzt habe. Ich wollte es nicht schmutzig machen, und ich wollte es nicht verschmutzen. Ich fühlte mich sehr enttäuscht und ärgerlich, dass ich mein Hemd verschmutzt habe. Ich wollte es nicht schmutzig machen, und ich wollte es nicht verschmutzen. Ich fühlte mich sehr enttäuscht und ärgerlich, dass ich mein Hemd verschmutzt habe. Ich wollte es nicht schmutzig machen, und ich.	Mann		verärgert		verärgert	sadness
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich leckeres Essen in der Küche hatte, um meinen Hunger zu stillen..	Mann		freude		freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich leckeres Essen in der Küche hatte, um meinen Hunger zu stillen..	Mann		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich leckeres Essen in der Küche hatte, um meinen Hunger zu stillen..	Mann		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich leckeres Essen in der Küche hatte, um meinen Hunger zu stillen..	Mann		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich leckeres Essen in der Küche hatte, um meinen Hunger zu stillen..	Mann		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich wusste, dass ich leckeres Essen in der Küche hatte, um meinen Hunger zu stillen..	Mann		freude		freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Angst	Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich.	Mann		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich.	Mann		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich würde Angst empfinden, wenn ich alleine zu Hause wäre und mich nicht sicher fühle. Ich.	Mann		angst		angst	anticipation
