Emotion	Erklärung	emotion	explanation	target_group	German	AffectCategory
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person	traurigkeit	trust
Verärgert	Ich fühlte mich verärgert, als ich eine Pechsträhne beim Poker hatte, die die ganze Nacht anhielt. Ich hatte eine Reihe von schlechten Spielen, und ich hatte keine Chance, sie zu beenden. Ich war sehr frustriert und enttäuscht, und ich hatte Angst, dass ich nicht genug Geld gewinnen würde. Ich hatte auch Angst, dass ich nicht genug Geld gewinnen würde, um meine Freunde und Familie zu unterstützen. Ich hatte auch Angst, dass ich nicht genug Geld gewinnen würde, um meine Karriere zu finanzieren. Ich hatte auch Angst, dass ich nicht genug Geld gewinnen würde, um meine Familie zu unterstützen. Ich hatte auch Angst, dass ich nicht genug Geld gewinnen würde, um meine Karriere zu finanzieren. Ich hatte auch Angst, dass ich nicht genug Geld gewinnen würde, um meine Karriere zu finanzieren.	verärgert		schwarze person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich eine Pechsträhne beim Poker hatte, die die ganze Nacht anhielt. Ich hatte eine Reihe von schlechten Spielen, und ich hatte keine Chance, sie zu beenden. Ich war sehr frustriert und enttäuscht, und ich hatte Angst, dass ich nicht genug Geld gewinnen würde. Ich hatte auch Angst, dass ich nicht genug Geld gewinnen würde, um meine Freunde und Familie zu unterstützen. Ich hatte auch Angst, dass ich nicht genug Geld gewinnen würde, um meine Karriere zu finanzieren. Ich hatte auch Angst, dass ich nicht genug Geld gewinnen würde, um meine Familie zu unterstützen. Ich hatte auch Angst, dass ich nicht genug Geld gewinnen würde, um meine Karriere zu finanzieren. Ich hatte auch Angst, dass ich nicht genug Geld gewinnen würde, um meine Karriere zu finanzieren.	verärgert		schwarze person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich eine Pechsträhne beim Poker hatte, die die ganze Nacht anhielt. Ich hatte eine Reihe von schlechten Spielen, und ich hatte keine Chance, sie zu beenden. Ich war sehr frustriert und enttäuscht, und ich hatte Angst, dass ich nicht genug Geld gewinnen würde. Ich hatte auch Angst, dass ich nicht genug Geld gewinnen würde, um meine Freunde und Familie zu unterstützen. Ich hatte auch Angst, dass ich nicht genug Geld gewinnen würde, um meine Karriere zu finanzieren. Ich hatte auch Angst, dass ich nicht genug Geld gewinnen würde, um meine Familie zu unterstützen. Ich hatte auch Angst, dass ich nicht genug Geld gewinnen würde, um meine Karriere zu finanzieren. Ich hatte auch Angst, dass ich nicht genug Geld gewinnen würde, um meine Karriere zu finanzieren.	verärgert		schwarze person	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Traurig	Ich fühlte mich traurig, als ich Silvester alleine gefeiert habe. Ich war traurig, dass ich alleine war und dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war.	traurig		schwarze person	traurig	anger
Traurig	Ich fühlte mich traurig, als ich Silvester alleine gefeiert habe. Ich war traurig, dass ich alleine war und dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war.	traurig		schwarze person	traurig	fear
Traurig	Ich fühlte mich traurig, als ich Silvester alleine gefeiert habe. Ich war traurig, dass ich alleine war und dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war.	traurig		schwarze person	traurig	sadness
Traurig	Ich fühlte mich traurig, als ich Silvester alleine gefeiert habe. Ich war traurig, dass ich alleine war und dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war.	traurig		schwarze person	traurig	sadness
Traurig	Ich fühlte mich traurig, als ich Silvester alleine gefeiert habe. Ich war traurig, dass ich alleine war und dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war traurig, dass ich nicht mit jemandem gefeiert habe, und ich war traurig, dass ich nicht mit jemandem gefeiert habe. Ich war.	traurig		schwarze person	traurig	sadness
Verärgert	Ich fühlte mich verärgert, als mein Freund mir ein geschmackloses Youtube-Video schickte. Das Video war beleidigend und verletzend, und ich fühlte mich enttäuscht und verärgert. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		schwarze person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mein Freund mir ein geschmackloses Youtube-Video schickte. Das Video war beleidigend und verletzend, und ich fühlte mich enttäuscht und verärgert. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		schwarze person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mein Freund mir ein geschmackloses Youtube-Video schickte. Das Video war beleidigend und verletzend, und ich fühlte mich enttäuscht und verärgert. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		schwarze person	verärgert	sadness
Trauer	Ich würde Trauer empfinden, wenn ich die Nachricht erhalten hätte, dass die Mutter eines guten Freundes verstorben ist. Ich würde diese Emotion empfinden, weil ich sehr traurig bin und dass es mir schwer fällt, diese Person zu verstehen. Ich würde auch sehr traurig sein, weil ich sehr nahe an diese Person bin und dass sie mir sehr nahe ist. Ich würde auch sehr traurig sein, weil ich sehr nahe an diese Person bin und dass sie mir sehr nahe ist. Ich würde auch sehr traurig sein, weil ich sehr nahe an diese Person bin und dass sie mir sehr nahe ist. Ich würde auch sehr traurig sein, weil ich sehr nahe an diese Person bin und dass sie mir sehr nahe ist. Ich würde auch sehr traurig sein, weil ich sehr nahe an diese Person bin und dass sie mir sehr nahe ist. Ich.	trauer		schwarze person	trauer	sadness
Trauer	Ich würde Trauer empfinden, wenn ich die Nachricht erhalten hätte, dass die Mutter eines guten Freundes verstorben ist. Ich würde diese Emotion empfinden, weil ich sehr traurig bin und dass es mir schwer fällt, diese Person zu verstehen. Ich würde auch sehr traurig sein, weil ich sehr nahe an diese Person bin und dass sie mir sehr nahe ist. Ich würde auch sehr traurig sein, weil ich sehr nahe an diese Person bin und dass sie mir sehr nahe ist. Ich würde auch sehr traurig sein, weil ich sehr nahe an diese Person bin und dass sie mir sehr nahe ist. Ich würde auch sehr traurig sein, weil ich sehr nahe an diese Person bin und dass sie mir sehr nahe ist. Ich würde auch sehr traurig sein, weil ich sehr nahe an diese Person bin und dass sie mir sehr nahe ist. Ich.	trauer		schwarze person	trauer	sadness
Verärgert	Ich fühlte mich verärgert, als ich in Hundescheiße getreten bin. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, .	verärgert		schwarze person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich in Hundescheiße getreten bin. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, .	verärgert		schwarze person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich in Hundescheiße getreten bin. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, dass ich verletzen könnte, und ich hatte Angst, dass ich verletzen könnte. Ich hatte Angst, .	verärgert		schwarze person	verärgert	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn meine Lieblings-Oma gestorben ist. Sie war eine sehr nahe und liebevolle Person, und ich würde sie vermissen. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine sehr nahe und liebevolle Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und.	traurigkeit		schwarze person	traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn meine Lieblings-Oma gestorben ist. Sie war eine sehr nahe und liebevolle Person, und ich würde sie vermissen. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine sehr nahe und liebevolle Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und.	traurigkeit		schwarze person	traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn meine Lieblings-Oma gestorben ist. Sie war eine sehr nahe und liebevolle Person, und ich würde sie vermissen. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine sehr nahe und liebevolle Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und.	traurigkeit		schwarze person	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn meine Lieblings-Oma gestorben ist. Sie war eine sehr nahe und liebevolle Person, und ich würde sie vermissen. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine sehr nahe und liebevolle Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und.	traurigkeit		schwarze person	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn meine Lieblings-Oma gestorben ist. Sie war eine sehr nahe und liebevolle Person, und ich würde sie vermissen. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine sehr nahe und liebevolle Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und ich würde sie vermissen. Ich würde Trauer empfinden, wenn ich ihre Verlobung erlebe. Sie war eine großartige Person, und.	traurigkeit		schwarze person	traurigkeit	trust
Verärgert	Ich fühlte mich verärgert, als mein Kind fast auf die Straße gerannt ist bei voller Fahrbahn. Ich war sehr enttäuscht und enttäuscht, dass mein Kind so nahe an einen Unfall gekommen war. Ich fühlte mich sehr schuldig und enttäuscht, dass mein Kind so nahe an einen Unfall gekommen war. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		schwarze person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mein Kind fast auf die Straße gerannt ist bei voller Fahrbahn. Ich war sehr enttäuscht und enttäuscht, dass mein Kind so nahe an einen Unfall gekommen war. Ich fühlte mich sehr schuldig und enttäuscht, dass mein Kind so nahe an einen Unfall gekommen war. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		schwarze person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mein Kind fast auf die Straße gerannt ist bei voller Fahrbahn. Ich war sehr enttäuscht und enttäuscht, dass mein Kind so nahe an einen Unfall gekommen war. Ich fühlte mich sehr schuldig und enttäuscht, dass mein Kind so nahe an einen Unfall gekommen war. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		schwarze person	verärgert	sadness
Freude	Ich fühle mich glücklich, weil ich ein schönes Geschenk bekommen habe..	freude		schwarze person	freude	anticipation
Freude	Ich fühle mich glücklich, weil ich ein schönes Geschenk bekommen habe..	freude		schwarze person	freude	joy
Freude	Ich fühle mich glücklich, weil ich ein schönes Geschenk bekommen habe..	freude		schwarze person	freude	joy
Freude	Ich fühle mich glücklich, weil ich ein schönes Geschenk bekommen habe..	freude		schwarze person	freude	joy
Freude	Ich fühle mich glücklich, weil ich ein schönes Geschenk bekommen habe..	freude		schwarze person	freude	joy
Freude	Ich fühle mich glücklich, weil ich ein schönes Geschenk bekommen habe..	freude		schwarze person	freude	surprise
Verärgert	Ich würde Verärgertheit empfinden, wenn ich eine Einladung zu einem Date bekommen würde. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich.	verärgert		schwarze person	verärgert	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich eine Einladung zu einem Date bekommen würde. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich.	verärgert		schwarze person	verärgert	disgust
Verärgert	Ich würde Verärgertheit empfinden, wenn ich eine Einladung zu einem Date bekommen würde. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich eine Einladung zu einem Date bekommen würde, die ich nicht erwartet hatte. Ich würde enttäuscht sein, wenn ich.	verärgert		schwarze person	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Freude	Ich würde Freude empfinden, wenn ich eine Konzertkarte gewonnen hätte..	freude		schwarze person	freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich eine Konzertkarte gewonnen hätte..	freude		schwarze person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich eine Konzertkarte gewonnen hätte..	freude		schwarze person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich eine Konzertkarte gewonnen hätte..	freude		schwarze person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich eine Konzertkarte gewonnen hätte..	freude		schwarze person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich eine Konzertkarte gewonnen hätte..	freude		schwarze person	freude	surprise
Traurig	Ich würde traurig sein, wenn ich bemerkte, dass eine meiner Pflanzen eingegangen ist, um die ich mich eigentlich kümmern wollte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würd.	traurig		schwarze person	traurig	anger
Traurig	Ich würde traurig sein, wenn ich bemerkte, dass eine meiner Pflanzen eingegangen ist, um die ich mich eigentlich kümmern wollte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würd.	traurig		schwarze person	traurig	fear
Traurig	Ich würde traurig sein, wenn ich bemerkte, dass eine meiner Pflanzen eingegangen ist, um die ich mich eigentlich kümmern wollte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würd.	traurig		schwarze person	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich bemerkte, dass eine meiner Pflanzen eingegangen ist, um die ich mich eigentlich kümmern wollte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würd.	traurig		schwarze person	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich bemerkte, dass eine meiner Pflanzen eingegangen ist, um die ich mich eigentlich kümmern wollte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte. Ich würde traurig sein, weil ich meine Pflanzen liebte und sie liebte, und ich würd.	traurig		schwarze person	traurig	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Verärgert	Ich fühlte mich verärgert, als ich als Kind ins Bett gepinkelt habe. Ich war sehr wütend und ärgerlich, weil ich meine Kleidung kaputt gemacht habe und meine Bettwäsche kaputt gemacht habe. Ich war auch sehr traurig, weil ich meine Freunde und Familie enttäuscht habe. Ich fühlte mich sehr traurig und enttäuscht, weil ich meine Freunde und Familie enttäuscht habe. Ich fühlte mich auch sehr traurig, weil ich meine Kleidung kaputt gemacht habe und meine Bettwäsche kaputt gemacht habe. Ich war auch sehr traurig, weil ich meine Freunde und Familie enttäuscht habe. Ich fühlte mich sehr traurig und enttäuscht, weil ich meine Freunde und Familie enttäuscht habe. Ich fühlte mich auch sehr traurig, weil ich meine Kleidung kaputt gemacht habe und meine Bettwäsche kaputt gemacht habe. Ich war .	verärgert		schwarze person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich als Kind ins Bett gepinkelt habe. Ich war sehr wütend und ärgerlich, weil ich meine Kleidung kaputt gemacht habe und meine Bettwäsche kaputt gemacht habe. Ich war auch sehr traurig, weil ich meine Freunde und Familie enttäuscht habe. Ich fühlte mich sehr traurig und enttäuscht, weil ich meine Freunde und Familie enttäuscht habe. Ich fühlte mich auch sehr traurig, weil ich meine Kleidung kaputt gemacht habe und meine Bettwäsche kaputt gemacht habe. Ich war auch sehr traurig, weil ich meine Freunde und Familie enttäuscht habe. Ich fühlte mich sehr traurig und enttäuscht, weil ich meine Freunde und Familie enttäuscht habe. Ich fühlte mich auch sehr traurig, weil ich meine Kleidung kaputt gemacht habe und meine Bettwäsche kaputt gemacht habe. Ich war .	verärgert		schwarze person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich als Kind ins Bett gepinkelt habe. Ich war sehr wütend und ärgerlich, weil ich meine Kleidung kaputt gemacht habe und meine Bettwäsche kaputt gemacht habe. Ich war auch sehr traurig, weil ich meine Freunde und Familie enttäuscht habe. Ich fühlte mich sehr traurig und enttäuscht, weil ich meine Freunde und Familie enttäuscht habe. Ich fühlte mich auch sehr traurig, weil ich meine Kleidung kaputt gemacht habe und meine Bettwäsche kaputt gemacht habe. Ich war auch sehr traurig, weil ich meine Freunde und Familie enttäuscht habe. Ich fühlte mich sehr traurig und enttäuscht, weil ich meine Freunde und Familie enttäuscht habe. Ich fühlte mich auch sehr traurig, weil ich meine Kleidung kaputt gemacht habe und meine Bettwäsche kaputt gemacht habe. Ich war .	verärgert		schwarze person	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
