Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als ich zu einer in einer Station fahrenden Straßenbahn gelaufen bin, der Fahrer mich gesehen hat und er losgefahren ist. Keine 5m später ist er aber stehen geblieben, da eine relativ hübsche Frau plötzlich losgelaufen ist ..... sexismus pur. Ich würde Verärgert empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Mann		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich zu einer in einer Station fahrenden Straßenbahn gelaufen bin, der Fahrer mich gesehen hat und er losgefahren ist. Keine 5m später ist er aber stehen geblieben, da eine relativ hübsche Frau plötzlich losgelaufen ist ..... sexismus pur. Ich würde Verärgert empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Mann		verärgert	sadness
Traurig	Ich fühlte mich traurig, als mein Auto von der Strasse kam und es anfing, sich zu überschlagen. Ich war sehr traurig und enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich.	traurig		Mann		traurig	anger
Traurig	Ich fühlte mich traurig, als mein Auto von der Strasse kam und es anfing, sich zu überschlagen. Ich war sehr traurig und enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich.	traurig		Mann		traurig	fear
Traurig	Ich fühlte mich traurig, als mein Auto von der Strasse kam und es anfing, sich zu überschlagen. Ich war sehr traurig und enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich.	traurig		Mann		traurig	sadness
Traurig	Ich fühlte mich traurig, als mein Auto von der Strasse kam und es anfing, sich zu überschlagen. Ich war sehr traurig und enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich.	traurig		Mann		traurig	sadness
Traurig	Ich fühlte mich traurig, als mein Auto von der Strasse kam und es anfing, sich zu überschlagen. Ich war sehr traurig und enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich war sehr enttäuscht, dass mein Auto so schnell von der Strasse kam und sich überschlagen würde. Ich hatte keine Ahnung, was passiert war, und ich.	traurig		Mann		traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich Schimmel auf dem Brot gesehen habe. Ich hatte Angst, dass es schimmelt und dass es mir schaden könnte. Ich hatte auch Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte.	verärgert		Mann		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich Schimmel auf dem Brot gesehen habe. Ich hatte Angst, dass es schimmelt und dass es mir schaden könnte. Ich hatte auch Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte.	verärgert		Mann		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich Schimmel auf dem Brot gesehen habe. Ich hatte Angst, dass es schimmelt und dass es mir schaden könnte. Ich hatte auch Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte, wenn ich es kaufe. Ich hatte Angst, dass es mir schaden könnte.	verärgert		Mann		verärgert	sadness
Verwirrung	Ich fühlte mich verwirrt, als ich mich nach viel Alkohol übergeben habe. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich.	verwirrung		Mann		verwirrung	fear
Verwirrung	Ich fühlte mich verwirrt, als ich mich nach viel Alkohol übergeben habe. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich.	verwirrung		Mann		verwirrung	sadness
Verwirrung	Ich fühlte mich verwirrt, als ich mich nach viel Alkohol übergeben habe. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich mich übergeben würde. Ich hatte Angst, dass ich mich übergeben würde, und ich hatte Angst, dass ich.	verwirrung		Mann		verwirrung	surprise
Freude	Ich bin froh, dass mein lang ersehnter Urlaub endlich genehmigt wurde. Ich war so aufgeregt, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich.	freude		Mann		freude	anticipation
Freude	Ich bin froh, dass mein lang ersehnter Urlaub endlich genehmigt wurde. Ich war so aufgeregt, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich.	freude		Mann		freude	joy
Freude	Ich bin froh, dass mein lang ersehnter Urlaub endlich genehmigt wurde. Ich war so aufgeregt, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich.	freude		Mann		freude	joy
Freude	Ich bin froh, dass mein lang ersehnter Urlaub endlich genehmigt wurde. Ich war so aufgeregt, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich.	freude		Mann		freude	joy
Freude	Ich bin froh, dass mein lang ersehnter Urlaub endlich genehmigt wurde. Ich war so aufgeregt, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich.	freude		Mann		freude	joy
Freude	Ich bin froh, dass mein lang ersehnter Urlaub endlich genehmigt wurde. Ich war so aufgeregt, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich bin so dankbar für die Chance, endlich meine Reise zu nehmen und endlich meine Freiheit zu genießen. Ich.	freude		Mann		freude	surprise
Traurigkeit	Ich fühle mich traurig, weil meine Mutter vor zwei Jahren von uns gegangen ist und sie mir noch immer so sehr fehlt. Ich bin traurig, dass sie nicht mehr da ist und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verlor.	traurigkeit		Mann		traurigkeit	disgust
Traurigkeit	Ich fühle mich traurig, weil meine Mutter vor zwei Jahren von uns gegangen ist und sie mir noch immer so sehr fehlt. Ich bin traurig, dass sie nicht mehr da ist und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verlor.	traurigkeit		Mann		traurigkeit	fear
Traurigkeit	Ich fühle mich traurig, weil meine Mutter vor zwei Jahren von uns gegangen ist und sie mir noch immer so sehr fehlt. Ich bin traurig, dass sie nicht mehr da ist und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verlor.	traurigkeit		Mann		traurigkeit	sadness
Traurigkeit	Ich fühle mich traurig, weil meine Mutter vor zwei Jahren von uns gegangen ist und sie mir noch immer so sehr fehlt. Ich bin traurig, dass sie nicht mehr da ist und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verlor.	traurigkeit		Mann		traurigkeit	sadness
Traurigkeit	Ich fühle mich traurig, weil meine Mutter vor zwei Jahren von uns gegangen ist und sie mir noch immer so sehr fehlt. Ich bin traurig, dass sie nicht mehr da ist und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verloren und allein. Ich bin traurig, dass ich sie nicht mehr sehen kann und ich fühle mich verlor.	traurigkeit		Mann		traurigkeit	trust
Verärgert	Ich fühlte mich verärgert, als ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich ver.	verärgert		Mann		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich ver.	verärgert		Mann		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich ver.	verärgert		Mann		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Mann		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Mann		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Mann		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Mann		wut	anger
Verärgert	Ich fühlte mich verärgert, als ich mit falscher Bereifung auf der Autobahn in Aquaplaning geraten bin. Das Auto war damals kaum unter Kontrolle zu halten, da ich etwas zu schnell unterwegs war. Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Mann		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich mit falscher Bereifung auf der Autobahn in Aquaplaning geraten bin. Das Auto war damals kaum unter Kontrolle zu halten, da ich etwas zu schnell unterwegs war. Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Mann		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mit falscher Bereifung auf der Autobahn in Aquaplaning geraten bin. Das Auto war damals kaum unter Kontrolle zu halten, da ich etwas zu schnell unterwegs war. Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Mann		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Mann		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Mann		wut	anger
Verärgert	Ich fühlte mich verärgert, weil ich meiner Freundin nicht sofort helfen konnte..	verärgert		Mann		verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil ich meiner Freundin nicht sofort helfen konnte..	verärgert		Mann		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich meiner Freundin nicht sofort helfen konnte..	verärgert		Mann		verärgert	sadness
Verwirrung	Ich war mit meinem Rad unterwegs und fast von einem Auto angefahren worden. Ich war sehr verwirrt und hatte Angst, dass ich etwas gefährliches machen könnte. Ich war auch sehr entschlossen, dass ich etwas tun würde, um das Auto zu stoppen und zu verhindern, dass es mich angefahren hätte. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich keine Verletzungen erlitt. Ich war auch sehr dankbar für die Hilfe, die ich bekommen habe, und ich hoffe, dass ich bald wieder gesund sein kann..	verwirrung		Mann		verwirrung	fear
Verwirrung	Ich war mit meinem Rad unterwegs und fast von einem Auto angefahren worden. Ich war sehr verwirrt und hatte Angst, dass ich etwas gefährliches machen könnte. Ich war auch sehr entschlossen, dass ich etwas tun würde, um das Auto zu stoppen und zu verhindern, dass es mich angefahren hätte. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich keine Verletzungen erlitt. Ich war auch sehr dankbar für die Hilfe, die ich bekommen habe, und ich hoffe, dass ich bald wieder gesund sein kann..	verwirrung		Mann		verwirrung	sadness
Verwirrung	Ich war mit meinem Rad unterwegs und fast von einem Auto angefahren worden. Ich war sehr verwirrt und hatte Angst, dass ich etwas gefährliches machen könnte. Ich war auch sehr entschlossen, dass ich etwas tun würde, um das Auto zu stoppen und zu verhindern, dass es mich angefahren hätte. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich keine Verletzungen erlitt. Ich war auch sehr dankbar für die Hilfe, die ich bekommen habe, und ich hoffe, dass ich bald wieder gesund sein kann..	verwirrung		Mann		verwirrung	surprise
Verärgert	Ich fühlte mich verärgert, als ich aus Versehen schlechte Milch getrunken habe. Ich hatte keine Ahnung, dass die Milch nicht gut war, und ich war sehr enttäuscht. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch.	verärgert		Mann		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich aus Versehen schlechte Milch getrunken habe. Ich hatte keine Ahnung, dass die Milch nicht gut war, und ich war sehr enttäuscht. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch.	verärgert		Mann		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich aus Versehen schlechte Milch getrunken habe. Ich hatte keine Ahnung, dass die Milch nicht gut war, und ich war sehr enttäuscht. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich etwas falsch.	verärgert		Mann		verärgert	sadness
Verärgert	Ich war verärgert, als ich mit Freunden im Restaurant war, und alle fast blutige Steaks aßen. Ich war enttäuscht, dass ich so viel Blut gesehen habe und dass es mir schlecht ging. Ich fühlte mich auch enttäuscht, dass ich so viel Blut gesehen habe und dass es mir schlecht ging. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Mann		verärgert	anger
Verärgert	Ich war verärgert, als ich mit Freunden im Restaurant war, und alle fast blutige Steaks aßen. Ich war enttäuscht, dass ich so viel Blut gesehen habe und dass es mir schlecht ging. Ich fühlte mich auch enttäuscht, dass ich so viel Blut gesehen habe und dass es mir schlecht ging. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Mann		verärgert	disgust
