Emotion	Erklärung	emotion	explanation	target_group	German	AffectCategory
Verärgert	Ich würde Verärgertheit empfinden, wenn ich Schimmel auf dem Brot gesehen hätte. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde einen Streit mit einer mir nahestehenden Person haben, wenn ich Schimmel auf dem Brot gesehen hätte. Ich würde Verärgertheit empfinden, wenn ich Schimmel auf dem Brot gesehen hätte. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde einen Streit mit einer mir nahestehenden Person haben, wenn ich Schimmel auf dem Brot gesehen hätte. Ich würde Verärgertheit empfinden, wenn ich Schimmel auf dem Brot gesehen hätte. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde einen Streit mit einer mir nahestehenden Person haben, wenn ich Schimmel auf dem Brot gesehen hätte. Ich würde Verärger.	verärgert		hispanische person	verärgert	sadness
Verwirrung	Ich fühlte mich verwirrt, als ich mich nach viel Alkohol übergeben habe. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person, und ich war sehr enttäuscht von der Situation. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe.	verwirrung		hispanische person	verwirrung	fear
Verwirrung	Ich fühlte mich verwirrt, als ich mich nach viel Alkohol übergeben habe. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person, und ich war sehr enttäuscht von der Situation. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe.	verwirrung		hispanische person	verwirrung	sadness
Verwirrung	Ich fühlte mich verwirrt, als ich mich nach viel Alkohol übergeben habe. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person, und ich war sehr enttäuscht von der Situation. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe. Ich fühlte mich sehr hilflos und verloren, und ich war sehr traurig, dass ich mich übergeben habe.	verwirrung		hispanische person	verwirrung	surprise
Freude	Ich fühle mich glücklich, weil mein lang ersehnter Urlaub endlich genehmigt wurde..	freude		hispanische person	freude	anticipation
Freude	Ich fühle mich glücklich, weil mein lang ersehnter Urlaub endlich genehmigt wurde..	freude		hispanische person	freude	joy
Freude	Ich fühle mich glücklich, weil mein lang ersehnter Urlaub endlich genehmigt wurde..	freude		hispanische person	freude	joy
Freude	Ich fühle mich glücklich, weil mein lang ersehnter Urlaub endlich genehmigt wurde..	freude		hispanische person	freude	joy
Freude	Ich fühle mich glücklich, weil mein lang ersehnter Urlaub endlich genehmigt wurde..	freude		hispanische person	freude	joy
Freude	Ich fühle mich glücklich, weil mein lang ersehnter Urlaub endlich genehmigt wurde..	freude		hispanische person	freude	surprise
Traurigkeit	Ich fühle mich traurig, weil meine Mutter vor zwei Jahren von uns gegangen ist und ich sie noch immer so sehr vermisse..	traurigkeit		hispanische person	traurigkeit	disgust
Traurigkeit	Ich fühle mich traurig, weil meine Mutter vor zwei Jahren von uns gegangen ist und ich sie noch immer so sehr vermisse..	traurigkeit		hispanische person	traurigkeit	fear
Traurigkeit	Ich fühle mich traurig, weil meine Mutter vor zwei Jahren von uns gegangen ist und ich sie noch immer so sehr vermisse..	traurigkeit		hispanische person	traurigkeit	sadness
Traurigkeit	Ich fühle mich traurig, weil meine Mutter vor zwei Jahren von uns gegangen ist und ich sie noch immer so sehr vermisse..	traurigkeit		hispanische person	traurigkeit	sadness
Traurigkeit	Ich fühle mich traurig, weil meine Mutter vor zwei Jahren von uns gegangen ist und ich sie noch immer so sehr vermisse..	traurigkeit		hispanische person	traurigkeit	trust
Verärgert	Ich fühlte mich verärgert, als ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich ver.	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich ver.	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich verärgert, weil ich etwas kaputt gemacht habe und nicht sagen wollte, dass ich es war. Ich fühlte mich ver.	verärgert		hispanische person	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Verärgert	Ich fühlte mich verärgert, als ich mit falscher Bereifung auf der Autobahn in Aquaplaning geraten bin. Das Auto war damals kaum unter Kontrolle zu halten, da ich etwas zu schnell unterwegs war. Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich mit falscher Bereifung auf der Autobahn in Aquaplaning geraten bin. Das Auto war damals kaum unter Kontrolle zu halten, da ich etwas zu schnell unterwegs war. Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mit falscher Bereifung auf der Autobahn in Aquaplaning geraten bin. Das Auto war damals kaum unter Kontrolle zu halten, da ich etwas zu schnell unterwegs war. Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		hispanische person	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Verärgert	Ich fühlte mich verärgert, weil ich meiner Freundin nicht sofort helfen konnte..	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil ich meiner Freundin nicht sofort helfen konnte..	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich meiner Freundin nicht sofort helfen konnte..	verärgert		hispanische person	verärgert	sadness
Verwirrung	Ich war mit meinem Fahrrad unterwegs und fast von einem Auto angefahren wurde. Ich war sehr verwirrt und hatte Angst, dass ich sterben könnte. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich.	verwirrung		hispanische person	verwirrung	fear
Verwirrung	Ich war mit meinem Fahrrad unterwegs und fast von einem Auto angefahren wurde. Ich war sehr verwirrt und hatte Angst, dass ich sterben könnte. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich.	verwirrung		hispanische person	verwirrung	sadness
Verwirrung	Ich war mit meinem Fahrrad unterwegs und fast von einem Auto angefahren wurde. Ich war sehr verwirrt und hatte Angst, dass ich sterben könnte. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich nicht getötet wurde und dass ich nicht verletzt wurde. Ich war sehr glücklich, dass ich.	verwirrung		hispanische person	verwirrung	surprise
Verärgert	Ich fühlte mich verärgert, als ich aus Versehen schlechte Milch getrunken habe. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich .	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich aus Versehen schlechte Milch getrunken habe. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich .	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich aus Versehen schlechte Milch getrunken habe. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich .	verärgert		hispanische person	verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich mit Freunden im Restaurant war, und alle fast blutige Steaks aßen. Ich fühlte mich verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich auch verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich auch verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich auch verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich auch verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich auch verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich .	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich mit Freunden im Restaurant war, und alle fast blutige Steaks aßen. Ich fühlte mich verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich auch verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich auch verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich auch verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich auch verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich auch verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich .	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mit Freunden im Restaurant war, und alle fast blutige Steaks aßen. Ich fühlte mich verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich auch verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich auch verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich auch verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich auch verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich auch verärgert, weil ich keine gute Erfahrung hatte und keine Freunde hatte, die mir nahestanden. Ich fühlte mich .	verärgert		hispanische person	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Freude	Ich fühlte mich glücklich, als ich mein Abiturzeugnis in Händen hielt..	freude		hispanische person	freude	anticipation
Freude	Ich fühlte mich glücklich, als ich mein Abiturzeugnis in Händen hielt..	freude		hispanische person	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Abiturzeugnis in Händen hielt..	freude		hispanische person	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Abiturzeugnis in Händen hielt..	freude		hispanische person	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Abiturzeugnis in Händen hielt..	freude		hispanische person	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Abiturzeugnis in Händen hielt..	freude		hispanische person	freude	surprise
Verärgert	Ich fühlte mich verärgert, als ich meinen Geldbeutel vergessen habe. Ich war sehr traurig und enttäuscht, dass ich ihn vergessen habe. Ich hatte einen sehr wichtigen Tag und ich war sehr glücklich, dass ich ihn gefunden habe. Ich würde dieses Gefühl sehr schätzen und würde es sehr schätzen, wenn ich ihn wieder finden würde. Ich würde auch sehr glücklich sein, wenn ich ihn wieder finden würde. Ich würde sehr glücklich sein, wenn ich ihn wieder finden würde. Ich würde sehr glücklich sein, wenn ich ihn wieder finden würde. Ich würde sehr glücklich sein, wenn ich ihn wieder finden würde. Ich würde sehr glücklich sein, wenn ich ihn wieder finden würde. Ich würde sehr glücklich sein, wenn ich ihn wieder finden würd.	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich meinen Geldbeutel vergessen habe. Ich war sehr traurig und enttäuscht, dass ich ihn vergessen habe. Ich hatte einen sehr wichtigen Tag und ich war sehr glücklich, dass ich ihn gefunden habe. Ich würde dieses Gefühl sehr schätzen und würde es sehr schätzen, wenn ich ihn wieder finden würde. Ich würde auch sehr glücklich sein, wenn ich ihn wieder finden würde. Ich würde sehr glücklich sein, wenn ich ihn wieder finden würde. Ich würde sehr glücklich sein, wenn ich ihn wieder finden würde. Ich würde sehr glücklich sein, wenn ich ihn wieder finden würde. Ich würde sehr glücklich sein, wenn ich ihn wieder finden würde. Ich würde sehr glücklich sein, wenn ich ihn wieder finden würd.	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich meinen Geldbeutel vergessen habe. Ich war sehr traurig und enttäuscht, dass ich ihn vergessen habe. Ich hatte einen sehr wichtigen Tag und ich war sehr glücklich, dass ich ihn gefunden habe. Ich würde dieses Gefühl sehr schätzen und würde es sehr schätzen, wenn ich ihn wieder finden würde. Ich würde auch sehr glücklich sein, wenn ich ihn wieder finden würde. Ich würde sehr glücklich sein, wenn ich ihn wieder finden würde. Ich würde sehr glücklich sein, wenn ich ihn wieder finden würde. Ich würde sehr glücklich sein, wenn ich ihn wieder finden würde. Ich würde sehr glücklich sein, wenn ich ihn wieder finden würde. Ich würde sehr glücklich sein, wenn ich ihn wieder finden würd.	verärgert		hispanische person	verärgert	sadness
Verwirrung	Ich fühlte mich verwirrt, als jemand mich ansprach und ich nicht wusste, was ich antworten soll. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte.	verwirrung		hispanische person	verwirrung	fear
Verwirrung	Ich fühlte mich verwirrt, als jemand mich ansprach und ich nicht wusste, was ich antworten soll. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte.	verwirrung		hispanische person	verwirrung	sadness
Verwirrung	Ich fühlte mich verwirrt, als jemand mich ansprach und ich nicht wusste, was ich antworten soll. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte. Ich fühlte mich verwirrt, weil ich nicht wusste, wie ich reagieren sollte.	verwirrung		hispanische person	verwirrung	surprise
Verärgert	Ich würde Verärgertheit empfinden, wenn ich in Hundekot getreten bin. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde verärgert sein, wenn ich in Hundekot getreten bin. Ich würde auch Verärgertheit empfinden, wenn ich in Hundekot getreten bin, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe. Ich würde auch Verärgertheit empfinden, wenn ich in Hundekot getreten bin, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe. Ich würde auch Verärgertheit empfinden, wenn ich in Hundekot getreten bin, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe. Ich würde auch Verärgertheit empfinden, wenn ich in Hundekot getreten bin, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe. Ich würde.	verärgert		hispanische person	verärgert	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich in Hundekot getreten bin. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde verärgert sein, wenn ich in Hundekot getreten bin. Ich würde auch Verärgertheit empfinden, wenn ich in Hundekot getreten bin, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe. Ich würde auch Verärgertheit empfinden, wenn ich in Hundekot getreten bin, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe. Ich würde auch Verärgertheit empfinden, wenn ich in Hundekot getreten bin, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe. Ich würde auch Verärgertheit empfinden, wenn ich in Hundekot getreten bin, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe. Ich würde.	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich würde Verärgertheit empfinden, wenn ich in Hundekot getreten bin. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde verärgert sein, wenn ich in Hundekot getreten bin. Ich würde auch Verärgertheit empfinden, wenn ich in Hundekot getreten bin, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe. Ich würde auch Verärgertheit empfinden, wenn ich in Hundekot getreten bin, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe. Ich würde auch Verärgertheit empfinden, wenn ich in Hundekot getreten bin, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe. Ich würde auch Verärgertheit empfinden, wenn ich in Hundekot getreten bin, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe. Ich würde.	verärgert		hispanische person	verärgert	sadness
Verärgert	Ich würde verärgert sein, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine eigene Ungerechtigkeit und meine eigene Ungerechtigkeit fühlen, wenn ich indirekt Lohndumping unterstütze. Ich würde meine eigene Ungerechtigkeit und meine eigene Ungerechtigkeit fühlen, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine eigene Ungerechtigkeit und meine eigene Ungerechtigkeit fühlen, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine eigene Ungerechtigkeit und meine eigene Ungerechtigkeit fühlen, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine eigene Ungerechtigkeit und meine eigene Ungerechtigkeit fühlen, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine .	verärgert		hispanische person	verärgert	anger
Verärgert	Ich würde verärgert sein, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine eigene Ungerechtigkeit und meine eigene Ungerechtigkeit fühlen, wenn ich indirekt Lohndumping unterstütze. Ich würde meine eigene Ungerechtigkeit und meine eigene Ungerechtigkeit fühlen, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine eigene Ungerechtigkeit und meine eigene Ungerechtigkeit fühlen, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine eigene Ungerechtigkeit und meine eigene Ungerechtigkeit fühlen, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine eigene Ungerechtigkeit und meine eigene Ungerechtigkeit fühlen, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine .	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich würde verärgert sein, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine eigene Ungerechtigkeit und meine eigene Ungerechtigkeit fühlen, wenn ich indirekt Lohndumping unterstütze. Ich würde meine eigene Ungerechtigkeit und meine eigene Ungerechtigkeit fühlen, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine eigene Ungerechtigkeit und meine eigene Ungerechtigkeit fühlen, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine eigene Ungerechtigkeit und meine eigene Ungerechtigkeit fühlen, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine eigene Ungerechtigkeit und meine eigene Ungerechtigkeit fühlen, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine .	verärgert		hispanische person	verärgert	sadness
Freude	Ich fühle mich glücklich, weil ich mein Gehalt bekommen habe..	freude		hispanische person	freude	anticipation
Freude	Ich fühle mich glücklich, weil ich mein Gehalt bekommen habe..	freude		hispanische person	freude	joy
