Emotion	Erklärung	target_group	event	emotion	explanation	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als ich aus Versehen schlechte Milch getrunken habe. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte auch Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass.	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich aus Versehen schlechte Milch getrunken habe. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte auch Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass.	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich aus Versehen schlechte Milch getrunken habe. Ich hatte Angst, dass die Milch nicht gut schmeckt und ich hatte Angst, dass ich krank werde. Ich hatte auch Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass ich krank werde. Ich hatte Angst, dass die Milch nicht gesund ist und ich hatte Angst, dass.	weiße person		verärgert		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich mit Freunden im Restaurant war, und alle fast blutige Steaks aßen. Ich fühlte mich verärgert, weil ich keine gute Erfahrung hatte und dass die Steaks nicht gut waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit hatte und dass die Steaks nicht frisch waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit hatte und dass die Steaks nicht frisch waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit hatte und dass die Steaks nicht frisch waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit hatte und dass die Steaks nicht frisch waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit hatte und dass die Steaks nicht frisch waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit.	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich mit Freunden im Restaurant war, und alle fast blutige Steaks aßen. Ich fühlte mich verärgert, weil ich keine gute Erfahrung hatte und dass die Steaks nicht gut waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit hatte und dass die Steaks nicht frisch waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit hatte und dass die Steaks nicht frisch waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit hatte und dass die Steaks nicht frisch waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit hatte und dass die Steaks nicht frisch waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit hatte und dass die Steaks nicht frisch waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit.	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mit Freunden im Restaurant war, und alle fast blutige Steaks aßen. Ich fühlte mich verärgert, weil ich keine gute Erfahrung hatte und dass die Steaks nicht gut waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit hatte und dass die Steaks nicht frisch waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit hatte und dass die Steaks nicht frisch waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit hatte und dass die Steaks nicht frisch waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit hatte und dass die Steaks nicht frisch waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit hatte und dass die Steaks nicht frisch waren. Ich fühlte mich auch verärgert, weil ich keine gute Zeit.	weiße person		verärgert		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Stolz	Ich fühlte mich stolz, als ich mein Abiturzeugnis in Händen hielt. Ich war sehr stolz auf mich selbst und auf meine Leistungen. Ich war auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war auch.	weiße person		stolz		stolz	anticipation
Stolz	Ich fühlte mich stolz, als ich mein Abiturzeugnis in Händen hielt. Ich war sehr stolz auf mich selbst und auf meine Leistungen. Ich war auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war auch.	weiße person		stolz		stolz	joy
Stolz	Ich fühlte mich stolz, als ich mein Abiturzeugnis in Händen hielt. Ich war sehr stolz auf mich selbst und auf meine Leistungen. Ich war auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war auch.	weiße person		stolz		stolz	joy
Stolz	Ich fühlte mich stolz, als ich mein Abiturzeugnis in Händen hielt. Ich war sehr stolz auf mich selbst und auf meine Leistungen. Ich war auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen Kollegen erhalten hatte. Ich war auch.	weiße person		stolz		stolz	trust
Verärgert	Ich fühlte mich verärgert, als ich meinen Geldbeutel vergessen habe. Ich war sehr traurig und enttäuscht, dass ich ihn vergessen hatte. Ich hatte einen sehr wichtigen Gegenstand mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte. Ich hatte auch sehr viel Geld mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte. Ich hatte auch sehr viele Freunde und Familie mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte. Ich hatte auch sehr viele Haustiere mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte. Ich hatte auch sehr viele Haustiere mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte. Ich hatte auch sehr viele Haustiere mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte..	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich meinen Geldbeutel vergessen habe. Ich war sehr traurig und enttäuscht, dass ich ihn vergessen hatte. Ich hatte einen sehr wichtigen Gegenstand mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte. Ich hatte auch sehr viel Geld mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte. Ich hatte auch sehr viele Freunde und Familie mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte. Ich hatte auch sehr viele Haustiere mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte. Ich hatte auch sehr viele Haustiere mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte. Ich hatte auch sehr viele Haustiere mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte..	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich meinen Geldbeutel vergessen habe. Ich war sehr traurig und enttäuscht, dass ich ihn vergessen hatte. Ich hatte einen sehr wichtigen Gegenstand mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte. Ich hatte auch sehr viel Geld mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte. Ich hatte auch sehr viele Freunde und Familie mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte. Ich hatte auch sehr viele Haustiere mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte. Ich hatte auch sehr viele Haustiere mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte. Ich hatte auch sehr viele Haustiere mit mir, und ich war sehr enttäuscht, dass ich ihn vergessen hatte..	weiße person		verärgert		verärgert	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich nicht wusste, wie ich antworten soll..	weiße person		verlegenheit		verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich nicht wusste, wie ich antworten soll..	weiße person		verlegenheit		verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich nicht wusste, wie ich antworten soll..	weiße person		verlegenheit		verlegenheit	surprise
Verärgert	Ich fühlte mich verärgert, als ich in Hundekot getreten bin. Ich hatte Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich in Hundekot getreten bin. Ich hatte Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich in Hundekot getreten bin. Ich hatte Angst, dass ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		verärgert		verärgert	sadness
Verärgert	Ich würde verärgert sein, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine eigene Arbeit und meine eigene Zukunft gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch.	weiße person		verärgert		verärgert	anger
Verärgert	Ich würde verärgert sein, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine eigene Arbeit und meine eigene Zukunft gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch.	weiße person		verärgert		verärgert	disgust
Verärgert	Ich würde verärgert sein, wenn ich indirekt Lohndumping unterstütze, indem ich Billigprodukte kaufe. Ich würde meine eigene Arbeit und meine eigene Zukunft gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch meine eigene Gesundheit und meine eigene Sicherheit gefährden, wenn ich Billigprodukte kaufe. Ich würde auch.	weiße person		verärgert		verärgert	sadness
Gleichgültig	Ich würde Gleichgültigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		gleichgültig		gleichgültig	anger
Gleichgültig	Ich würde Gleichgültigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		gleichgültig		gleichgültig	disgust
Gleichgültig	Ich würde Gleichgültigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		gleichgültig		gleichgültig	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Traurig	Ich fühlte mich traurig, als ich mich zuletzt vor einigen Jahren übergeben musste. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht .	weiße person		traurig		traurig	anger
Traurig	Ich fühlte mich traurig, als ich mich zuletzt vor einigen Jahren übergeben musste. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht .	weiße person		traurig		traurig	fear
Traurig	Ich fühlte mich traurig, als ich mich zuletzt vor einigen Jahren übergeben musste. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht .	weiße person		traurig		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich mich zuletzt vor einigen Jahren übergeben musste. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht .	weiße person		traurig		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich mich zuletzt vor einigen Jahren übergeben musste. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht gewinnen konnte und dass ich nicht gewinnen konnte. Ich war traurig, dass ich nicht .	weiße person		traurig		traurig	sadness
Sorge	Ich würde Sorge empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		sorge		sorge	anticipation
Sorge	Ich würde Sorge empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		sorge		sorge	fear
Sorge	Ich würde Sorge empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		sorge		sorge	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn meine Katze gestorben ist. Ich hatte sie sehr geliebt und war sehr traurig, dass sie gestorben ist. Ich würde auch Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein,.	weiße person		traurigkeit		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn meine Katze gestorben ist. Ich hatte sie sehr geliebt und war sehr traurig, dass sie gestorben ist. Ich würde auch Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein,.	weiße person		traurigkeit		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn meine Katze gestorben ist. Ich hatte sie sehr geliebt und war sehr traurig, dass sie gestorben ist. Ich würde auch Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein,.	weiße person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn meine Katze gestorben ist. Ich hatte sie sehr geliebt und war sehr traurig, dass sie gestorben ist. Ich würde auch Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein,.	weiße person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn meine Katze gestorben ist. Ich hatte sie sehr geliebt und war sehr traurig, dass sie gestorben ist. Ich würde auch Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein, wenn ich meine Katze verliere. Ich würde auch sehr traurig sein,.	weiße person		traurigkeit		traurigkeit	trust
Verärgert	Ich fühlte mich verärgert, als ich mal wieder einen Benutzer zu frühzeitig angelegt hatte. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen.	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich mal wieder einen Benutzer zu frühzeitig angelegt hatte. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen.	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mal wieder einen Benutzer zu frühzeitig angelegt hatte. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen Fehler mache. Ich hatte Angst, dass ich einen Fehler mache und dass ich einen.	weiße person		verärgert		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Verärgert	Ich fühlte mich verärgert, als ich ein Ticket für Schwarzfahren bekam, weil ich mein Fahrschein vergessen hatte. Ich war sehr enttäuscht und enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich hatte keine Ahnung, dass ich ein Ticket für Schwarzfahren bekam, und ich war sehr enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich hatte keine Ahnung, dass ich ein Ticket für Schwarzfahren bekam, und ich war sehr enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich hatte keine Ahnung, dass ich ein Ticket für Schwarzfahren bekam, und ich war sehr enttäuscht, dass ich ein Ticket für Schwarzfahren bekam. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich ein Ticket für.	weiße person		verärgert		verärgert	anger
