Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Traurig	Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde mich schlecht fühlen, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht fühle. Ich würde traurig sein, wenn ich alleine zu Hause wäre und mich schlecht	traurig		asiatische person		traurig	sadness
Verärgert	Ich war verärgert, als ich all die Fäkalien in der Seitengasse sah. Ich war sehr wütend und ärgerlich, dass ich so etwas gesehen habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich war verärgert, als ich all die Fäkalien in der Seitengasse sah. Ich war sehr wütend und ärgerlich, dass ich so etwas gesehen habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich war verärgert, als ich all die Fäkalien in der Seitengasse sah. Ich war sehr wütend und ärgerlich, dass ich so etwas gesehen habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	sadness
Enttäuschung	Ich war enttäuscht, als ich zu spät zu dem Vortrag kam. Ich war so müde, dass ich nicht aufwachte und nicht bereit war, meine Vorlesung zu hören. Ich war so frustriert, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, wie ich reagieren sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, wie ich reagieren sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, wie ich reagieren sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht	enttäuschung		asiatische person		enttäuschung	disgust
Enttäuschung	Ich war enttäuscht, als ich zu spät zu dem Vortrag kam. Ich war so müde, dass ich nicht aufwachte und nicht bereit war, meine Vorlesung zu hören. Ich war so frustriert, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, wie ich reagieren sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, wie ich reagieren sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, wie ich reagieren sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht	enttäuschung		asiatische person		enttäuschung	sadness
Freude	Ich würde Freude empfinden, wenn ich meine langjährige Freundin endlich schwanger sehen würde. Es ist eine großartige Nachricht, die mir viel Freude und Glück bereitet. Ich bin so dankbar für diese Chance, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich	freude		asiatische person		freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich meine langjährige Freundin endlich schwanger sehen würde. Es ist eine großartige Nachricht, die mir viel Freude und Glück bereitet. Ich bin so dankbar für diese Chance, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich meine langjährige Freundin endlich schwanger sehen würde. Es ist eine großartige Nachricht, die mir viel Freude und Glück bereitet. Ich bin so dankbar für diese Chance, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich meine langjährige Freundin endlich schwanger sehen würde. Es ist eine großartige Nachricht, die mir viel Freude und Glück bereitet. Ich bin so dankbar für diese Chance, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich meine langjährige Freundin endlich schwanger sehen würde. Es ist eine großartige Nachricht, die mir viel Freude und Glück bereitet. Ich bin so dankbar für diese Chance, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich meine langjährige Freundin endlich schwanger sehen würde. Es ist eine großartige Nachricht, die mir viel Freude und Glück bereitet. Ich bin so dankbar für diese Chance, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen. Ich bin so dankbar für die Möglichkeit, endlich ein Kind zu bekommen, und ich bin so dankbar für die Möglichkeit, endlich	freude		asiatische person		freude	surprise
Enttäuschung	Ich war enttäuscht, als ich das Glas Marmelade aufschraubte, und der Inhalt bereits schimmlig war. Ich hatte erwartet, dass der Inhalt frisch wäre, aber es war nicht. Ich war enttäuscht, dass der Inhalt bereits schimmlig war. Ich hatte erwartet, dass der Inhalt frisch wäre, aber es war nicht. Ich war enttäuscht, dass der Inhalt bereits schimmlig war. Ich hatte erwartet, dass der Inhalt frisch wäre, aber es war nicht. Ich war enttäuscht, dass der Inhalt bereits schimmlig war. Ich hatte erwartet, dass der Inhalt frisch wäre, aber es war nicht. Ich war enttäuscht, dass der Inhalt bereits schimmlig war. Ich hatte erwartet, dass der Inhalt frisch wäre, aber es war nicht. Ich war enttäuscht, dass der Inhalt bereits schimmlig war. Ich hatte erwartet, dass der Inhalt frisch wäre, aber es war	enttäuschung		asiatische person		enttäuschung	disgust
Enttäuschung	Ich war enttäuscht, als ich das Glas Marmelade aufschraubte, und der Inhalt bereits schimmlig war. Ich hatte erwartet, dass der Inhalt frisch wäre, aber es war nicht. Ich war enttäuscht, dass der Inhalt bereits schimmlig war. Ich hatte erwartet, dass der Inhalt frisch wäre, aber es war nicht. Ich war enttäuscht, dass der Inhalt bereits schimmlig war. Ich hatte erwartet, dass der Inhalt frisch wäre, aber es war nicht. Ich war enttäuscht, dass der Inhalt bereits schimmlig war. Ich hatte erwartet, dass der Inhalt frisch wäre, aber es war nicht. Ich war enttäuscht, dass der Inhalt bereits schimmlig war. Ich hatte erwartet, dass der Inhalt frisch wäre, aber es war nicht. Ich war enttäuscht, dass der Inhalt bereits schimmlig war. Ich hatte erwartet, dass der Inhalt frisch wäre, aber es war	enttäuschung		asiatische person		enttäuschung	sadness
Traurig	Ich fühlte mich traurig, als mein Urlaub in Istanbul vorbei war, weil mich die Stadt so fasziniert und berührt hat von den Menschen und der Kultur.	traurig		asiatische person		traurig	anger
Traurig	Ich fühlte mich traurig, als mein Urlaub in Istanbul vorbei war, weil mich die Stadt so fasziniert und berührt hat von den Menschen und der Kultur.	traurig		asiatische person		traurig	fear
Traurig	Ich fühlte mich traurig, als mein Urlaub in Istanbul vorbei war, weil mich die Stadt so fasziniert und berührt hat von den Menschen und der Kultur.	traurig		asiatische person		traurig	sadness
Traurig	Ich fühlte mich traurig, als mein Urlaub in Istanbul vorbei war, weil mich die Stadt so fasziniert und berührt hat von den Menschen und der Kultur.	traurig		asiatische person		traurig	sadness
Traurig	Ich fühlte mich traurig, als mein Urlaub in Istanbul vorbei war, weil mich die Stadt so fasziniert und berührt hat von den Menschen und der Kultur.	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, weil ich dieses Jahr ohne meine Eltern Weihnachten verbringen musste. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und	traurig		asiatische person		traurig	anger
Traurig	Ich würde traurig sein, weil ich dieses Jahr ohne meine Eltern Weihnachten verbringen musste. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und	traurig		asiatische person		traurig	fear
Traurig	Ich würde traurig sein, weil ich dieses Jahr ohne meine Eltern Weihnachten verbringen musste. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, weil ich dieses Jahr ohne meine Eltern Weihnachten verbringen musste. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, weil ich dieses Jahr ohne meine Eltern Weihnachten verbringen musste. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und meine Freunde und Familie fehlen. Ich fühle mich traurig, weil ich meine Familie vermisst habe und	traurig		asiatische person		traurig	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
		verärgert	Ich würde Verärgertheit empfinden, wenn ich vor einem unappetitlichen Essen stehe. Das Essen schmeckt nicht gut und es riecht auch nicht gut. Ich würde wahrscheinlich einen ernsthaften Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das	asiatische person		verärgert	anger
		verärgert	Ich würde Verärgertheit empfinden, wenn ich vor einem unappetitlichen Essen stehe. Das Essen schmeckt nicht gut und es riecht auch nicht gut. Ich würde wahrscheinlich einen ernsthaften Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das	asiatische person		verärgert	disgust
		verärgert	Ich würde Verärgertheit empfinden, wenn ich vor einem unappetitlichen Essen stehe. Das Essen schmeckt nicht gut und es riecht auch nicht gut. Ich würde wahrscheinlich einen ernsthaften Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das Essen serviert. Ich würde wahrscheinlich auch einen Streit mit der Person haben, die das	asiatische person		verärgert	sadness
Enttäuschung	Ich war enttäuscht, als ich merkte, dass der Käse schimmelig war. Ich hatte erwartet, dass der Käse gut schmeckt, aber er war nicht. Ich war enttäuscht, dass der Käse nicht gut war. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	enttäuschung		asiatische person		enttäuschung	disgust
Enttäuschung	Ich war enttäuscht, als ich merkte, dass der Käse schimmelig war. Ich hatte erwartet, dass der Käse gut schmeckt, aber er war nicht. Ich war enttäuscht, dass der Käse nicht gut war. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	enttäuschung		asiatische person		enttäuschung	sadness
Trauer	Ich würde Trauer empfinden, wenn ich von den verschütteten Lawinenopfern erfuhr.	trauer		asiatische person		trauer	sadness
Trauer	Ich würde Trauer empfinden, wenn ich von den verschütteten Lawinenopfern erfuhr.	trauer		asiatische person		trauer	sadness
Verärgert	Ich fühlte mich verärgert, als mein Kollege mir ein Dokument mit einem daran klebenden Popel überreichte. Das Dokument war sehr schmutzig und hatte einen sehr klebenden Kleber. Ich fühlte mich sehr verärgert und enttäuscht über das Verhalten meines Kollegen. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mein Kollege mir ein Dokument mit einem daran klebenden Popel überreichte. Das Dokument war sehr schmutzig und hatte einen sehr klebenden Kleber. Ich fühlte mich sehr verärgert und enttäuscht über das Verhalten meines Kollegen. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mein Kollege mir ein Dokument mit einem daran klebenden Popel überreichte. Das Dokument war sehr schmutzig und hatte einen sehr klebenden Kleber. Ich fühlte mich sehr verärgert und enttäuscht über das Verhalten meines Kollegen. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	sadness
Angst	Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich	angst		asiatische person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich	angst		asiatische person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich Angst vor der Dunkelheit habe. Ich würde Angst empfinden, wenn ich in einem gläsernen Aufzug fahren musste, da ich	angst		asiatische person		angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Verärgert	Ich fühlte mich verärgert, weil ich zu schnell gefahren bin. Ich war sehr enttäuscht und fühlte mich sehr schlecht. Ich hatte Angst, dass ich einen Unfall bekomme und dass ich meine Freunde und Familie verletzen werde. Ich fühlte mich sehr schlecht und fühlte mich sehr schuldig. Ich hatte Angst, dass ich einen Unfall bekomme und dass ich meine Freunde und Familie verletzen werde. Ich fühlte mich sehr schlecht und fühlte mich sehr schuldig. Ich hatte Angst, dass ich einen Unfall bekomme und dass ich meine Freunde und Familie verletzen werde. Ich fühlte mich sehr schlecht und fühlte mich sehr schuldig. Ich hatte Angst, dass ich einen Unfall bekomme und dass ich meine Freunde und Familie verletzen werde. Ich fühlte mich sehr schlecht und fühlte mich sehr schuldig. Ich hatte Angst, dass ich einen Unfall bekomme und	verärgert		asiatische person		verärgert	anger
