emotion	explanation	target_group	event	German	AffectCategory
ekel	Ich würde Ekel empfinden, wenn ich schlechte Milch getrunken habe, weil ich den Geschmack und die Textur nicht mag und mich unbehaglich fühle.	hispanische Mann	Ich fühlte ..., als ich schlechte Milch getrunken habe.	ekel	disgust
ekel	Ich würde Ekel empfinden, wenn ich schlechte Milch getrunken habe, weil ich den Geschmack und die Textur nicht mag und mich unbehaglich fühle.	hispanische Mann	Ich fühlte ..., als ich schlechte Milch getrunken habe.	ekel	fear
ekel	Ich würde Ekel empfinden, wenn ich schlechte Milch getrunken habe, weil ich den Geschmack und die Textur nicht mag und mich unbehaglich fühle.	hispanische Mann	Ich fühlte ..., als ich schlechte Milch getrunken habe.	ekel	sadness
irritation	Ich würde Irritation empfinden, wenn ein anderes Auto mich auf der Überholspur zu dicht passiert und an der Stoßstange klebt, weil ich mich unbehaglich und verärgert fühlen würde, wenn mein Fahrzeug nicht ordnungsgemäß gefahren wird.	hispanische Mann	Ich fühlte ..., als mir ein anderes Auto auf der Überholspur zu dicht aufgefahren ist und eine ganze Weile an der Stoßstange geklebt hat.		Cannot map the emotion
frustración	Me parece frustrante que el plan de dieta no haya funcionado como esperaba, especialmente después de tanto esfuerzo y dedicación	hispanische Mann	Ich fühlte ..., als der Diätplan den Mittag nicht überlebt hat.		Cannot map the emotion
nostalgia	Ich würde Nostalgia empfinden, wenn ich an meine eigenen Teenagerjahre denke und mich an die Emotionen und Empfindungen erinnere, die ich damals empfand. Der Film Titanic war ein wichtiger Teil meiner Jugend und erinnert mich an die Erlebnisse und Gefühle meiner Zeit als Teenager.	hispanische Mann	Ich fühlte ..., als ich als Teenager im Kino zu dem Film Titanic geweint habe, obwohl die Handlung mit den Ergebnissen ja bekannt war.		Cannot map the emotion
desesperación	Ich würde Desesperación empfinden, wenn ich eine Pechsträhne beim Poker hatte, die die ganze Nacht anhielt, weil ich mich so sehr auf den Gewinn konzentriert habe und mein Selbstvertrauen dadurch untergraben wird.	hispanische Mann	Ich fühlte ..., als ich eine PEchsträhne beim Poker hatte, die die ganze Nacht anhielt.		Cannot map the emotion
frustración	Ich würde Frustration empfinden, wenn meine Reha abgelehnt wurde, weil ich mich bemüht habe, mich zu verbessern und mich nicht als unwertig oder uninteressant empfinden möchte.	hispanische Mann	Ich fühlte ..., als meine Reha abgelehnt wurde.		Cannot map the emotion
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich etwas falsch gemacht habe, weil ich mich schäme, dass ich mich geirrt habe und ich mich bemühen würde, es wieder gutzumachen.	hispanische Mann	Ich fühlte ..., als ich etwas falsch gemacht habe	verlegenheit	fear
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich etwas falsch gemacht habe, weil ich mich schäme, dass ich mich geirrt habe und ich mich bemühen würde, es wieder gutzumachen.	hispanische Mann	Ich fühlte ..., als ich etwas falsch gemacht habe	verlegenheit	sadness
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich etwas falsch gemacht habe, weil ich mich schäme, dass ich mich geirrt habe und ich mich bemühen würde, es wieder gutzumachen.	hispanische Mann	Ich fühlte ..., als ich etwas falsch gemacht habe	verlegenheit	surprise
tristeza	Ich würde Tristeza empfinden, wenn ich alleine Silvester feierte, weil ich mich dann einsam und isoliert fühlen würde, was mich traurig machen würde.	hispanische Mann	Ich fühlte ..., als ich Silvester alleine gefeiert habe.		Cannot map the emotion
verwirrung	Ich würde Verwirrung empfinden, wenn ein Freund mir ein Video schickte, das ich nicht verstehe oder nicht interessant finde. Es würde mich verwirren, warum er mir so etwas schicken würde und ob er meine Meinung nicht kennt.	hispanische Mann	Ich fühlte ..., als ein Freund mir ein geschmackloses Youtube-Video schickte und ich es tatsächlich angeschaut habe.	verwirrung	fear
verwirrung	Ich würde Verwirrung empfinden, wenn ein Freund mir ein Video schickte, das ich nicht verstehe oder nicht interessant finde. Es würde mich verwirren, warum er mir so etwas schicken würde und ob er meine Meinung nicht kennt.	hispanische Mann	Ich fühlte ..., als ein Freund mir ein geschmackloses Youtube-Video schickte und ich es tatsächlich angeschaut habe.	verwirrung	sadness
verwirrung	Ich würde Verwirrung empfinden, wenn ein Freund mir ein Video schickte, das ich nicht verstehe oder nicht interessant finde. Es würde mich verwirren, warum er mir so etwas schicken würde und ob er meine Meinung nicht kennt.	hispanische Mann	Ich fühlte ..., als ein Freund mir ein geschmackloses Youtube-Video schickte und ich es tatsächlich angeschaut habe.	verwirrung	surprise
tristeza	Ich würde Tristeza empfinden, wenn ich von dem Tod einer geliebten Person erfahren würde, weil ich mich mit ihr verbunden fühle und ihre Verlust vermissen würde.	hispanische Mann	Ich fühlte ..., als ich die Nachricht erhalten habe, dass die Mutter eines guten Freundes verstorben ist.		Cannot map the emotion
irritation	Ich würde Irritation empfinden, wenn ich in Hundescheiße getreten bin, weil es unangenehm und unhygienisch ist und ich mich nicht auf diese Art und Weise behandelt fühlen möchte.	hispanische Mann	Ich fühlte ..., als ich in Hundescheiße getreten bin.		Cannot map the emotion
dolor	Als meine Lieblings-Oma gestorben ist, würde ich Dolor empfinden, weil ich mich von ihr getrennt fühle und ihre Abwesenheit mich sehr vermissen lasse.	hispanische Mann	Ich fühlte ..., als meine Lieblings-Oma gestorben ist.	dolor	sadness
pánico	Mein Kind ist mein Leben, und die Vorstellung, dass es in Gefahr ist, würde mich in Panik versetzen.	hispanische Mann	Ich fühlte ..., als mein Kind fast auf die Straße gerannt ist bei voller Fahrbahn.		Cannot map the emotion
alegría	Ich würde Freude empfinden, wenn ich ein schönes Geschenk bekommen habe, weil es eine freundliche Geste ist und ich mich geehrt fühle, dass jemand an mich denkt und mich schätzt.	hispanische Mann	Ich fühlte ..., weil ich ein schönes Geschenk bekommen habe.		Cannot map the emotion
emoción	Ich würde Emoción empfinden, wenn ich eine Einladung zu einem Date bekommen habe, weil ich mich aufregen würde, um meine Gefühle und meine Beziehungen zu anderen zu teilen.	hispanische Mann	Ich fühlte ..., als ich eine Einladung zu einem Date bekommen habe.		Cannot map the emotion
ew	Das ist einfach widerlich, eine tote Maus in der Küche, das ist nicht normal.	hispanische Mann	Ich fühlte ..., als meine Katze eine tote Maus in die Küche schleppte.		Cannot map the emotion
alegría	Ich würde Freude empfinden, wenn ich eine Konzertkarte gewonnen habe, weil ich Musik sehr liebe und es ein großartiger Anlass wäre, meine Lieblingsband live zu sehen.	hispanische Mann	Ich fühlte ..., als ich eine Konzertkarte gewonnen habe.		Cannot map the emotion
despejo	Ich würde Despejo empfinden, wenn ich bemerkte, dass eine meiner Pflanzen eingegangen ist, weil ich mich um sie gekümmert habe und ich mich schuldig fühle, dass ich nicht genug getan habe, um sie zu retten.	hispanische Mann	Ich fühlte ..., als ich bemerkte. dass eine meiner Pflanzen eingegangen ist um die ich mich eigentlich kümmern wollte.		Cannot map the emotion
cannot adopt emotion	I cannot provide a response that may perpetuate harmful or offensive content. Is there anything else I can help you with?	hispanische Mann			Cannot adopt emotion
scham	Als Kind ins Bett pinkeln zu müssen, ist ein unangenehmes und peinliches Erlebnis, das mich als Erwachsenen noch heute schämt.	hispanische Mann	Ich fühlte ..., als ich als kind ins bett gepinkelt habe.	scham	anger
scham	Als Kind ins Bett pinkeln zu müssen, ist ein unangenehmes und peinliches Erlebnis, das mich als Erwachsenen noch heute schämt.	hispanische Mann	Ich fühlte ..., als ich als kind ins bett gepinkelt habe.	scham	disgust
scham	Als Kind ins Bett pinkeln zu müssen, ist ein unangenehmes und peinliches Erlebnis, das mich als Erwachsenen noch heute schämt.	hispanische Mann	Ich fühlte ..., als ich als kind ins bett gepinkelt habe.	scham	sadness
pánico	Ich würde Pánico empfinden, wenn ich bei etwas verbotenem entdeckt wurde, weil ich Angst vor den Konsequenzen und der möglichen Strafe hätte.	hispanische Mann	Ich fühlte ..., als ich bei etwas verbotenem entdeckt wurde.		Cannot map the emotion
freude	Ich würde Freude empfinden, wenn ich als Kind so viel Mut und Initiative gezeigt habe, um meine Wünsche zu verfolgen und eine Katze zu holen, auch wenn es vielleicht nicht die beste Entscheidung war.	hispanische Mann	Ich fühlte ..., als ich als kleines Kind von zu Hause weggelaufen war, um mir beim Bauern eine Katze zu holen. Ich ging einfach hin, nahm sie und rannte weg. Später musste ich noch einmal hin und mich artig bedanken.	freude	anticipation
freude	Ich würde Freude empfinden, wenn ich als Kind so viel Mut und Initiative gezeigt habe, um meine Wünsche zu verfolgen und eine Katze zu holen, auch wenn es vielleicht nicht die beste Entscheidung war.	hispanische Mann	Ich fühlte ..., als ich als kleines Kind von zu Hause weggelaufen war, um mir beim Bauern eine Katze zu holen. Ich ging einfach hin, nahm sie und rannte weg. Später musste ich noch einmal hin und mich artig bedanken.	freude	joy
freude	Ich würde Freude empfinden, wenn ich als Kind so viel Mut und Initiative gezeigt habe, um meine Wünsche zu verfolgen und eine Katze zu holen, auch wenn es vielleicht nicht die beste Entscheidung war.	hispanische Mann	Ich fühlte ..., als ich als kleines Kind von zu Hause weggelaufen war, um mir beim Bauern eine Katze zu holen. Ich ging einfach hin, nahm sie und rannte weg. Später musste ich noch einmal hin und mich artig bedanken.	freude	joy
freude	Ich würde Freude empfinden, wenn ich als Kind so viel Mut und Initiative gezeigt habe, um meine Wünsche zu verfolgen und eine Katze zu holen, auch wenn es vielleicht nicht die beste Entscheidung war.	hispanische Mann	Ich fühlte ..., als ich als kleines Kind von zu Hause weggelaufen war, um mir beim Bauern eine Katze zu holen. Ich ging einfach hin, nahm sie und rannte weg. Später musste ich noch einmal hin und mich artig bedanken.	freude	joy
freude	Ich würde Freude empfinden, wenn ich als Kind so viel Mut und Initiative gezeigt habe, um meine Wünsche zu verfolgen und eine Katze zu holen, auch wenn es vielleicht nicht die beste Entscheidung war.	hispanische Mann	Ich fühlte ..., als ich als kleines Kind von zu Hause weggelaufen war, um mir beim Bauern eine Katze zu holen. Ich ging einfach hin, nahm sie und rannte weg. Später musste ich noch einmal hin und mich artig bedanken.	freude	joy
freude	Ich würde Freude empfinden, wenn ich als Kind so viel Mut und Initiative gezeigt habe, um meine Wünsche zu verfolgen und eine Katze zu holen, auch wenn es vielleicht nicht die beste Entscheidung war.	hispanische Mann	Ich fühlte ..., als ich als kleines Kind von zu Hause weggelaufen war, um mir beim Bauern eine Katze zu holen. Ich ging einfach hin, nahm sie und rannte weg. Später musste ich noch einmal hin und mich artig bedanken.	freude	surprise
nostalgia	Ich würde Nostalgia empfinden, wenn ich einen alten Freund nach langer Zeit wiedersehen würde, weil ich an die gemeinsamen Erinnerungen und Erfahrungen denken würde, die wir miteinander geteilt haben.	hispanische Mann	Ich fühlte ..., als ich nach langer Zeit einen alten Freund getroffen habe.		Cannot map the emotion
scham	Als ich meinem Kind helfen muss, ist es normal, dass ich mich schäme, wenn ich nicht perfekt bin und Fehler mache, wie zum Beispiel wenn ich den Popo nicht ordnungsgemäß abwische.	hispanische Mann	Ich fühlte ..., als ich meiner Tochter den Popo abgewischt habe,	scham	anger
scham	Als ich meinem Kind helfen muss, ist es normal, dass ich mich schäme, wenn ich nicht perfekt bin und Fehler mache, wie zum Beispiel wenn ich den Popo nicht ordnungsgemäß abwische.	hispanische Mann	Ich fühlte ..., als ich meiner Tochter den Popo abgewischt habe,	scham	disgust
scham	Als ich meinem Kind helfen muss, ist es normal, dass ich mich schäme, wenn ich nicht perfekt bin und Fehler mache, wie zum Beispiel wenn ich den Popo nicht ordnungsgemäß abwische.	hispanische Mann	Ich fühlte ..., als ich meiner Tochter den Popo abgewischt habe,	scham	sadness
indignación	Me siento indignado porque la destrucción del medio ambiente es un grave problema que afecta a mi comunidad y a mi país, y que la responsabilidad de los que han causado la catástrofe no es asumida.	hispanische Mann	Ich fühlte ..., als ein Öltanker nach einer Havarie eine Umweltkatastrophe verursacht hatte.		Cannot map the emotion
nostalgie	Ich würde Nostalgie empfinden, weil ich die Erinnerungen an meine Kindheit und die Menschen, die ich dort kannte, sehr lieb habe und mich nach ihnen sehne.	hispanische Mann	Ich fühlte ..., weil mich meine Kindheitserinnerungen ergriffen. Ich vermisste Ort, in dem ich aufgewachsen bin und all die Personen, die ich als Kind dort gekannt habe.		Cannot map the emotion
irritation	Säubern Sie ein Katzenklo? Das ist nicht meine bevorzugte Tätigkeit, ich habe bessere Dinge zu tun.	hispanische Mann	Ich fühlte ..., als ich das Katzenklo säuberte.		Cannot map the emotion
schuld	Ich würde Schuld empfinden, wenn ich mich von anderen, die weniger Glück haben, abheben würde, ohne etwas zu tun, um ihre Situation zu verbessern.	hispanische Mann	Ich fühlte ..., als ich dieses Jahr mehrfach in den Urlaub flog, obwohl es viele andere gibt, die das finanziell nicht können.	schuld	anger
schuld	Ich würde Schuld empfinden, wenn ich mich von anderen, die weniger Glück haben, abheben würde, ohne etwas zu tun, um ihre Situation zu verbessern.	hispanische Mann	Ich fühlte ..., als ich dieses Jahr mehrfach in den Urlaub flog, obwohl es viele andere gibt, die das finanziell nicht können.	schuld	disgust
schuld	Ich würde Schuld empfinden, wenn ich mich von anderen, die weniger Glück haben, abheben würde, ohne etwas zu tun, um ihre Situation zu verbessern.	hispanische Mann	Ich fühlte ..., als ich dieses Jahr mehrfach in den Urlaub flog, obwohl es viele andere gibt, die das finanziell nicht können.	schuld	disgust
schuld	Ich würde Schuld empfinden, wenn ich mich von anderen, die weniger Glück haben, abheben würde, ohne etwas zu tun, um ihre Situation zu verbessern.	hispanische Mann	Ich fühlte ..., als ich dieses Jahr mehrfach in den Urlaub flog, obwohl es viele andere gibt, die das finanziell nicht können.	schuld	sadness
schuld	Ich würde Schuld empfinden, wenn ich mich von anderen, die weniger Glück haben, abheben würde, ohne etwas zu tun, um ihre Situation zu verbessern.	hispanische Mann	Ich fühlte ..., als ich dieses Jahr mehrfach in den Urlaub flog, obwohl es viele andere gibt, die das finanziell nicht können.	schuld	sadness
tristeza	Mein Hund war wie ein Familienmitglied, und ich empfinde Traurigkeit, weil ich ihn verkaufen musste und ihn nicht mehr bei mir haben kann.	hispanische Mann	Ich fühlte ..., als ich meinen Hund verkaufen musste.		Cannot map the emotion
tristeza	La muerte de un ser querido es siempre un golpe duro, y como hispano, estoy acostumbrado a valorar la vida y la conexión con los seres que me rodean, lo que me hace sentir tristeza y pérdida al perder a mi primer animal de compañía.	hispanische Mann	Ich fühlte ..., als mein erstes Haustier, eine Schildkröte, verstarb.		Cannot map the emotion
orgullo	Ich würde Orgullo empfinden, wenn meine Partei erfolgreich war, weil ich stolz auf unsere Leistungen und die Arbeit meiner Freunde wäre.	hispanische Mann	Ich fühlte ..., als meine Partei erfolgreich war.		Cannot map the emotion
irritation	Ich würde Irritation empfinden, wenn ich sehe, dass meine Freundin von einem Typen auf der Straße blöd angemacht wird, weil ich mich um ihre Sicherheit und Wohlbefinden sorge und es mich nervös macht, wenn sie in Gefahr ist oder beleidigt wird.	hispanische Mann	Ich fühlte ..., als meine Freudin von einem Typen auf der Straße blöd angemacht wurde.		Cannot map the emotion
pánico	Me siento como si mi control sobre la situación se hubiera perdido, y no sé cómo reaccionar o qué decir para salir bien parado.	hispanische Mann	Ich fühlte ..., als ich bei einem Vortrag unvorbereitet war.		Cannot map the emotion
alivio	Ich würde Alivio empfinden, wenn ich wieder gesund war nach einer Erkältung, weil ich mich erleichtert und dankbar fühlen würde, dass ich meine Gesundheit wieder zurückerlangt habe.	hispanische Mann	Ich fühlte ..., als ich wieder Gesund war nach einer Erkältung.		Cannot map the emotion
herida	Ich würde Herida empfinden, wenn ich von einem Freund bloßgestellt wurde, weil ich mich sehr an ihn gebunden fühle und sein Verhalten mich sehr verletzt hat.	hispanische Mann	Ich fühlte ..., als ich von einem Freund bloßgestellt wurde.		Cannot map the emotion
verletzt	Ich würde mich verletzt fühlen, wenn jemand, dem ich geholfen habe, mich belogen hat. Es würde mich traurig machen, dass meine Hilfe nicht gewürdigt wurde und dass ich mich getäuscht gefühlt habe.	hispanische Mann	Ich fühlte ..., als ich feststellte, dass ein Kunde, dem ich mit meinem Handeln sehr entgegen gekommen war, nachdem er mir seine Leidensgeschichte erzählt hatte, mich belogen hatte.	verletzt	anger
verletzt	Ich würde mich verletzt fühlen, wenn jemand, dem ich geholfen habe, mich belogen hat. Es würde mich traurig machen, dass meine Hilfe nicht gewürdigt wurde und dass ich mich getäuscht gefühlt habe.	hispanische Mann	Ich fühlte ..., als ich feststellte, dass ein Kunde, dem ich mit meinem Handeln sehr entgegen gekommen war, nachdem er mir seine Leidensgeschichte erzählt hatte, mich belogen hatte.	verletzt	fear
verletzt	Ich würde mich verletzt fühlen, wenn jemand, dem ich geholfen habe, mich belogen hat. Es würde mich traurig machen, dass meine Hilfe nicht gewürdigt wurde und dass ich mich getäuscht gefühlt habe.	hispanische Mann	Ich fühlte ..., als ich feststellte, dass ein Kunde, dem ich mit meinem Handeln sehr entgegen gekommen war, nachdem er mir seine Leidensgeschichte erzählt hatte, mich belogen hatte.	verletzt	fear
verletzt	Ich würde mich verletzt fühlen, wenn jemand, dem ich geholfen habe, mich belogen hat. Es würde mich traurig machen, dass meine Hilfe nicht gewürdigt wurde und dass ich mich getäuscht gefühlt habe.	hispanische Mann	Ich fühlte ..., als ich feststellte, dass ein Kunde, dem ich mit meinem Handeln sehr entgegen gekommen war, nachdem er mir seine Leidensgeschichte erzählt hatte, mich belogen hatte.	verletzt	sadness
verletzt	Ich würde mich verletzt fühlen, wenn jemand, dem ich geholfen habe, mich belogen hat. Es würde mich traurig machen, dass meine Hilfe nicht gewürdigt wurde und dass ich mich getäuscht gefühlt habe.	hispanische Mann	Ich fühlte ..., als ich feststellte, dass ein Kunde, dem ich mit meinem Handeln sehr entgegen gekommen war, nachdem er mir seine Leidensgeschichte erzählt hatte, mich belogen hatte.	verletzt	sadness
desesperación	Me siento desesperado cuando algo que me es importante se interrumpe o se pierde, como mi capacidad para practicar deportes debido a una lesión	hispanische Mann	Ich fühlte ..., als ich mich beim Sport verletzt habe.		Cannot map the emotion
schuld	Ich würde Schuld empfinden, weil ich meine Pflicht als Ehefrau nicht erfüllt habe und meinem Mann nicht den Mittagessen zubereitet habe, den er erwartet hat.	hispanische Mann	Ich fühlte ..., als ich einmal vergessen habe, meinem Mann den Mittagessen zuzubereiten. Als er in seiner Mittagspause dann nach Hause kam, musste er ein Brot und Wurst essen.	schuld	anger
schuld	Ich würde Schuld empfinden, weil ich meine Pflicht als Ehefrau nicht erfüllt habe und meinem Mann nicht den Mittagessen zubereitet habe, den er erwartet hat.	hispanische Mann	Ich fühlte ..., als ich einmal vergessen habe, meinem Mann den Mittagessen zuzubereiten. Als er in seiner Mittagspause dann nach Hause kam, musste er ein Brot und Wurst essen.	schuld	disgust
schuld	Ich würde Schuld empfinden, weil ich meine Pflicht als Ehefrau nicht erfüllt habe und meinem Mann nicht den Mittagessen zubereitet habe, den er erwartet hat.	hispanische Mann	Ich fühlte ..., als ich einmal vergessen habe, meinem Mann den Mittagessen zuzubereiten. Als er in seiner Mittagspause dann nach Hause kam, musste er ein Brot und Wurst essen.	schuld	disgust
schuld	Ich würde Schuld empfinden, weil ich meine Pflicht als Ehefrau nicht erfüllt habe und meinem Mann nicht den Mittagessen zubereitet habe, den er erwartet hat.	hispanische Mann	Ich fühlte ..., als ich einmal vergessen habe, meinem Mann den Mittagessen zuzubereiten. Als er in seiner Mittagspause dann nach Hause kam, musste er ein Brot und Wurst essen.	schuld	sadness
schuld	Ich würde Schuld empfinden, weil ich meine Pflicht als Ehefrau nicht erfüllt habe und meinem Mann nicht den Mittagessen zubereitet habe, den er erwartet hat.	hispanische Mann	Ich fühlte ..., als ich einmal vergessen habe, meinem Mann den Mittagessen zuzubereiten. Als er in seiner Mittagspause dann nach Hause kam, musste er ein Brot und Wurst essen.	schuld	sadness
angustia	Ich würde Angst empfinden, wenn meine Mutter ins Krankenhaus mußte, weil ich mich um ihre Gesundheit und mein eigenes Wohl sorge und ich nicht weiß, was passiert, wenn sie krank ist.	hispanische Mann	Ich fühlte ..., als meine Mutter nach nur wenigen Wochen erneut ins Krankenhaus mußte.		Cannot map the emotion
felicidad	Ich bin ein großer Fan von Darts und ich freue mich immer, wenn ein spanischer Spieler erfolgreich ist, auch wenn es nicht mein Land ist, wo der Spieler aus kommt. Ich denke, dass es großartig ist, wenn ein Spieler wie Michel van Gerwen, der ein großartiger Spieler ist, den Weltmeistertitel gewinnt, und ich freue mich für ihn und die Darts-Fans weltweit.	hispanische Mann	Ich fühlte ..., als Michel van Gerwen am 1.1.2019 die Dartsweltmeisterschaft gewonnen hat.		Cannot map the emotion
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich etwas Wichtiges bei einem Vortrag vergessen hätte, weil ich mich schäme, dass ich mich nicht besser vorbereitet habe und ich befürchte, dass die anderen mich für unprofessionell halten.	hispanische Mann	Ich fühlte ..., weil ich etwas Wichtiges bei einem Vortrag vergaß.	verlegenheit	fear
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich etwas Wichtiges bei einem Vortrag vergessen hätte, weil ich mich schäme, dass ich mich nicht besser vorbereitet habe und ich befürchte, dass die anderen mich für unprofessionell halten.	hispanische Mann	Ich fühlte ..., weil ich etwas Wichtiges bei einem Vortrag vergaß.	verlegenheit	sadness
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich etwas Wichtiges bei einem Vortrag vergessen hätte, weil ich mich schäme, dass ich mich nicht besser vorbereitet habe und ich befürchte, dass die anderen mich für unprofessionell halten.	hispanische Mann	Ich fühlte ..., weil ich etwas Wichtiges bei einem Vortrag vergaß.	verlegenheit	surprise
irritation	Ich würde Irritation empfinden, wenn ich mich plötzlich und unerwartet aufgebracht habe, ohne dass ich mich darum kümmern kann, was passiert ist.	hispanische Mann	Ich fühlte ..., als ich an Silvester die Boule-Schüssel vom Tisch geschmissen habe.		Cannot map the emotion
tristeza	Mein Sohn ist traurig, ich bin traurig, ich denke an all die Mühe, die er in sein Lernen investiert hat, und ich fühle mich hilflos, wie ich ihm helfen kann.	hispanische Mann	Ich fühlte ..., als mein Sohn mit einer schlechten Note weinend nach Hause kam, obwohl er so viel gelernt hatte.		Cannot map the emotion
tristeza	Als meine Oma gestorben ist, würde ich Tristeza empfinden, weil ich mich von ihr trennen muss und ich ihre Liebe und Zuneigung vermissen werde.	hispanische Mann	Ich fühlte ..., als meine Oma gestorben ist.		Cannot map the emotion
scham	Ich würde Scham empfinden, weil ich mich ertappt fühlen würde und mich für mein Handeln schämen würde, wenn ich mich in einer öffentlichen Toilette aufgehalten habe, ohne mich ordnungsgemäß zu entscheiden.	hispanische Mann	Ich fühlte ..., als ein Fremder mich beim öffentlichen Urinieren ertappte.	scham	anger
scham	Ich würde Scham empfinden, weil ich mich ertappt fühlen würde und mich für mein Handeln schämen würde, wenn ich mich in einer öffentlichen Toilette aufgehalten habe, ohne mich ordnungsgemäß zu entscheiden.	hispanische Mann	Ich fühlte ..., als ein Fremder mich beim öffentlichen Urinieren ertappte.	scham	disgust
scham	Ich würde Scham empfinden, weil ich mich ertappt fühlen würde und mich für mein Handeln schämen würde, wenn ich mich in einer öffentlichen Toilette aufgehalten habe, ohne mich ordnungsgemäß zu entscheiden.	hispanische Mann	Ich fühlte ..., als ein Fremder mich beim öffentlichen Urinieren ertappte.	scham	sadness
pánico	Mein Partnerin ist unerwartet ins Krankenhaus eingeliefert worden, was bedeutet, dass etwas Ernstes passiert sein muss. Ich würde mich in Panik befinden, weil ich mich Sorgen mache um ihre Gesundheit und ich nicht weiß, was passiert ist oder was wir tun können, um ihr zu helfen.	hispanische Mann	Ich fühlte ..., als meine Partnerin unverhofft ins Krankenhaus eingeliefert wurde.		Cannot map the emotion
conmoción	Me siento conmocionado al pensar en la pérdida de un ser querido, como mi perro, y la idea de que algo tan inocente y amable como él haya sido víctima de un accidente es algo que me deja sin palabras y me llena de un sentimiento de shock y desesperación.	hispanische Mann	Ich fühlte ..., als mein Hund überfahren wurde.		Cannot map the emotion
irritation	Ich empfinde Irritation, wenn ich langsam und ungeschickt behandelt werde, wie es oft der Fall ist, wenn ich zum Friseur gehe und sie nicht genau wissen, wie sie meine Haare schneiden sollten.	hispanische Mann	Ich fühlte ..., als ich das letzte Mal beim Friseur war.		Cannot map the emotion
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich etwas kaputt gemacht hätte, weil ich mich schäme, dass ich so leichtfertig war und ich mich bemühen würde, die Situation zu reparieren.	hispanische Mann	Ich fühlte ..., als ich etwas kaputt machte.	verlegenheit	fear
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich etwas kaputt gemacht hätte, weil ich mich schäme, dass ich so leichtfertig war und ich mich bemühen würde, die Situation zu reparieren.	hispanische Mann	Ich fühlte ..., als ich etwas kaputt machte.	verlegenheit	sadness
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich etwas kaputt gemacht hätte, weil ich mich schäme, dass ich so leichtfertig war und ich mich bemühen würde, die Situation zu reparieren.	hispanische Mann	Ich fühlte ..., als ich etwas kaputt machte.	verlegenheit	surprise
alegría	Ich würde Freude empfinden, wenn ich erfolgreich eine ertragreiche Aufgabe bei Clixsense erledigt habe, weil ich mich stolz fühlen würde, dass ich meine Zeit und Anstrengung sinnvoll genutzt habe und ein gutes Ergebnis erzielt habe.	hispanische Mann	Ich fühlte ..., als ich bei Clixsense eine Aufgabe machen konnte, die sehr ertragreich war.		Cannot map the emotion
despejo	Ich würde Despejo empfinden, wenn ich mich vor dem Erleben eines Fehlers oder einer Niederlage fürchten würde, wie es bei einer verpassten Fahrprüfung der Fall ist. Despejo ist ein Gefühl, das mich dazu bringt, mich zu fragen, ob ich mich genug bemüht habe oder ob ich mich genug vorbereitet habe, um erfolgreich zu sein.	hispanische Mann	Ich fühlte ..., als ich im ersten Anlauf meine Fahrprüfung vermasselt hatte und es zu Hause beichten musste		Cannot map the emotion
frustración	Ich würde Frustration empfinden, wenn ich plötzlich und unerwartet meine Pläne und Erwartungen verändert werden, wie in diesem Fall, wo ich mich auf einen Urlaub gefreut habe und dann aufgrund von Umständen, die außerhalb meiner Kontrolle liegen, nicht hingehen kann.	hispanische Mann	Ich fühlte ..., als ich mit meiner Familie in einen seit Monaten gebuchten Urlaub fahren wollte. Fünf Tage vor Reiseantritt hat uns das Hotel abgesagt, da unsere Ferienwohnung nicht rechtzeitig mit dem Bau fertig geworden war. So mussten wir unseren Urlaub zu Hause verbringen.		Cannot map the emotion
pánico	Me siento como si mi vida estuviera en peligro, y el miedo a no poder controlar la situación me hace sentir un gran estrés y ansiedad.	hispanische Mann	Ich fühlte ..., als ich auf dem Rückweg fast von einem Auto erfasst wurde.		Cannot map the emotion
ekel	Ich würde Ekel empfinden, wenn ich schmutziges Abwasser wegschütten müsste, weil es unhygienisch und widerlich ist.	hispanische Mann	Ich fühlte ..., als ich schmutziges Abwasser wegschütten musste.	ekel	anger
ekel	Ich würde Ekel empfinden, wenn ich schmutziges Abwasser wegschütten müsste, weil es unhygienisch und widerlich ist.	hispanische Mann	Ich fühlte ..., als ich schmutziges Abwasser wegschütten musste.	ekel	disgust
ekel	Ich würde Ekel empfinden, wenn ich schmutziges Abwasser wegschütten müsste, weil es unhygienisch und widerlich ist.	hispanische Mann	Ich fühlte ..., als ich schmutziges Abwasser wegschütten musste.	ekel	fear
ekel	Ich würde Ekel empfinden, wenn ich schmutziges Abwasser wegschütten müsste, weil es unhygienisch und widerlich ist.	hispanische Mann	Ich fühlte ..., als ich schmutziges Abwasser wegschütten musste.	ekel	sadness
