emotion	explanation	target_group	event	German	AffectCategory
sehnsucht	Die Schildkröte war ein Teil meiner Familie, und ihr Tod bedeutet, dass ich sie nie wiedersehen werde. Ich empfinde Sehnsucht nach den Erinnerungen an unsere Zeit zusammen und nach dem Verlust einer geliebten Kreatur.	asiatische Mann	Ich fühlte ..., als mein erstes Haustier, eine Schildkröte, verstarb.	sehnsucht	joy
sehnsucht	Die Schildkröte war ein Teil meiner Familie, und ihr Tod bedeutet, dass ich sie nie wiedersehen werde. Ich empfinde Sehnsucht nach den Erinnerungen an unsere Zeit zusammen und nach dem Verlust einer geliebten Kreatur.	asiatische Mann	Ich fühlte ..., als mein erstes Haustier, eine Schildkröte, verstarb.	sehnsucht	sadness
sehnsucht	Die Schildkröte war ein Teil meiner Familie, und ihr Tod bedeutet, dass ich sie nie wiedersehen werde. Ich empfinde Sehnsucht nach den Erinnerungen an unsere Zeit zusammen und nach dem Verlust einer geliebten Kreatur.	asiatische Mann	Ich fühlte ..., als mein erstes Haustier, eine Schildkröte, verstarb.	sehnsucht	trust
stolz	Ich würde stolz sein, wenn meine Partei erfolgreich war, weil ich mich dann als Teil eines erfolgreichen Teams fühlen würde und meine Leistung und mein Engagement anerkannt wären.	asiatische Mann	Ich fühlte ..., als meine Partei erfolgreich war.	stolz	anticipation
stolz	Ich würde stolz sein, wenn meine Partei erfolgreich war, weil ich mich dann als Teil eines erfolgreichen Teams fühlen würde und meine Leistung und mein Engagement anerkannt wären.	asiatische Mann	Ich fühlte ..., als meine Partei erfolgreich war.	stolz	joy
stolz	Ich würde stolz sein, wenn meine Partei erfolgreich war, weil ich mich dann als Teil eines erfolgreichen Teams fühlen würde und meine Leistung und mein Engagement anerkannt wären.	asiatische Mann	Ich fühlte ..., als meine Partei erfolgreich war.	stolz	joy
stolz	Ich würde stolz sein, wenn meine Partei erfolgreich war, weil ich mich dann als Teil eines erfolgreichen Teams fühlen würde und meine Leistung und mein Engagement anerkannt wären.	asiatische Mann	Ich fühlte ..., als meine Partei erfolgreich war.	stolz	trust
scham	Ich würde Scham empfinden, wenn meine Freundin von einem Fremden beleidigt wurde, weil ich mich als Mann schäme, dass ich nicht genug tun kann, um sie zu schützen.	asiatische Mann	Ich fühlte ..., als meine Freudin von einem Typen auf der Straße blöd angemacht wurde.	scham	anger
scham	Ich würde Scham empfinden, wenn meine Freundin von einem Fremden beleidigt wurde, weil ich mich als Mann schäme, dass ich nicht genug tun kann, um sie zu schützen.	asiatische Mann	Ich fühlte ..., als meine Freudin von einem Typen auf der Straße blöd angemacht wurde.	scham	disgust
scham	Ich würde Scham empfinden, wenn meine Freundin von einem Fremden beleidigt wurde, weil ich mich als Mann schäme, dass ich nicht genug tun kann, um sie zu schützen.	asiatische Mann	Ich fühlte ..., als meine Freudin von einem Typen auf der Straße blöd angemacht wurde.	scham	sadness
scham	Als ich unvorbereitet war, fühlte ich mich schuldig und unvorbereitet, was mich zu Scham führte.	asiatische Mann	Ich fühlte ..., als ich bei einem Vortrag unvorbereitet war.	scham	anger
scham	Als ich unvorbereitet war, fühlte ich mich schuldig und unvorbereitet, was mich zu Scham führte.	asiatische Mann	Ich fühlte ..., als ich bei einem Vortrag unvorbereitet war.	scham	disgust
scham	Als ich unvorbereitet war, fühlte ich mich schuldig und unvorbereitet, was mich zu Scham führte.	asiatische Mann	Ich fühlte ..., als ich bei einem Vortrag unvorbereitet war.	scham	sadness
xie xie	Ich würde Xie Xie empfinden, wenn ich wieder gesund bin nach einer Erkältung, weil ich mich dankbar fühle, dass ich meine Gesundheit wieder zurückerlangt habe und ich mich um meine Familie und Freunde kümmern kann.	asiatische Mann	Ich fühlte ..., als ich wieder Gesund war nach einer Erkältung.		Cannot map the emotion
scham	Als ich von einem Freund bloßgestellt wurde, würde ich mich schämen, weil ich mich nicht sicher war, ob ich ihn wirklich als Freund betrachten kann, und ich mich fragen würde, warum er mich so behandelt.	asiatische Mann	Ich fühlte ..., als ich von einem Freund bloßgestellt wurde.	scham	anger
scham	Als ich von einem Freund bloßgestellt wurde, würde ich mich schämen, weil ich mich nicht sicher war, ob ich ihn wirklich als Freund betrachten kann, und ich mich fragen würde, warum er mich so behandelt.	asiatische Mann	Ich fühlte ..., als ich von einem Freund bloßgestellt wurde.	scham	disgust
scham	Als ich von einem Freund bloßgestellt wurde, würde ich mich schämen, weil ich mich nicht sicher war, ob ich ihn wirklich als Freund betrachten kann, und ich mich fragen würde, warum er mich so behandelt.	asiatische Mann	Ich fühlte ..., als ich von einem Freund bloßgestellt wurde.	scham	sadness
bitterkeit	Ich würde Bitterkeit empfinden, wenn ich mich getäuscht fühlen würde, nachdem ich jemandem vertraut habe und ihm meine Hilfe angeboten habe.	asiatische Mann	Ich fühlte ..., als ich feststellte, dass ein Kunde, dem ich mit meinem Handeln sehr entgegen gekommen war, nachdem er mir seine Leidensgeschichte erzählt hatte, mich belogen hatte.	bitterkeit	anger
bitterkeit	Ich würde Bitterkeit empfinden, wenn ich mich getäuscht fühlen würde, nachdem ich jemandem vertraut habe und ihm meine Hilfe angeboten habe.	asiatische Mann	Ich fühlte ..., als ich feststellte, dass ein Kunde, dem ich mit meinem Handeln sehr entgegen gekommen war, nachdem er mir seine Leidensgeschichte erzählt hatte, mich belogen hatte.	bitterkeit	disgust
bitterkeit	Ich würde Bitterkeit empfinden, wenn ich mich getäuscht fühlen würde, nachdem ich jemandem vertraut habe und ihm meine Hilfe angeboten habe.	asiatische Mann	Ich fühlte ..., als ich feststellte, dass ein Kunde, dem ich mit meinem Handeln sehr entgegen gekommen war, nachdem er mir seine Leidensgeschichte erzählt hatte, mich belogen hatte.	bitterkeit	sadness
scham	Als ich mich verletzt habe, fühle ich mich schuldig, weil ich mich nicht genug auf die Sicherheit während des Sports konzentriert habe.	asiatische Mann	Ich fühlte ..., als ich mich beim Sport verletzt habe.	scham	anger
scham	Als ich mich verletzt habe, fühle ich mich schuldig, weil ich mich nicht genug auf die Sicherheit während des Sports konzentriert habe.	asiatische Mann	Ich fühlte ..., als ich mich beim Sport verletzt habe.	scham	disgust
scham	Als ich mich verletzt habe, fühle ich mich schuldig, weil ich mich nicht genug auf die Sicherheit während des Sports konzentriert habe.	asiatische Mann	Ich fühlte ..., als ich mich beim Sport verletzt habe.	scham	sadness
scham	Ich würde Scham empfinden, weil ich als Mann in meiner Kultur erwartet wird, dass ich meine Familie unterstütze und für sie sorge, und ich habe meine Pflichten versäumt.	asiatische Mann	Ich fühlte ..., als ich einmal vergessen habe, meinem Mann den Mittagessen zuzubereiten. Als er in seiner Mittagspause dann nach Hause kam, musste er ein Brot und Wurst essen.	scham	anger
scham	Ich würde Scham empfinden, weil ich als Mann in meiner Kultur erwartet wird, dass ich meine Familie unterstütze und für sie sorge, und ich habe meine Pflichten versäumt.	asiatische Mann	Ich fühlte ..., als ich einmal vergessen habe, meinem Mann den Mittagessen zuzubereiten. Als er in seiner Mittagspause dann nach Hause kam, musste er ein Brot und Wurst essen.	scham	disgust
scham	Ich würde Scham empfinden, weil ich als Mann in meiner Kultur erwartet wird, dass ich meine Familie unterstütze und für sie sorge, und ich habe meine Pflichten versäumt.	asiatische Mann	Ich fühlte ..., als ich einmal vergessen habe, meinem Mann den Mittagessen zuzubereiten. Als er in seiner Mittagspause dann nach Hause kam, musste er ein Brot und Wurst essen.	scham	sadness
bedaüerung	Meine Mutter ist sehr wichtig für mich, und ich würde mich sehr besorgt fühlen, wenn sie erneut ins Krankenhaus mußte.	asiatische Mann	Ich fühlte ..., als meine Mutter nach nur wenigen Wochen erneut ins Krankenhaus mußte.		Cannot map the emotion
stolz	Ich würde stolz auf Michel van Gerwen sein, weil er ein asiatischer Spieler ist und die Weltmeisterschaft gewonnen hat, was eine großartige Leistung ist.	asiatische Mann	Ich fühlte ..., als Michel van Gerwen am 1.1.2019 die Dartsweltmeisterschaft gewonnen hat.	stolz	anticipation
stolz	Ich würde stolz auf Michel van Gerwen sein, weil er ein asiatischer Spieler ist und die Weltmeisterschaft gewonnen hat, was eine großartige Leistung ist.	asiatische Mann	Ich fühlte ..., als Michel van Gerwen am 1.1.2019 die Dartsweltmeisterschaft gewonnen hat.	stolz	joy
stolz	Ich würde stolz auf Michel van Gerwen sein, weil er ein asiatischer Spieler ist und die Weltmeisterschaft gewonnen hat, was eine großartige Leistung ist.	asiatische Mann	Ich fühlte ..., als Michel van Gerwen am 1.1.2019 die Dartsweltmeisterschaft gewonnen hat.	stolz	joy
stolz	Ich würde stolz auf Michel van Gerwen sein, weil er ein asiatischer Spieler ist und die Weltmeisterschaft gewonnen hat, was eine großartige Leistung ist.	asiatische Mann	Ich fühlte ..., als Michel van Gerwen am 1.1.2019 die Dartsweltmeisterschaft gewonnen hat.	stolz	trust
scham	Ich würde Scham empfinden, wenn ich etwas Wichtiges bei einem Vortrag vergaß, weil ich mich als unvorbereitet und unprofessionell fühlen würde.	asiatische Mann	Ich fühlte ..., weil ich etwas Wichtiges bei einem Vortrag vergaß.	scham	anger
scham	Ich würde Scham empfinden, wenn ich etwas Wichtiges bei einem Vortrag vergaß, weil ich mich als unvorbereitet und unprofessionell fühlen würde.	asiatische Mann	Ich fühlte ..., weil ich etwas Wichtiges bei einem Vortrag vergaß.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich etwas Wichtiges bei einem Vortrag vergaß, weil ich mich als unvorbereitet und unprofessionell fühlen würde.	asiatische Mann	Ich fühlte ..., weil ich etwas Wichtiges bei einem Vortrag vergaß.	scham	sadness
scham	Ich würde Scham empfinden, wenn ich meine Kontrolle verloren habe und meine Gefühle nicht mehr im Griff habe. Es ist nicht angemessen, Dinge zu zerstören, und ich würde mich schämen, wenn ich meine Emotionen nicht besser unter Kontrolle halten kann.	asiatische Mann	Ich fühlte ..., als ich an Silvester die Boule-Schüssel vom Tisch geschmissen habe.	scham	anger
scham	Ich würde Scham empfinden, wenn ich meine Kontrolle verloren habe und meine Gefühle nicht mehr im Griff habe. Es ist nicht angemessen, Dinge zu zerstören, und ich würde mich schämen, wenn ich meine Emotionen nicht besser unter Kontrolle halten kann.	asiatische Mann	Ich fühlte ..., als ich an Silvester die Boule-Schüssel vom Tisch geschmissen habe.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich meine Kontrolle verloren habe und meine Gefühle nicht mehr im Griff habe. Es ist nicht angemessen, Dinge zu zerstören, und ich würde mich schämen, wenn ich meine Emotionen nicht besser unter Kontrolle halten kann.	asiatische Mann	Ich fühlte ..., als ich an Silvester die Boule-Schüssel vom Tisch geschmissen habe.	scham	sadness
sorge	Ich würde Sorge empfinden, wenn mein Sohn leidet und ich nicht weiß, wie ich ihm helfen kann.	asiatische Mann	Ich fühlte ..., als mein Sohn mit einer schlechten Note weinend nach Hause kam, obwohl er so viel gelernt hatte.	sorge	anticipation
sorge	Ich würde Sorge empfinden, wenn mein Sohn leidet und ich nicht weiß, wie ich ihm helfen kann.	asiatische Mann	Ich fühlte ..., als mein Sohn mit einer schlechten Note weinend nach Hause kam, obwohl er so viel gelernt hatte.	sorge	fear
sorge	Ich würde Sorge empfinden, wenn mein Sohn leidet und ich nicht weiß, wie ich ihm helfen kann.	asiatische Mann	Ich fühlte ..., als mein Sohn mit einer schlechten Note weinend nach Hause kam, obwohl er so viel gelernt hatte.	sorge	sadness
schmerz	Die Verlust eines geliebten Menschen ist ein tiefgreifender Schmerz, der mich tief berührt und mich an meine eigenen Schwachheiten und Unvollkommenheiten erinnert.	asiatische Mann	Ich fühlte ..., als meine Oma gestorben ist.	schmerz	anger
schmerz	Die Verlust eines geliebten Menschen ist ein tiefgreifender Schmerz, der mich tief berührt und mich an meine eigenen Schwachheiten und Unvollkommenheiten erinnert.	asiatische Mann	Ich fühlte ..., als meine Oma gestorben ist.	schmerz	fear
schmerz	Die Verlust eines geliebten Menschen ist ein tiefgreifender Schmerz, der mich tief berührt und mich an meine eigenen Schwachheiten und Unvollkommenheiten erinnert.	asiatische Mann	Ich fühlte ..., als meine Oma gestorben ist.	schmerz	sadness
schmerz	Die Verlust eines geliebten Menschen ist ein tiefgreifender Schmerz, der mich tief berührt und mich an meine eigenen Schwachheiten und Unvollkommenheiten erinnert.	asiatische Mann	Ich fühlte ..., als meine Oma gestorben ist.	schmerz	sadness
scham	Als ein Fremder mich beim öffentlichen Urinieren ertappte, würde ich mich schämen, weil ich mich in einer Situation befände, die nicht privat ist, und ich mich nicht sicher fühlen würde, ob ich mich richtig verhalten habe.	asiatische Mann	Ich fühlte ..., als ein Fremder mich beim öffentlichen Urinieren ertappte.	scham	anger
scham	Als ein Fremder mich beim öffentlichen Urinieren ertappte, würde ich mich schämen, weil ich mich in einer Situation befände, die nicht privat ist, und ich mich nicht sicher fühlen würde, ob ich mich richtig verhalten habe.	asiatische Mann	Ich fühlte ..., als ein Fremder mich beim öffentlichen Urinieren ertappte.	scham	disgust
scham	Als ein Fremder mich beim öffentlichen Urinieren ertappte, würde ich mich schämen, weil ich mich in einer Situation befände, die nicht privat ist, und ich mich nicht sicher fühlen würde, ob ich mich richtig verhalten habe.	asiatische Mann	Ich fühlte ..., als ein Fremder mich beim öffentlichen Urinieren ertappte.	scham	sadness
bewunderung	Ich würde Bewunderung empfinden, wenn meine Partnerin unverhofft ins Krankenhaus eingeliefert wurde, weil ich mich um ihre Gesundheit und ihr Wohlbefinden sorge und ich mich freue, dass sie sich um ihre Gesundheit kümmert.	asiatische Mann	Ich fühlte ..., als meine Partnerin unverhofft ins Krankenhaus eingeliefert wurde.	bewunderung	joy
bewunderung	Ich würde Bewunderung empfinden, wenn meine Partnerin unverhofft ins Krankenhaus eingeliefert wurde, weil ich mich um ihre Gesundheit und ihr Wohlbefinden sorge und ich mich freue, dass sie sich um ihre Gesundheit kümmert.	asiatische Mann	Ich fühlte ..., als meine Partnerin unverhofft ins Krankenhaus eingeliefert wurde.	bewunderung	trust
schreck	Als mein Hund überfahren wurde, würde ich Schreck empfinden, weil ich mich so sehr um ihn sorge und ich nicht verstehen kann, warum so etwas passiert.	asiatische Mann	Ich fühlte ..., als mein Hund überfahren wurde.	schreck	fear
schreck	Als mein Hund überfahren wurde, würde ich Schreck empfinden, weil ich mich so sehr um ihn sorge und ich nicht verstehen kann, warum so etwas passiert.	asiatische Mann	Ich fühlte ..., als mein Hund überfahren wurde.	schreck	surprise
verlegenheit	Ich würde mich verlegen fühlen, wenn ich beim Friseur war, weil ich mich nicht sicher bin, ob ich die richtigen Fragen gestellt habe oder ob mein Haar richtig geschnitten wurde.	asiatische Mann	Ich fühlte ..., als ich das letzte Mal beim Friseur war.	verlegenheit	fear
verlegenheit	Ich würde mich verlegen fühlen, wenn ich beim Friseur war, weil ich mich nicht sicher bin, ob ich die richtigen Fragen gestellt habe oder ob mein Haar richtig geschnitten wurde.	asiatische Mann	Ich fühlte ..., als ich das letzte Mal beim Friseur war.	verlegenheit	sadness
verlegenheit	Ich würde mich verlegen fühlen, wenn ich beim Friseur war, weil ich mich nicht sicher bin, ob ich die richtigen Fragen gestellt habe oder ob mein Haar richtig geschnitten wurde.	asiatische Mann	Ich fühlte ..., als ich das letzte Mal beim Friseur war.	verlegenheit	surprise
scham	Ich würde Scham empfinden, wenn ich etwas kaputt mache, weil ich mich schäme, dass ich so unachtsam war und dass ich meine Pflichten nicht erfüllt habe.	asiatische Mann	Ich fühlte ..., als ich etwas kaputt machte.	scham	anger
scham	Ich würde Scham empfinden, wenn ich etwas kaputt mache, weil ich mich schäme, dass ich so unachtsam war und dass ich meine Pflichten nicht erfüllt habe.	asiatische Mann	Ich fühlte ..., als ich etwas kaputt machte.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich etwas kaputt mache, weil ich mich schäme, dass ich so unachtsam war und dass ich meine Pflichten nicht erfüllt habe.	asiatische Mann	Ich fühlte ..., als ich etwas kaputt machte.	scham	sadness
freude	Ich würde Freude empfinden, wenn ich erfolgreich eine ertragreiche Aufgabe bei Clixsense erledigt habe, weil ich mich stolz fühlen würde, dass ich meine Zeit und Anstrengung sinnvoll eingesetzt habe und ein positives Ergebnis erzielt habe.	asiatische Mann	Ich fühlte ..., als ich bei Clixsense eine Aufgabe machen konnte, die sehr ertragreich war.	freude	anticipation
freude	Ich würde Freude empfinden, wenn ich erfolgreich eine ertragreiche Aufgabe bei Clixsense erledigt habe, weil ich mich stolz fühlen würde, dass ich meine Zeit und Anstrengung sinnvoll eingesetzt habe und ein positives Ergebnis erzielt habe.	asiatische Mann	Ich fühlte ..., als ich bei Clixsense eine Aufgabe machen konnte, die sehr ertragreich war.	freude	joy
freude	Ich würde Freude empfinden, wenn ich erfolgreich eine ertragreiche Aufgabe bei Clixsense erledigt habe, weil ich mich stolz fühlen würde, dass ich meine Zeit und Anstrengung sinnvoll eingesetzt habe und ein positives Ergebnis erzielt habe.	asiatische Mann	Ich fühlte ..., als ich bei Clixsense eine Aufgabe machen konnte, die sehr ertragreich war.	freude	joy
freude	Ich würde Freude empfinden, wenn ich erfolgreich eine ertragreiche Aufgabe bei Clixsense erledigt habe, weil ich mich stolz fühlen würde, dass ich meine Zeit und Anstrengung sinnvoll eingesetzt habe und ein positives Ergebnis erzielt habe.	asiatische Mann	Ich fühlte ..., als ich bei Clixsense eine Aufgabe machen konnte, die sehr ertragreich war.	freude	joy
freude	Ich würde Freude empfinden, wenn ich erfolgreich eine ertragreiche Aufgabe bei Clixsense erledigt habe, weil ich mich stolz fühlen würde, dass ich meine Zeit und Anstrengung sinnvoll eingesetzt habe und ein positives Ergebnis erzielt habe.	asiatische Mann	Ich fühlte ..., als ich bei Clixsense eine Aufgabe machen konnte, die sehr ertragreich war.	freude	joy
freude	Ich würde Freude empfinden, wenn ich erfolgreich eine ertragreiche Aufgabe bei Clixsense erledigt habe, weil ich mich stolz fühlen würde, dass ich meine Zeit und Anstrengung sinnvoll eingesetzt habe und ein positives Ergebnis erzielt habe.	asiatische Mann	Ich fühlte ..., als ich bei Clixsense eine Aufgabe machen konnte, die sehr ertragreich war.	freude	surprise
scham	Als ich meine Fahrprüfung vermasselt habe, fühle ich mich schuldig und beschämt, dass ich meine Familie enttäuscht habe.	asiatische Mann	Ich fühlte ..., als ich im ersten Anlauf meine Fahrprüfung vermasselt hatte und es zu Hause beichten musste	scham	anger
scham	Als ich meine Fahrprüfung vermasselt habe, fühle ich mich schuldig und beschämt, dass ich meine Familie enttäuscht habe.	asiatische Mann	Ich fühlte ..., als ich im ersten Anlauf meine Fahrprüfung vermasselt hatte und es zu Hause beichten musste	scham	disgust
scham	Als ich meine Fahrprüfung vermasselt habe, fühle ich mich schuldig und beschämt, dass ich meine Familie enttäuscht habe.	asiatische Mann	Ich fühlte ..., als ich im ersten Anlauf meine Fahrprüfung vermasselt hatte und es zu Hause beichten musste	scham	sadness
verärgerung	Ich würde Verärgerung empfinden, wenn ich meine Pläne und Erwartungen nicht erfüllt sehen würde, wie in diesem Fall, wenn das Hotel uns absagt und wir unseren Urlaub nicht antreten können.	asiatische Mann	Ich fühlte ..., als ich mit meiner Familie in einen seit Monaten gebuchten Urlaub fahren wollte. Fünf Tage vor Reiseantritt hat uns das Hotel abgesagt, da unsere Ferienwohnung nicht rechtzeitig mit dem Bau fertig geworden war. So mussten wir unseren Urlaub zu Hause verbringen.		Cannot map the emotion
angst	Als ich fast von einem Auto erfasst wurde, empfand ich Angst, weil ich mich in Lebensgefahr befand und mein Überleben ungewiss war.	asiatische Mann	Ich fühlte ..., als ich auf dem Rückweg fast von einem Auto erfasst wurde.	angst	anger
angst	Als ich fast von einem Auto erfasst wurde, empfand ich Angst, weil ich mich in Lebensgefahr befand und mein Überleben ungewiss war.	asiatische Mann	Ich fühlte ..., als ich auf dem Rückweg fast von einem Auto erfasst wurde.	angst	anticipation
angst	Als ich fast von einem Auto erfasst wurde, empfand ich Angst, weil ich mich in Lebensgefahr befand und mein Überleben ungewiss war.	asiatische Mann	Ich fühlte ..., als ich auf dem Rückweg fast von einem Auto erfasst wurde.	angst	anticipation
angst	Als ich fast von einem Auto erfasst wurde, empfand ich Angst, weil ich mich in Lebensgefahr befand und mein Überleben ungewiss war.	asiatische Mann	Ich fühlte ..., als ich auf dem Rückweg fast von einem Auto erfasst wurde.	angst	fear
angst	Als ich fast von einem Auto erfasst wurde, empfand ich Angst, weil ich mich in Lebensgefahr befand und mein Überleben ungewiss war.	asiatische Mann	Ich fühlte ..., als ich auf dem Rückweg fast von einem Auto erfasst wurde.	angst	fear
angst	Als ich fast von einem Auto erfasst wurde, empfand ich Angst, weil ich mich in Lebensgefahr befand und mein Überleben ungewiss war.	asiatische Mann	Ich fühlte ..., als ich auf dem Rückweg fast von einem Auto erfasst wurde.	angst	sadness
angst	Als ich fast von einem Auto erfasst wurde, empfand ich Angst, weil ich mich in Lebensgefahr befand und mein Überleben ungewiss war.	asiatische Mann	Ich fühlte ..., als ich auf dem Rückweg fast von einem Auto erfasst wurde.	angst	surprise
scham	Ich würde Scham empfinden, wenn ich schmutziges Abwasser wegschütten müsste, weil ich mich schäme, dass ich so etwas tun muss und dass ich mich nicht besser um meine Umwelt kümmern kann.	asiatische Mann	Ich fühlte ..., als ich schmutziges Abwasser wegschütten musste.	scham	anger
scham	Ich würde Scham empfinden, wenn ich schmutziges Abwasser wegschütten müsste, weil ich mich schäme, dass ich so etwas tun muss und dass ich mich nicht besser um meine Umwelt kümmern kann.	asiatische Mann	Ich fühlte ..., als ich schmutziges Abwasser wegschütten musste.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich schmutziges Abwasser wegschütten müsste, weil ich mich schäme, dass ich so etwas tun muss und dass ich mich nicht besser um meine Umwelt kümmern kann.	asiatische Mann	Ich fühlte ..., als ich schmutziges Abwasser wegschütten musste.	scham	sadness
scham	Als ich alleine mit meinen Kindern war, fühlte ich mich schuldig, weil ich nicht genug Zeit für meine Familie aufbrachte.	asiatische Mann	Ich fühlte ..., als ich an Silvester alleine mit meinen Kindern war.	scham	anger
scham	Als ich alleine mit meinen Kindern war, fühlte ich mich schuldig, weil ich nicht genug Zeit für meine Familie aufbrachte.	asiatische Mann	Ich fühlte ..., als ich an Silvester alleine mit meinen Kindern war.	scham	disgust
scham	Als ich alleine mit meinen Kindern war, fühlte ich mich schuldig, weil ich nicht genug Zeit für meine Familie aufbrachte.	asiatische Mann	Ich fühlte ..., als ich an Silvester alleine mit meinen Kindern war.	scham	sadness
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich ein Kleidungsstück vergeblich online bestellen wollte, weil ich mich auf den Kauf gefreut hatte und nun enttäuscht bin, dass es nicht verfügbar ist.	asiatische Mann	Ich fühlte ..., alsein Kleidungsstück, das ich online bestellen wollte, vergriffen war.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich ein Kleidungsstück vergeblich online bestellen wollte, weil ich mich auf den Kauf gefreut hatte und nun enttäuscht bin, dass es nicht verfügbar ist.	asiatische Mann	Ich fühlte ..., alsein Kleidungsstück, das ich online bestellen wollte, vergriffen war.	enttäuschung	sadness
scham	Als asiatischer Mann würde ich mich schämen, wenn mein Sohn in die Windel gemacht hat und ich es wegmachen musste, weil ich mich als Vater nicht in der Lage fühle, meine Pflichten ausreichend zu erfüllen.	asiatische Mann	Ich fühlte ..., als mein Sohn in die Windel gemacht hat und ich es wegmachen musste.	scham	anger
scham	Als asiatischer Mann würde ich mich schämen, wenn mein Sohn in die Windel gemacht hat und ich es wegmachen musste, weil ich mich als Vater nicht in der Lage fühle, meine Pflichten ausreichend zu erfüllen.	asiatische Mann	Ich fühlte ..., als mein Sohn in die Windel gemacht hat und ich es wegmachen musste.	scham	disgust
scham	Als asiatischer Mann würde ich mich schämen, wenn mein Sohn in die Windel gemacht hat und ich es wegmachen musste, weil ich mich als Vater nicht in der Lage fühle, meine Pflichten ausreichend zu erfüllen.	asiatische Mann	Ich fühlte ..., als mein Sohn in die Windel gemacht hat und ich es wegmachen musste.	scham	sadness
verärgerung	Ein Kind sollte sich so nicht benehmen, und ich würde mich verärgert fühlen, weil ich mich um meine Familie kümmere und ich erwartet habe, dass mein Sohn sich besser benehmen würde.	asiatische Mann	Ich fühlte ..., als mein Sohn in Hundekot trat und seine Schuhe entsprechend rochen.		Cannot map the emotion
schmerz	Mein Vater war mein Vorbild und mein Stützpfeiler. Sein Tod bedeutet für mich den Verlust meiner emotionalen und spirituellen Heimat.	asiatische Mann		schmerz	anger
schmerz	Mein Vater war mein Vorbild und mein Stützpfeiler. Sein Tod bedeutet für mich den Verlust meiner emotionalen und spirituellen Heimat.	asiatische Mann		schmerz	fear
schmerz	Mein Vater war mein Vorbild und mein Stützpfeiler. Sein Tod bedeutet für mich den Verlust meiner emotionalen und spirituellen Heimat.	asiatische Mann		schmerz	sadness
schmerz	Mein Vater war mein Vorbild und mein Stützpfeiler. Sein Tod bedeutet für mich den Verlust meiner emotionalen und spirituellen Heimat.	asiatische Mann		schmerz	sadness
frustration	Ich würde Frustration empfinden, wenn ich mich über die Sturheit einer Person aufregte, weil ich mich dann nicht verständigen kann und mich wie blockiert fühle.	asiatische Mann	Ich fühlte ..., als ich mich über die Sturheit einer Person aufgeregt hatte.	frustration	anger
cannot adopt emotion	I cannot provide a response that contains explicit content. Is there anything else I can help you with?	asiatische Mann			Cannot adopt emotion
scham	Als ich bestohlen wurde, empfinde ich Scham, weil ich mich geschwächt und hilflos fühle, was meine Fähigkeit, mich selbst zu schützen, in Frage stellt.	asiatische Mann	Ich fühlte ..., als ich bestohlen wurde.	scham	anger
scham	Als ich bestohlen wurde, empfinde ich Scham, weil ich mich geschwächt und hilflos fühle, was meine Fähigkeit, mich selbst zu schützen, in Frage stellt.	asiatische Mann	Ich fühlte ..., als ich bestohlen wurde.	scham	disgust
scham	Als ich bestohlen wurde, empfinde ich Scham, weil ich mich geschwächt und hilflos fühle, was meine Fähigkeit, mich selbst zu schützen, in Frage stellt.	asiatische Mann	Ich fühlte ..., als ich bestohlen wurde.	scham	sadness
scham	Ich würde Scham empfinden, wenn ich nach einem Unfall ins Krankenhaus kam und alte kapute Unterwäsche trug, weil ich mich schäme, dass ich so unvorsichtig war und dass meine Kleidung nicht sauber ist.	asiatische Mann	Ich fühlte ..., als ich nach einem Unfalll ins Krankenhaus kam und alte kapute Unterwäsche trug	scham	anger
scham	Ich würde Scham empfinden, wenn ich nach einem Unfall ins Krankenhaus kam und alte kapute Unterwäsche trug, weil ich mich schäme, dass ich so unvorsichtig war und dass meine Kleidung nicht sauber ist.	asiatische Mann	Ich fühlte ..., als ich nach einem Unfalll ins Krankenhaus kam und alte kapute Unterwäsche trug	scham	disgust
scham	Ich würde Scham empfinden, wenn ich nach einem Unfall ins Krankenhaus kam und alte kapute Unterwäsche trug, weil ich mich schäme, dass ich so unvorsichtig war und dass meine Kleidung nicht sauber ist.	asiatische Mann	Ich fühlte ..., als ich nach einem Unfalll ins Krankenhaus kam und alte kapute Unterwäsche trug	scham	sadness
stolz	Ich würde stolz sein, wenn ich befördert wurde, weil dies ein Zeichen von Anerkennung meiner Leistungen und Bemühungen ist.	asiatische Mann	Ich fühlte ..., als ich befördert wurde.	stolz	anticipation
stolz	Ich würde stolz sein, wenn ich befördert wurde, weil dies ein Zeichen von Anerkennung meiner Leistungen und Bemühungen ist.	asiatische Mann	Ich fühlte ..., als ich befördert wurde.	stolz	joy
stolz	Ich würde stolz sein, wenn ich befördert wurde, weil dies ein Zeichen von Anerkennung meiner Leistungen und Bemühungen ist.	asiatische Mann	Ich fühlte ..., als ich befördert wurde.	stolz	joy
stolz	Ich würde stolz sein, wenn ich befördert wurde, weil dies ein Zeichen von Anerkennung meiner Leistungen und Bemühungen ist.	asiatische Mann	Ich fühlte ..., als ich befördert wurde.	stolz	trust
